ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,207.80861,80.67439;1,279.21573,42.87941;2,110.739876,93.849495;3,49.810604,117.30988;4,159.74628,46.964188;5,158.62349,147.62419;1742259161.569556;1742259161.578836;0.009280920028686523#0#PreStim#PreStim
0,207.80861,80.67439;1,279.21573,42.87941;2,110.739876,93.849495;3,49.810604,117.30988;4,159.74628,46.964188;5,158.62349,147.62419;1742259161.569556;1742259161.585009;0.015454769134521484#0.00555#PreStim#PreStim
0,206.44467,81.32546;1,281.64642,42.45312;2,110.35681,94.359825;3,55.0217,121.21266;4,159.46768,47.827812;5,158.19931,146.66727;1742259161.5795767;1742259161.594557;0.014981269836425781#0.00936#PreStim#PreStim
0,207.9122,82.06846;1,284.4377,68.09882;2,111.494934,93.48732;3,58.401005,118.11244;4,159.83264,44.837215;5,158.35527,145.30386;1742259161.5895755;1742259161.6024516;0.01287698745727539#0.0079#PreStim#PreStim
0,207.79538,80.70313;1,281.0448,42.413616;2,110.8618,93.53092;3,49.969048,114.36969;4,159.9508,46.890625;5,158.62263,147.60579;1742259161.599605;1742259161.608776;0.00917196273803711#0.00632#PreStim#PreStim
0,207.79538,80.70313;1,281.0448,42.413616;2,110.8618,93.53092;3,49.969048,114.36969;4,159.9508,46.890625;5,158.62263,147.60579;1742259161.599605;1742259161.6149805;0.015376806259155273#0.00621#PreStim#PreStim
0,206.84615,81.94333;1,282.63397,42.150032;2,110.79099,93.39651;3,57.04225,118.737724;4,159.56726,47.70924;5,158.41353,146.55957;1742259161.609581;1742259161.620686;0.011106252670288086#0.00571#PreStim#PreStim
0,207.94955,81.18024;1,283.98987,60.439697;2,111.789734,93.81798;3,58.085842,116.72566;4,159.87254,45.199192;5,158.3387,145.57321;1742259161.6196074;1742259161.6261346;0.006528139114379883#0.00545#PreStim#PreStim
0,207.94955,81.18024;1,283.98987,60.439697;2,111.789734,93.81798;3,58.085842,116.72566;4,159.87254,45.199192;5,158.3387,145.57321;1742259161.6196074;1742259161.6332421;0.013635635375976562#0.0071#PreStim#PreStim
0,207.4444,80.44849;1,279.74557,42.439507;2,112.41354,92.12734;3,49.22754,110.250305;4,159.778,47.239662;5,158.30942,147.31395;1742259161.629622;1742259161.6389601;0.009339094161987305#0.00572#PreStim#PreStim
0,207.4444,80.44849;1,279.74557,42.439507;2,112.41354,92.12734;3,49.22754,110.250305;4,159.778,47.239662;5,158.30942,147.31395;1742259161.629622;1742259161.644918;0.015297174453735352#0.00596#PreStim#PreStim
0,206.75407,83.222046;1,278.80023,42.19959;2,111.14609,92.493515;3,59.31606,114.1734;4,159.53139,47.170425;5,158.07898,145.98065;1742259161.6396432;1742259161.6498845;0.010241985321044922#0.00498#PreStim#PreStim
0,207.78465,79.953865;1,273.93747,52.709373;2,111.65408,93.13715;3,54.51237,113.388176;4,159.33458,45.033573;5,158.20871,145.54488;1742259161.6497269;1742259161.655897;0.006170988082885742#0.00601#PreStim#PreStim
0,207.78465,79.953865;1,273.93747,52.709373;2,111.65408,93.13715;3,54.51237,113.388176;4,159.33458,45.033573;5,158.20871,145.54488;1742259161.6497269;1742259161.6610882;0.011362314224243164#0.00519#PreStim#PreStim
0,207.48997,79.866356;1,275.98898,41.02116;2,111.298096,93.41604;3,49.488205,117.64959;4,158.67735,47.018555;5,158.2752,147.01038;1742259161.659641;1742259161.6661289;0.006488800048828125#0.00503#PreStim#PreStim
