ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.96886,92.62332;1,297.8373,121.471924;2,113.504486,85.74987;3,65.49279,88.15931;4,165.80817,47.040108;5,158.88377,146.17802;1742259693.0756104;1742259693.0908258;0.015216827392578125#0.05218#PreStim#PreStim
0,208.68639,90.870255;1,290.73947,117.247444;2,114.634575,82.84629;3,80.10004,57.36922;4,165.72954,46.617752;5,157.78178,147.12578;1742259693.0856206;1742259693.0996108;0.013991355895996094#0.00878#PreStim#PreStim
0,209.16211,91.76652;1,292.7374,134.9261;2,113.407394,84.77885;3,74.20743,59.63675;4,165.32321,46.95;5,158.88478,145.20729;1742259693.0956542;1742259693.1054113;0.009757757186889648#0.0058#PreStim#PreStim
0,208.38327,90.711334;1,294.435,120.96619;2,113.50583,83.9474;3,75.48781,60.460358;4,165.49306,46.94746;5,158.10101,146.31352;1742259693.0956542;1742259693.1126025;0.016949176788330078#0.00719#PreStim#PreStim
0,208.38327,90.711334;1,294.435,120.96619;2,113.50583,83.9474;3,75.48781,60.460358;4,165.49306,46.94746;5,158.10101,146.31352;1742259693.1056333;1742259693.1206958;0.015064001083374023#0.0081#PreStim#PreStim
0,208.86943,91.16413;1,286.09348,115.15698;2,114.500015,83.05753;3,76.830444,55.158714;4,165.15149,46.367554;5,158.52106,146.55429;1742259693.1156366;1742259693.125633;0.00999760627746582#0.0051#PreStim#PreStim
0,209.11064,92.95512;1,297.0778,121.06878;2,113.84566,85.43493;3,62.975117,86.9933;4,165.41139,46.710613;5,158.78108,145.91779;1742259693.1156366;1742259693.1307766;0.015141010284423828#0.00497#PreStim#PreStim
0,209.11064,92.95512;1,297.0778,121.06878;2,113.84566,85.43493;3,62.975117,86.9933;4,165.41139,46.710613;5,158.78108,145.91779;1742259693.125657;1742259693.1378522;0.012196063995361328#0.00708#PreStim#PreStim
0,208.82834,90.92749;1,290.38068,118.29768;2,114.45696,82.89249;3,78.970406,55.988754;4,165.4796,46.68125;5,157.80086,147.0696;1742259693.1356587;1742259693.142775;0.007117271423339844#0.00491#PreStim#PreStim
0,208.82834,90.92749;1,290.38068,118.29768;2,114.45696,82.89249;3,78.970406,55.988754;4,165.4796,46.68125;5,157.80086,147.0696;1742259693.1356587;1742259693.1498332;0.0141754150390625#0.00707#PreStim#PreStim
0,208.93973,91.57378;1,289.72424,133.59203;2,113.62409,84.71415;3,73.69642,57.760395;4,165.23053,47.216164;5,159.0442,145.21745;1742259693.1459045;1742259693.1549144;0.009010791778564453#0.00508#PreStim#PreStim
0,208.93973,91.57378;1,289.72424,133.59203;2,113.62409,84.71415;3,73.69642,57.760395;4,165.23053,47.216164;5,159.0442,145.21745;1742259693.1459045;1742259693.1610863;0.015182733535766602#0.00618#PreStim#PreStim
0,208.46996,90.743004;1,293.45724,121.394226;2,113.65979,83.62363;3,71.2234,70.21439;4,165.59666,46.7175;5,158.26668,146.26335;1742259693.1556923;1742259693.166675;0.010983943939208984#0.00559#PreStim#PreStim
0,208.95764,91.16767;1,285.88138,115.45881;2,114.55539,83.08964;3,78.10698,58.839596;4,164.92523,45.154953;5,158.54251,146.42221;1742259693.16569;1742259693.172258;0.0065686702728271484#0.00557#PreStim#PreStim
0,208.95764,91.16767;1,285.88138,115.45881;2,114.55539,83.08964;3,78.10698,58.839596;4,164.92523,45.154953;5,158.54251,146.42221;1742259693.16569;1742259693.1788957;0.013207674026489258#0.00665#PreStim#PreStim
0,209.94112,93.80462;1,298.3708,124.0792;2,113.41453,86.47659;3,60.99791,88.429;4,165.58168,46.784203;5,158.95197,145.95605;1742259693.1757064;1742259693.1853375;0.009632349014282227#0.00643#PreStim#PreStim
0,208.947,91.11984;1,293.19302,121.28049;2,114.30808,82.46736;3,77.73996,58.10712;4,165.7316,46.766117;5,158.62589,146.49402;1742259693.1757064;1742259693.1906486;0.01494288444519043#0.00533#PreStim#PreStim
0,208.947,91.11984;1,293.19302,121.28049;2,114.30808,82.46736;3,77.73996,58.10712;4,165.7316,46.766117;5,158.62589,146.49402;1742259693.1857016;1742259693.1967595;0.011059045791625977#0.00611#PreStim#PreStim
0,209.07005,91.680466;1,292.1918,140.30835;2,113.93576,83.625565;3,69.71004,58.431564;4,165.22734,46.96842;5,158.57588,145.39479;1742259693.1957142;1742259693.202962;0.007248640060424805#0.0062#PreStim#PreStim
0,209.07005,91.680466;1,292.1918,140.30835;2,113.93576,83.625565;3,69.71004,58.431564;4,165.22734,46.96842;5,158.57588,145.39479;1742259693.1957142;1742259693.2091458;0.013432741165161133#0.00619#PreStim#PreStim
0,208.81328,91.44882;1,296.39282,124.65999;2,113.57594,84.69587;3,68.93008,82.29422;4,165.7551,46.96375;5,158.48994,146.22925;1742259693.2057283;1742259693.2147405;0.009013175964355469#0.00557#PreStim#PreStim
0,208.81328,91.44882;1,296.39282,124.65999;2,113.57594,84.69587;3,68.93008,82.29422;4,165.7551,46.96375;5,158.48994,146.22925;1742259693.2057283;1742259693.2208009;0.015073537826538086#0.00606#PreStim#PreStim
0,208.80171,91.07563;1,288.16125,118.787704;2,114.04005,82.490944;3,79.96536,58.295185;4,165.70139,46.32547;5,158.43033,146.8114;1742259693.2157445;1742259693.2273457;0.011602163314819336#0.00654#PreStim#PreStim
0,209.59697,93.01871;1,297.751,131.44902;2,113.711975,86.32667;3,64.2052,83.826515;4,165.27617,46.92207;5,158.85344,145.76086;1742259693.2257414;1742259693.232936;0.007195234298706055#0.00559#PreStim#PreStim
0,209.59697,93.01871;1,297.751,131.44902;2,113.711975,86.32667;3,64.2052,83.826515;4,165.27617,46.92207;5,158.85344,145.76086;1742259693.2257414;1742259693.2389562;0.013215780258178711#0.00602#PreStim#PreStim
0,208.98242,91.05589;1,297.46857,123.88867;2,114.385155,83.14516;3,76.71297,59.706432;4,165.46803,46.95234;5,158.47432,146.4087;1742259693.2357416;1742259693.2455046;0.009763956069946289#0.00655#PreStim#PreStim
0,209.19576,91.19852;1,287.817,133.6489;2,113.81597,83.441315;3,72.724075,54.10806;4,165.17435,46.832634;5,158.63306,145.77005;1742259693.2357416;1742259693.2518764;0.016135692596435547#0.00638#PreStim#PreStim
0,209.19576,91.19852;1,287.817,133.6489;2,113.81597,83.441315;3,72.724075,54.10806;4,165.17435,46.832634;5,158.63306,145.77005;1742259693.245778;1742259693.2572489;0.011472940444946289#0.00537#PreStim#PreStim
0,208.74873,92.06943;1,294.23242,121.69268;2,113.722755,85.14886;3,67.089386,86.140785;4,165.6967,46.76282;5,158.47633,146.04843;1742259693.2557602;1742259693.2631993;0.007440090179443359#0.00594#PreStim#PreStim
0,208.74873,92.06943;1,294.23242,121.69268;2,113.722755,85.14886;3,67.089386,86.140785;4,165.6967,46.76282;5,158.47633,146.04843;1742259693.2557602;1742259693.269315;0.01355600357055664#0.00612#PreStim#PreStim
0,208.83769,91.00194;1,288.58014,120.725174;2,113.736824,83.58027;3,81.116325,59.381874;4,165.91808,45.143036;5,158.42747,146.8852;1742259693.2657664;1742259693.2752826;0.009517192840576172#0.00596#PreStim#PreStim
