ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.27309,89.98001;1,288.57297,110.02498;2,112.90045,91.0712;3,56.46506,105.707306;4,164.2113,48.124218;5,158.4227,147.40863;1742259192.6255553;1742259192.6365678;0.01101374626159668#0.05012#PreStim#PreStim
0,207.60147,90.61799;1,285.23108,117.148186;2,113.1716,88.67198;3,57.4558,96.79013;4,164.07501,48.13668;5,158.32457,147.21945;1742259192.6355689;1742259192.6422296;0.006661653518676758#0.00566#PreStim#PreStim
0,207.60147,90.61799;1,285.23108,117.148186;2,113.1716,88.67198;3,57.4558,96.79013;4,164.07501,48.13668;5,158.32457,147.21945;1742259192.6355689;1742259192.6487672;0.013199329376220703#0.00654#PreStim#PreStim
0,208.20834,90.20185;1,288.5486,113.558426;2,113.15261,88.93451;3,58.383255,96.55199;4,164.40791,47.846912;5,158.3431,147.79507;1742259192.645572;1742259192.6537735;0.008202552795410156#0.005#PreStim#PreStim
0,208.20834,90.20185;1,288.5486,113.558426;2,113.15261,88.93451;3,58.383255,96.55199;4,164.40791,47.846912;5,158.3431,147.79507;1742259192.645572;1742259192.6599033;0.014333009719848633#0.00613#PreStim#PreStim
0,207.78223,90.29506;1,281.5486,123.76216;2,113.27902,88.37163;3,59.85599,101.08121;4,163.97241,47.816555;5,158.50203,147.10477;1742259192.655597;1742259192.665368;0.009772062301635742#0.00546#PreStim#PreStim
0,207.78223,90.29506;1,281.5486,123.76216;2,113.27902,88.37163;3,59.85599,101.08121;4,163.97241,47.816555;5,158.50203,147.10477;1742259192.655597;1742259192.6711628;0.015566825866699219#0.00579#PreStim#PreStim
0,208.09204,90.25709;1,288.08856,112.69516;2,112.73858,89.055435;3,58.37243,95.63034;4,164.34625,47.859856;5,158.1923,147.91624;1742259192.6655803;1742259192.6775284;0.01194906234741211#0.00637#PreStim#PreStim
0,207.97137,92.48594;1,288.04556,126.121056;2,112.83067,90.97519;3,59.875076,108.120766;4,164.45392,47.680027;5,158.34363,147.17595;1742259192.6755922;1742259192.683179;0.0075876712799072266#0.00564#PreStim#PreStim
0,207.97137,92.48594;1,288.04556,126.121056;2,112.83067,90.97519;3,59.875076,108.120766;4,164.45392,47.680027;5,158.34363,147.17595;1742259192.6755922;1742259192.6897027;0.014111518859863281#0.00653#PreStim#PreStim
0,208.0385,89.430786;1,286.23062,105.7934;2,112.55908,90.935776;3,55.101055,104.35692;4,163.39996,47.863613;5,158.408,147.8908;1742259192.6856186;1742259192.6954248;0.009807109832763672#0.00572#PreStim#PreStim
0,207.89308,93.00094;1,289.6956,119.16632;2,112.063934,91.588295;3,62.242966,109.38359;4,164.1737,47.98348;5,158.44621,147.32582;1742259192.6856186;1742259192.7014186;0.015801191329956055#0.00599#PreStim#PreStim
0,207.89308,93.00094;1,289.6956,119.16632;2,112.063934,91.588295;3,62.242966,109.38359;4,164.1737,47.98348;5,158.44621,147.32582;1742259192.6956186;1742259192.7080572;0.012439489364624023#0.00664#PreStim#PreStim
0,208.03432,90.04064;1,285.52945,106.92387;2,112.62889,90.217964;3,57.10262,104.45772;4,164.02074,47.299828;5,158.52039,147.58551;1742259192.705606;1742259192.7137814;0.008176565170288086#0.00572#PreStim#PreStim
0,208.03432,90.04064;1,285.52945,106.92387;2,112.62889,90.217964;3,57.10262,104.45772;4,164.02074,47.299828;5,158.52039,147.58551;1742259192.705606;1742259192.719923;0.014317989349365234#0.00614#PreStim#PreStim
0,207.85493,92.21316;1,288.99432,112.63031;2,113.08875,92.98754;3,58.545288,108.78089;4,164.03616,48.37168;5,158.48804,147.3947;1742259192.715632;1742259192.7263758;0.010745525360107422#0.00646#PreStim#PreStim
0,208.1866,89.94851;1,284.5281,107.58085;2,112.61413,90.42126;3,56.2303,101.36413;4,163.75575,47.747696;5,158.34386,147.3678;1742259192.7256312;1742259192.7322605;0.00662994384765625#0.00588#PreStim#PreStim
0,208.1866,89.94851;1,284.5281,107.58085;2,112.61413,90.42126;3,56.2303,101.36413;4,163.75575,47.747696;5,158.34386,147.3678;1742259192.7256312;1742259192.737979;0.012348651885986328#0.00572#PreStim#PreStim
0,208.0202,90.65466;1,288.7222,110.57636;2,112.97624,90.99385;3,58.44433,100.844055;4,164.39594,47.917408;5,158.35432,147.55437;1742259192.7356327;1742259192.7441363;0.008505582809448242#0.00617#PreStim#PreStim
0,208.0202,90.65466;1,288.7222,110.57636;2,112.97624,90.99385;3,58.44433,100.844055;4,164.39594,47.917408;5,158.35432,147.55437;1742259192.7356327;1742259192.7500355;0.014403820037841797#0.00589#PreStim#PreStim
0,207.75365,89.494804;1,282.84448,108.18319;2,113.09876,91.15391;3,55.860332,105.96887;4,163.07889,47.888557;5,158.34926,147.34766;1742259192.7456598;1742259192.7564247;0.010765790939331055#0.0064#PreStim#PreStim
0,208.05116,89.706795;1,287.84125,110.205536;2,112.77452,89.943535;3,57.121468,99.99601;4,163.76407,47.33375;5,158.09329,147.6504;1742259192.7556653;1742259192.76233;0.006665468215942383#0.0059#PreStim#PreStim
