ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,199.70761,94.919044;1,277.81448,127.53766;2,106.89973,90.14713;3,48.680405,90.15418;4,154.00629,53.113373;5,154.06464,149.77522;1742343231.976601;1742343231.9896057;0.013006210327148438#0#PreStim#PreStim
0,201.08813,96.17977;1,289.2957,135.9317;2,106.9808,92.26998;3,54.634777,103.768875;4,154.29424,52.59346;5,154.57294,149.64987;1742343231.9866102;1742343231.9951847;0.008575916290283203#0.00438#PreStim#PreStim
0,201.08813,96.17977;1,289.2957,135.9317;2,106.9808,92.26998;3,54.634777,103.768875;4,154.29424,52.59346;5,154.57294,149.64987;1742343231.9866102;1742343232.005434;0.018825054168701172#0.01009#PreStim#PreStim
0,199.77678,94.4157;1,276.84897,123.289825;2,107.36767,89.36057;3,47.06526,90.39609;4,153.86713,53.338646;5,154.27959,149.60823;1742343231.9966152;1742343232.0116146;0.015000104904174805#0.00618#PreStim#PreStim
0,200.88934,97.77745;1,286.18314,129.54637;2,107.60006,92.47469;3,51.58915,103.39579;4,153.99394,52.5968;5,154.59328,149.39185;1742343232.0066032;1742343232.017858;0.011255741119384766#0.00624#PreStim#PreStim
0,199.94359,94.671844;1,275.40683,125.91201;2,107.300964,88.501755;3,46.10216,83.53507;4,153.88014,53.19838;5,154.3076,149.37184;1742343232.0166264;1742343232.0249126;0.008287191390991211#0.00705#PreStim#PreStim
0,199.94359,94.671844;1,275.40683,125.91201;2,107.300964,88.501755;3,46.10216,83.53507;4,153.88014,53.19838;5,154.3076,149.37184;1742343232.0166264;1742343232.029984;0.013358592987060547#0.00507#PreStim#PreStim
0,200.52159,95.52064;1,281.8392,127.86139;2,106.83638,90.775955;3,51.108795,95.06767;4,154.24573,53.30212;5,154.56902,149.5291;1742343232.026626;1742343232.0351815;0.008556127548217773#0.0052#PreStim#PreStim
0,200.52159,95.52064;1,281.8392,127.86139;2,106.83638,90.775955;3,51.108795,95.06767;4,154.24573,53.30212;5,154.56902,149.5291;1742343232.026626;1742343232.0410974;0.014472484588623047#0.00592#PreStim#PreStim
0,200.16676,94.60842;1,276.1545,129.4401;2,107.54287,88.342476;3,46.321377,83.62465;4,154.4489,52.687824;5,154.30458,149.53325;1742343232.0366354;1742343232.0470905;0.01045680046081543#0.006#PreStim#PreStim
