ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,194.47046,98.867714;1,285.38693,105.06513;2,100.193184,95.48385;3,40.161503,102.23962;4,148.77687,59.845257;5,148.65852,160.54642;1742348247.720941;1742348247.7383823;0.017442703247070312#0.03622#PreStim#PreStim
0,193.1682,99.137695;1,284.8608,102.59951;2,100.68188,96.36553;3,41.57352,104.23632;4,148.66284,59.90892;5,148.90372,160.14124;1742348247.7309635;1742348247.7441826;0.013220071792602539#0.0058#PreStim#PreStim
0,193.44926,100.54547;1,276.64542,126.42285;2,101.25519,95.82257;3,47.578163,102.31766;4,148.30473,59.3577;5,149.12114,160.35655;1742348247.74096;1742348247.7495224;0.00856328010559082#0.00533#PreStim#PreStim
0,193.44926,100.54547;1,276.64542,126.42285;2,101.25519,95.82257;3,47.578163,102.31766;4,148.30473,59.3577;5,149.12114,160.35655;1742348247.74096;1742348247.7559974;0.015038490295410156#0.00649#PreStim#PreStim
0,194.508,98.34466;1,284.828,101.13753;2,100.094284,95.42278;3,40.05503,101.343475;4,148.46509,59.973316;5,149.19084,160.78778;1742348247.7509744;1742348247.760713;0.009739875793457031#0.00471#PreStim#PreStim
0,194.49509,98.919754;1,283.06473,108.60015;2,99.9223,95.205734;3,39.207508,99.888016;4,148.48853,59.545547;5,149.05887,160.49863;1742348247.7509744;1742348247.7664504;0.01547694206237793#0.00574#PreStim#PreStim
0,194.49509,98.919754;1,283.06473,108.60015;2,99.9223,95.205734;3,39.207508,99.888016;4,148.48853,59.545547;5,149.05887,160.49863;1742348247.7609665;1742348247.7727096;0.011744022369384766#0.00626#PreStim#PreStim
0,194.67232,98.73892;1,283.13733,105.57365;2,100.25123,94.16778;3,41.471497,92.94906;4,149.08029,59.107105;5,149.06453,160.63754;1742348247.7709792;1742348247.7783995;0.007421255111694336#0.00569#PreStim#PreStim
0,194.67232,98.73892;1,283.13733,105.57365;2,100.25123,94.16778;3,41.471497,92.94906;4,149.08029,59.107105;5,149.06453,160.63754;1742348247.7709792;1742348247.7845893;0.013611078262329102#0.00619#PreStim#PreStim
0,194.55467,98.7963;1,286.65543,103.18167;2,100.19338,93.7316;3,38.324944,90.09208;4,148.95856,59.895126;5,148.97368,160.49496;1742348247.7809918;1742348247.7911928;0.010202407836914062#0.0066#PreStim#PreStim
0,193.5012,99.91305;1,280.9556,109.39833;2,100.32187,95.4315;3,42.0692,102.11157;4,148.6076,59.74472;5,148.92357,160.40355;1742348247.7909935;1742348247.7972207;0.006228446960449219#0.00603#PreStim#PreStim
0,193.5012,99.91305;1,280.9556,109.39833;2,100.32187,95.4315;3,42.0692,102.11157;4,148.6076,59.74472;5,148.92357,160.40355;1742348247.7909935;1742348247.8026724;0.011679887771606445#0.00545#PreStim#PreStim
0,193.24414,99.69381;1,276.57867,121.43537;2,101.38235,95.96243;3,45.91495,100.85319;4,148.38678,59.172886;5,149.3069,160.06561;1742348247.8009923;1742348247.8087835;0.007792472839355469#0.00611#PreStim#PreStim
0,193.24414,99.69381;1,276.57867,121.43537;2,101.38235,95.96243;3,45.91495,100.85319;4,148.38678,59.172886;5,149.3069,160.06561;1742348247.8009923;1742348247.8147407;0.01374959945678711#0.00596#PreStim#PreStim
0,193.95288,99.88006;1,278.83517,110.72186;2,99.987854,95.34215;3,40.570976,101.08105;4,148.47377,59.851376;5,149.09518,160.55594;1742348247.8110127;1742348247.8207426;0.00973057746887207#0.006#PreStim#PreStim
0,194.55469,98.712105;1,283.32736,107.92242;2,99.988045,95.11767;3,38.90958,100.03206;4,148.57497,59.68626;5,149.09576,160.45772;1742348247.8110127;1742348247.8268793;0.01586747169494629#0.00614#PreStim#PreStim
0,194.55469,98.712105;1,283.32736,107.92242;2,99.988045,95.11767;3,38.90958,100.03206;4,148.57497,59.68626;5,149.09576,160.45772;1742348247.8210344;1742348247.832911;0.011877775192260742#0.00602#PreStim#PreStim
0,194.61221,98.42883;1,284.9428,103.737526;2,100.23945,95.57813;3,41.76048,101.61946;4,148.5787,59.72385;5,149.12129,160.627;1742348247.8310323;1742348247.8396769;0.008645772933959961#0.00677#PreStim#PreStim
0,194.61221,98.42883;1,284.9428,103.737526;2,100.23945,95.57813;3,41.76048,101.61946;4,148.5787,59.72385;5,149.12129,160.627;1742348247.8310323;1742348247.8452766;0.014245986938476562#0.0056#PreStim#PreStim
