ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,194.14525,100.20514;1,282.2067,111.00587;2,100.35015,93.75463;3,40.01963,92.82612;4,148.92403,59.26951;5,149.10692,161.25806;1742347995.7537339;1742347995.7695286;0.01579570770263672#0.04276#PreStim#PreStim
0,195.00015,99.04576;1,282.24545,109.67087;2,100.79073,95.1235;3,41.081608,101.29759;4,148.91891,59.190495;5,149.10889,160.97157;1742347995.7637334;1742347995.77831;0.014577865600585938#0.00878#PreStim#PreStim
0,194.73882,98.96032;1,285.25787,105.912605;2,101.072914,96.0479;3,40.24615,102.99148;4,148.59087,60.07257;5,148.88179,160.74152;1742347995.7737465;1742347995.7851841;0.011438846588134766#0.00687#PreStim#PreStim
0,193.6964,100.09167;1,279.208,112.46661;2,101.12714,96.38935;3,41.835293,103.14105;4,148.62173,59.80018;5,148.72409,160.91135;1742347995.7837672;1742347995.7915967;0.007830381393432617#0.00641#PreStim#PreStim
0,193.6964,100.09167;1,279.208,112.46661;2,101.12714,96.38935;3,41.835293,103.14105;4,148.62173,59.80018;5,148.72409,160.91135;1742347995.7837672;1742347995.7975488;0.013782501220703125#0.00596#PreStim#PreStim
0,194.06046,101.2197;1,276.7304,129.59119;2,102.02887,95.82918;3,47.97371,102.91624;4,148.6506,58.965374;5,149.18341,160.51721;1742347995.793829;1742347995.8031714;0.009343385696411133#0.00561#PreStim#PreStim
0,194.06046,101.2197;1,276.7304,129.59119;2,102.02887,95.82918;3,47.97371,102.91624;4,148.6506,58.965374;5,149.18341,160.51721;1742347995.793829;1742347995.8095706;0.015742778778076172#0.00641#PreStim#PreStim
0,194.51154,100.38677;1,278.5283,113.747505;2,100.863594,95.648895;3,40.96257,103.56235;4,148.84119,59.392784;5,149.08446,161.18834;1742347995.803772;1742347995.8155546;0.011784076690673828#0.00599#PreStim#PreStim
0,194.96153,98.833916;1,282.67133,106.7794;2,101.03104,96.08089;3,40.484512,104.146454;4,148.89308,59.25131;5,149.18785,160.9009;1742347995.8137898;1742347995.8226862;0.00889730453491211#0.00712#PreStim#PreStim
0,194.96153,98.833916;1,282.67133,106.7794;2,101.03104,96.08089;3,40.484512,104.146454;4,148.89308,59.25131;5,149.18785,160.9009;1742347995.8137898;1742347995.8295944;0.015805482864379883#0.00691#PreStim#PreStim
0,194.18869,100.904076;1,277.98935,115.15102;2,101.017334,96.36017;3,41.253536,105.74311;4,148.38911,59.93668;5,148.7676,160.54482;1742347995.8237839;1742347995.8370466;0.013263702392578125#0.00745#PreStim#PreStim
0,193.41116,99.78526;1,280.14835,113.77447;2,101.22458,96.4115;3,41.800682,104.33971;4,148.24583,59.697937;5,148.62883,160.527;1742347995.8337867;1742347995.8421516;0.008365869522094727#0.0051#PreStim#PreStim
