ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.67305,91.188;1,285.07047,112.53293;2,113.77798,84.36276;3,74.77933,71.19419;4,165.8721,47.337814;5,158.41043,146.71681;1742258950.6534505;1742258950.662953;0.00950312614440918#0.05263#PreStim#PreStim
0,208.67305,91.188;1,285.07047,112.53293;2,113.77798,84.36276;3,74.77933,71.19419;4,165.8721,47.337814;5,158.41043,146.71681;1742258950.6534505;1742258950.6676166;0.014167070388793945#0.00471#PreStim#PreStim
0,208.09883,92.49154;1,292.79755,118.15623;2,113.29965,88.08203;3,59.481873,96.414825;4,165.72919,48.532547;5,157.62831,147.25998;1742258950.6634681;1742258950.6729174;0.009449958801269531#0.00524#PreStim#PreStim
0,208.09883,92.49154;1,292.79755,118.15623;2,113.29965,88.08203;3,59.481873,96.414825;4,165.72919,48.532547;5,157.62831,147.25998;1742258950.6634681;1742258950.6792932;0.015825986862182617#0.00638#PreStim#PreStim
0,208.75598,91.2193;1,287.9702,113.67049;2,114.04474,84.68819;3,70.68399,74.605515;4,166.12299,47.36507;5,158.53757,147.0618;1742258950.6734731;1742258950.6850176;0.011545419692993164#0.00573#PreStim#PreStim
0,208.33722,92.472435;1,292.7334,118.568016;2,112.9969,87.941696;3,59.38679,96.113235;4,165.54588,48.311573;5,158.73915,146.27948;1742258950.6834896;1742258950.6911843;0.007695913314819336#0.00616#PreStim#PreStim
0,208.33722,92.472435;1,292.7334,118.568016;2,112.9969,87.941696;3,59.38679,96.113235;4,165.54588,48.311573;5,158.73915,146.27948;1742258950.6834896;1742258950.697329;0.01384115219116211#0.00616#PreStim#PreStim
0,208.37749,91.03266;1,284.24847,110.45854;2,113.5803,85.01428;3,67.859436,80.190865;4,165.64223,47.38332;5,158.38535,146.85086;1742258950.693484;1742258950.703109;0.009625911712646484#0.00576#PreStim#PreStim
0,208.33475,92.537994;1,293.39636,117.86675;2,112.83187,89.356346;3,58.068573,98.316086;4,165.33807,48.089676;5,157.8182,146.90291;1742258950.693484;1742258950.7099457;0.016463279724121094#0.00685#PreStim#PreStim
0,208.3059,92.58115;1,293.3707,117.878845;2,112.84826,89.37939;3,58.07416,98.34246;4,165.30447,48.02381;5,157.81342,146.94061;1742258950.7034938;1742258950.7154446;0.011951684951782227#0.00549#PreStim#PreStim
