OOI ID,Name,Object Type,Speed,Initial Behaviour,EncounterBehaviour
32,FlyFlyBall,StaticOOI,1,Hover,None

X position, Y position, Z position, X rotation, Y rotation, Z rotation, X scale, Y scale, Z scale, TimeSinceLastUpdate
N:PreStim Started,,,,,,,,,20241104_141118.492537
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060357
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060357
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.02
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060553
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060827
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060654
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060977
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060627
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060383
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061019
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060911
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060149
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060882
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060587
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060773
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060899
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060487
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060721
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061001
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060388
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060832
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060789
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.0060609
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606045
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060656
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060853
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060833
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060412
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060617
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061153
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060221
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606082
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060891
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006062192
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060685
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060895
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606072
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061067
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006059974
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060632
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061162
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060459
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060682
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061036
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060462
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061154
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060296
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606069
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060854
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060704
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060436
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061041
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060436
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061045
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060657
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060469
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060763
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060983
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061162
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006059916
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060853
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060454
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061073
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060434
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060589
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061096
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061017
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606022
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060617
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060964
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060605
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060645
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060631
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060932
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.00606099
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060169
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061061
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060542
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060731
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060539
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060798
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060666
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060524
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060902
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006061041
N:Loop Closed,,,,,,,,,20241104_141118.999252
0,-10.3,90,0,0,0,0.3,0.3,0.3,0.006060102
C:ApproachingObject,,,,,,,,,20241104_141119.004842
-5.500065,0,89.64962,0,176.4893,0,0.3,0.3,0.3,0.006060932
-5.488932,0,89.46814,0,176.4893,0,0.3,0.3,0.3,0.006060856
-5.477798,0,89.28666,0,176.4893,0,0.3,0.3,0.3,0.006060362
-5.466664,0,89.10518,0,176.4893,0,0.3,0.3,0.3,0.006060731
-5.455531,0,88.9237,0,176.4893,0,0.3,0.3,0.3,0.006061277
-5.444397,0,88.74222,0,176.4893,0,0.3,0.3,0.3,0.006060384
-5.433268,0,88.56074,0,176.4907,0,0.3,0.3,0.3,0.006060518
-5.422144,0,88.37926,0,176.4926,0,0.3,0.3,0.3,0.006060918
-5.411026,0,88.19778,0,176.494,0,0.3,0.3,0.3,0.006060465
-5.399915,0,88.0163,0,176.4964,0,0.3,0.3,0.3,0.006060997
-5.388811,0,87.83482,0,176.4986,0,0.3,0.3,0.3,0.006060644
-5.377708,0,87.65334,0,176.4991,0,0.3,0.3,0.3,0.006060466
-5.366607,0,87.47186,0,176.4996,0,0.3,0.3,0.3,0.006061545
-5.355509,0,87.29037,0,176.5006,0,0.3,0.3,0.3,0.006059856
-5.344414,0,87.10889,0,176.5015,0,0.3,0.3,0.3,0.006060938
-5.333322,0,86.92741,0,176.5024,0,0.3,0.3,0.3,0.006060563
-5.322232,0,86.74593,0,176.5032,0,0.3,0.3,0.3,0.006060727
-5.311145,0,86.56445,0,176.504,0,0.3,0.3,0.3,0.006060687
-5.300062,0,86.38297,0,176.5053,0,0.3,0.3,0.3,0.006060753
-5.28898,0,86.20149,0,176.5056,0,0.3,0.3,0.3,0.006060801
-5.277899,0,86.02001,0,176.506,0,0.3,0.3,0.3,0.00606105
-5.26682,0,85.83853,0,176.5065,0,0.3,0.3,0.3,0.006060268
-5.255742,0,85.65705,0,176.507,0,0.3,0.3,0.3,0.006060507
-5.244668,0,85.47557,0,176.508,0,0.3,0.3,0.3,0.006061077
-5.233596,0,85.29409,0,176.5091,0,0.3,0.3,0.3,0.006060489
-5.222528,0,85.11261,0,176.5101,0,0.3,0.3,0.3,0.006061524
-5.211465,0,84.93113,0,176.5116,0,0.3,0.3,0.3,0.006059926
-5.200408,0,84.74965,0,176.5132,0,0.3,0.3,0.3,0.00606054
-5.189352,0,84.56817,0,176.514,0,0.3,0.3,0.3,0.006061548
-5.178299,0,84.38669,0,176.5148,0,0.3,0.3,0.3,0.006060165
-5.167249,0,84.20521,0,176.5156,0,0.3,0.3,0.3,0.006060407
-5.1562,0,84.02373,0,176.516,0,0.3,0.3,0.3,0.006060911
-5.145152,0,83.84225,0,176.5163,0,0.3,0.3,0.3,0.006060604
-5.134108,0,83.66077,0,176.5175,0,0.3,0.3,0.3,0.006060867
-5.123066,0,83.47929,0,176.5184,0,0.3,0.3,0.3,0.006060911
-5.112027,0,83.29781,0,176.5192,0,0.3,0.3,0.3,0.006060335
-5.100992,0,83.11633,0,176.5205,0,0.3,0.3,0.3,0.006061364
-5.089962,0,82.93484,0,176.5218,0,0.3,0.3,0.3,0.006060415
-5.078934,0,82.75336,0,176.5227,0,0.3,0.3,0.3,0.006060485
-5.067907,0,82.57188,0,176.5231,0,0.3,0.3,0.3,0.006061058
-5.056882,0,82.3904,0,176.5237,0,0.3,0.3,0.3,0.006060493
-5.045857,0,82.20892,0,176.5237,0,0.3,0.3,0.3,0.006060464
-5.034833,0,82.02744,0,176.5238,0,0.3,0.3,0.3,0.006060895
-5.02381,0,81.84596,0,176.5241,0,0.3,0.3,0.3,0.006060821
-5.012793,0,81.66448,0,176.5262,0,0.3,0.3,0.3,0.006060552
-5.001785,0,81.48299,0,176.5289,0,0.3,0.3,0.3,0.006060936
-4.990777,0,81.30151,0,176.5289,0,0.3,0.3,0.3,0.006060164
-4.979773,0,81.12002,0,176.5302,0,0.3,0.3,0.3,0.006060937
-4.968773,0,80.93853,0,176.5315,0,0.3,0.3,0.3,0.006060831
-4.957777,0,80.75704,0,176.5329,0,0.3,0.3,0.3,0.006060369
-4.946786,0,80.57555,0,176.5343,0,0.3,0.3,0.3,0.006061071
-4.935803,0,80.39407,0,176.5369,0,0.3,0.3,0.3,0.006060602
-4.924821,0,80.21258,0,176.5371,0,0.3,0.3,0.3,0.006060835
-4.913839,0,80.03109,0,176.5374,0,0.3,0.3,0.3,0.006060716
-4.902864,0,79.8496,0,176.5393,0,0.3,0.3,0.3,0.006060672
-4.891895,0,79.66811,0,176.5412,0,0.3,0.3,0.3,0.006060616
-4.880941,0,79.48663,0,176.5461,0,0.3,0.3,0.3,0.006061111
-4.87,0,79.30514,0,176.5499,0,0.3,0.3,0.3,0.006060232
-4.859071,0,79.12365,0,176.5538,0,0.3,0.3,0.3,0.006060857
-4.848147,0,78.94216,0,176.5557,0,0.3,0.3,0.3,0.00606092
-4.83723,0,78.76067,0,176.5575,0,0.3,0.3,0.3,0.006060663
-4.826316,0,78.57919,0,176.5587,0,0.3,0.3,0.3,0.006060551
-4.815412,0,78.3977,0,176.5619,0,0.3,0.3,0.3,0.00606068
-4.804518,0,78.21621,0,176.5649,0,0.3,0.3,0.3,0.006060809
-4.793628,0,78.03472,0,176.5664,0,0.3,0.3,0.3,0.006060368
-4.782743,0,77.85323,0,176.5679,0,0.3,0.3,0.3,0.006060921
-4.771866,0,77.67173,0,176.5703,0,0.3,0.3,0.3,0.006060648
-4.760996,0,77.49023,0,176.5725,0,0.3,0.3,0.3,0.006061014
-4.750133,0,77.30874,0,176.5747,0,0.3,0.3,0.3,0.006060479
-4.739278,0,77.12724,0,176.5775,0,0.3,0.3,0.3,0.006060639
-4.728433,0,76.94575,0,176.5803,0,0.3,0.3,0.3,0.00606106
-4.717594,0,76.76425,0,176.5823,0,0.3,0.3,0.3,0.006060393
-4.706761,0,76.58276,0,176.5844,0,0.3,0.3,0.3,0.006060768
-4.695936,0,76.40126,0,176.5865,0,0.3,0.3,0.3,0.006061156
-4.685119,0,76.21976,0,176.5894,0,0.3,0.3,0.3,0.006060245
-4.674303,0,76.03827,0,176.5894,0,0.3,0.3,0.3,0.006060965
-4.663486,0,75.85677,0,176.5894,0,0.3,0.3,0.3,0.006060958
-4.652682,0,75.67528,0,176.5935,0,0.3,0.3,0.3,0.006060195
-4.641891,0,75.49378,0,176.5975,0,0.3,0.3,0.3,0.006060782
-4.63111,0,75.31229,0,176.6006,0,0.3,0.3,0.3,0.006060382
-4.620335,0,75.13079,0,176.6023,0,0.3,0.3,0.3,0.006060952
-4.609564,0,74.9493,0,176.6041,0,0.3,0.3,0.3,0.006061012
-4.598804,0,74.76779,0,176.6072,0,0.3,0.3,0.3,0.006060343
-4.588054,0,74.58629,0,176.6103,0,0.3,0.3,0.3,0.006060913
-4.577319,0,74.40479,0,176.6153,0,0.3,0.3,0.3,0.006060518
-4.566588,0,74.22328,0,176.6165,0,0.3,0.3,0.3,0.006060893
-4.555862,0,74.04178,0,176.6178,0,0.3,0.3,0.3,0.006060576
-4.545144,0,73.86028,0,176.6206,0,0.3,0.3,0.3,0.00606098
-4.534435,0,73.67877,0,176.6234,0,0.3,0.3,0.3,0.006060436
-4.523751,0,73.49727,0,176.6313,0,0.3,0.3,0.3,0.006061366
