ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,33.10963,121.020775;1,127.93302,120.65052;2,36.07541,214.06944;3,126.978485,215.09514;1739246920.7452185;1739246920.7732708;0.02805352210998535#0.01892#1739246920.77334#1739246920.78135
0,34.391903,124.47845;1,127.339676,122.50242;2,36.56811,215.6899;3,127.08939,216.69102;1739246920.765251;1739246920.7886028;0.02335333824157715#0.01533#1739246920.78866#1739246920.79682
0,35.24011,125.969505;1,127.49066,123.82533;2,37.502,217.00304;3,127.71229,217.13574;1739246920.7852716;1739246920.8039668;0.01869654655456543#0.01536#1739246920.80403#1739246920.81197
0,34.643032,125.13234;1,127.49723,124.11174;2,37.858685,217.00055;3,128.39856,217.34242;1739246920.7954907;1739246920.8197153;0.024225950241088867#0.01575#1739246920.81978#1739246920.82782
0,35.94546,124.98477;1,128.32639,123.13798;2,37.934055,215.55333;3,128.46024,216.49768;1739246920.815284;1739246920.8347652;0.019482851028442383#0.01505#1739246920.83482#1739246920.84283
0,35.32414,125.50081;1,127.89199,122.46581;2,37.375572,214.94583;3,128.18314,215.66068;1739246920.8252926;1739246920.8498902;0.024599075317382812#0.01513#1739246920.84995#1739246920.85791
0,33.58326,120.477486;1,127.74399,120.37499;2,36.258255,213.30167;3,127.59169,214.0072;1739246920.8455014;1739246920.8648794;0.019379138946533203#0.01499#1739246920.86494#1739246920.87298
0,33.439663,120.74006;1,127.71324,119.58031;2,35.780598,211.00894;3,127.377625,211.54884;1739246920.8553166;1739246920.880438;0.025122880935668945#0.01556#1739246920.8805#1739246920.88833
0,33.67974,119.588455;1,127.50478,118.106094;2,36.120125,211.29095;3,127.58744,211.5689;1739246920.8753295;1739246920.8963847;0.0210568904876709#0.01595#1739246920.89645#1739246920.90439
0,33.61595,118.414085;1,127.69773,117.512314;2,35.976543,211.05658;3,128.53148,212.1561;1739246920.8953493;1739246920.9116304;0.01628255844116211#0.01524#1739246920.91169#1739246920.91991
0,33.82701,118.8818;1,127.44121,117.56261;2,37.183758,211.03664;3,127.88794,211.92526;1739246920.9053628;1739246920.9349554;0.029593706130981445#0.02333#1739246920.93502#1739246920.93837
0,34.89923,121.15109;1,128.10333,120.058365;2,37.536457,213.38739;3,128.55762,212.91084;1739246920.9253676;1739246920.9527562;0.027390003204345703#0.0178#1739246920.95282#1739246920.95499
0,34.166508,121.47454;1,128.55215,120.092316;2,37.104393,213.89375;3,128.47084,214.19443;1739246920.9453967;1739246920.9713397;0.02594470977783203#0.01858#1739246920.9714#1739246920.97931
0,33.631454,122.75862;1,127.2088,121.57536;2,36.607475,214.8282;3,127.23364,215.11606;1739246920.965412;1739246920.9946663;0.02925562858581543#0.02333#1739246920.99473#1739246920.99754
0,33.92112,124.52541;1,127.13064,121.8938;2,36.66684,215.93115;3,127.078674,215.55759;1739246920.9854186;1739246921.014452;0.029034852981567383#0.01978#1739246921.01451#1739246921.02256
0,34.34375,124.03883;1,127.95188,122.41159;2,36.969692,215.62514;3,127.01851,216.01024;1739246921.0054495;1739246921.0302274;0.02477884292602539#0.01577#1739246921.03029#1739246921.03816
0,34.237583,123.09234;1,128.28436,121.32071;2,37.287342,214.5881;3,128.30867,214.90108;1739246921.0254502;1739246921.0526917;0.027242422103881836#0.02247#1739246921.05275#1739246921.05659
0,33.65896,121.316635;1,127.978615,120.07788;2,36.6909,213.65874;3,127.97525,214.41086;1739246921.045465;1739246921.0705137;0.025050640106201172#0.01783#1739246921.07058#1739246921.07154
0,33.917625,121.29507;1,127.88823,120.3048;2,36.95136,213.12393;3,127.87202,213.59964;1739246921.0654953;1739246921.0894525;0.02395796775817871#0.01893#1739246921.08951#1739246921.0976
0,33.2725,120.77785;1,127.66353,119.273224;2,36.586853,212.12633;3,128.80556,213.36746;1739246921.0855021;1739246921.111488;0.02598738670349121#0.02206#1739246921.11158#1739246921.11292
0,33.908646,120.57489;1,128.00696,119.35344;2,37.07697,212.53816;3,128.01677,213.59007;1739246921.1055295;1739246921.1315606;0.026032447814941406#0.02005#1739246921.13162#1739246921.14171
0,33.332813,121.65498;1,127.61055,119.363266;2,37.327656,212.10844;3,128.30377,212.93347;1739246921.1256223;1739246921.1482859;0.022665023803710938#0.01672#1739246921.14834#1739246921.15663
0,33.654827,119.80006;1,128.30176,119.014984;2,37.074657,212.7432;3,128.38383,213.70116;1739246921.145557;1739246921.1637323;0.01817631721496582#0.01546#1739246921.16381#1739246921.17198
0,33.981327,120.3742;1,127.8126,119.552216;2,36.350006,212.88275;3,128.28563,213.77611;1739246921.1555707;1739246921.1786792;0.023109912872314453#0.01493#1739246921.17874#1739246921.18692
0,33.344795,121.222244;1,126.910324,120.190506;2,36.478893,213.51994;3,127.75687,213.44333;1739246921.1755779;1739246921.1938927;0.018316030502319336#0.01522#1739246921.19396#1739246921.20218
0,32.93214,122.181694;1,126.55241,119.896736;2,36.72964,213.50717;3,127.6898,213.93114;1739246921.185576;1739246921.2093587;0.02378392219543457#0.01546#1739246921.20942#1739246921.21764
0,33.47612,122.931625;1,127.21691,121.906586;2,36.649055,215.01622;3,127.43012,215.5644;1739246921.205592;1739246921.232627;0.027035951614379883#0.02327#1739246921.23269#1739246921.23595
0,34.908558,124.610634;1,127.88636,121.57644;2,37.417362,215.25703;3,128.06673,214.82135;1739246921.2256236;1739246921.249643;0.024020671844482422#0.01706#1739246921.24977#1739246921.25129
0,34.561535,122.774086;1,128.27914,121.90544;2,37.48682,215.07817;3,128.0161,215.73859;1739246921.2456684;1739246921.269224;0.023556232452392578#0.01953#1739246921.26929#1739246921.27744
0,33.90134,122.53496;1,127.651596,121.448654;2,37.16588,214.1848;3,128.17256,214.91385;1739246921.2656746;1739246921.2909358;0.02526235580444336#0.02171#1739246921.291#1739246921.29546
0,34.146564,121.76146;1,128.59888,120.555916;2,37.055862,212.57294;3,128.22116,213.5216;1739246921.285729;1739246921.3098023;0.024075031280517578#0.01889#1739246921.3099#1739246921.31048
0,33.30137,120.018524;1,127.503876,118.97647;2,36.34991,211.99484;3,127.90459,212.69583;1739246921.3056917;1739246921.328289;0.022598743438720703#0.01847#1739246921.32835#1739246921.33676
0,33.497246,120.486435;1,127.22472,119.03388;2,35.86161,212.19365;3,127.25674,212.54234;1739246921.3257122;1739246921.343769;0.018057823181152344#0.01548#1739246921.34383#1739246921.35189
0,33.595173,119.588135;1,126.768845,119.2656;2,36.406788,212.21709;3,127.778755,212.68008;1739246921.335746;1739246921.3593547;0.02360987663269043#0.01559#1739246921.35941#1739246921.36766
0,34.452293,121.28215;1,127.83534,119.51958;2,37.30521,212.97395;3,128.06415,213.87337;1739246921.355726;1739246921.3749545;0.01922917366027832#0.0156#1739246921.37501#1739246921.38317
0,33.60405,121.38812;1,127.87311,120.218925;2,37.54242,213.22285;3,128.38463,213.55153;1739246921.3657444;1739246921.3901289;0.02438521385192871#0.01517#1739246921.39019#1739246921.3985
0,33.27277,122.791565;1,127.898865,120.71158;2,37.69001,214.21184;3,128.12332,214.24799;1739246921.3858325;1739246921.4137611;0.02792954444885254#0.02363#1739246921.41382#1739246921.41711
0,33.078518,122.35051;1,128.14265,121.40679;2,37.419342,214.8355;3,127.5458,215.00618;1739246921.4057791;1739246921.4324512;0.026673316955566406#0.01868#1739246921.4325#1739246921.44278
0,33.281746,122.13188;1,127.380844,121.16195;2,36.01766,214.63834;3,127.51352,214.60437;1739246921.4258053;1739246921.449446;0.023641347885131836#0.017#1739246921.44951#1739246921.45757
0,33.820057,120.529945;1,128.03212,120.496605;2,37.457287,213.79974;3,128.25752,214.02795;1739246921.4458015;1739246921.4644446;0.018644094467163086#0.01503#1739246921.46454#1739246921.47287
0,33.87078,122.67027;1,127.260185,120.817726;2,37.15045,214.00627;3,128.07999,214.8683;1739246921.455835;1739246921.4798892;0.02405548095703125#0.01542#1739246921.47997#1739246921.488
0,33.650475,122.302216;1,127.76964,120.29988;2,36.549416,213.50418;3,127.94371,213.39943;1739246921.4758303;1739246921.4948316;0.01900196075439453#0.01493#1739246921.4949#1739246921.50291
0,33.403713,121.410126;1,127.506355,120.18792;2,36.6322,213.41608;3,128.0772,213.7724;1739246921.4862237;1739246921.510629;0.02440619468688965#0.0158#1739246921.51069#1739246921.51877
0,33.391357,121.56111;1,127.9448,120.1554;2,37.18372,213.61479;3,128.36635,214.12451;1739246921.505857;1739246921.5266335;0.020777463912963867#0.01601#1739246921.5267#1739246921.53469
0,33.577938,120.80507;1,127.75413,120.02842;2,36.35656,213.48543;3,128.3116,213.34055;1739246921.5258687;1739246921.5415301;0.015662431716918945#0.01489#1739246921.54159#1739246921.54984
0,33.593773,121.60335;1,127.44832,119.814514;2,36.725506,213.48035;3,127.64482,213.18288;1739246921.5359085;1739246921.5572495;0.021342039108276367#0.01572#1739246921.55732#1739246921.56528
0,34.074017,121.04379;1,127.90759,119.75973;2,37.36897,213.3866;3,128.38045,213.75961;1739246921.5559027;1739246921.5723844;0.01648259162902832#0.01513#1739246921.57244#1739246921.58166
0,34.391525,120.618;1,127.98011,119.653015;2,37.18111,213.08864;3,128.009,213.90027;1739246921.5659215;1739246921.587599;0.021678686141967773#0.01521#1739246921.58766#1739246921.59589
0,33.86546,120.855156;1,127.54469,119.73425;2,36.96768,212.77414;3,127.833664,213.94603;1739246921.585926;1739246921.603106;0.017180919647216797#0.01551#1739246921.60317#1739246921.61132
0,33.90922,119.44049;1,127.680916,118.91957;2,36.327717,212.77475;3,128.00778,214.01642;1739246921.5959482;1739246921.626284;0.030336856842041016#0.02319#1739246921.62636#1739246921.62901
0,33.05014,122.30971;1,127.36643,120.27682;2,36.52806,213.91832;3,128.02547,213.67236;1739246921.625955;1739246921.643583;0.01762866973876953#0.0173#1739246921.64366#1739246921.6442
0,33.70163,122.41359;1,127.25156,120.9305;2,37.16342,214.09676;3,128.13858,214.71017;1739246921.635972;1739246921.6620383;0.026067018508911133#0.01845#1739246921.6621#1739246921.67029
0,33.89837,121.979836;1,127.944695,121.73938;2,37.649914,214.85735;3,128.41856,215.237;1739246921.6559842;1739246921.6777728;0.02178955078125#0.01573#1739246921.67783#1739246921.68865
0,34.70766,124.26509;1,128.40138,121.77031;2,37.91525,214.24174;3,128.24103,214.03754;1739246921.675998;1739246921.6931853;0.017188310623168945#0.01541#1739246921.69325#1739246921.7014
0,33.70675,122.12895;1,128.08357,121.17333;2,37.629967,214.29926;3,128.85202,215.18877;1739246921.6860304;1739246921.7091644;0.023134708404541016#0.01598#1739246921.70923#1739246921.7176
0,34.36796,122.480804;1,127.66917,120.739784;2,37.48395,214.15985;3,128.29149,214.41365;1739246921.7060418;1739246921.7246559;0.018615007400512695#0.0155#1739246921.72472#1739246921.73291
0,33.59028,121.80803;1,127.49897,120.320656;2,36.988197,213.62454;3,128.34572,214.02177;1739246921.7160912;1739246921.7400572;0.02396702766418457#0.0154#1739246921.74012#1739246921.7483
0,33.519775,120.76619;1,127.138115,119.46858;2,36.389553,212.70015;3,126.98479,212.57977;1739246921.7360623;1739246921.7555006;0.0194394588470459#0.01544#1739246921.75556#1739246921.76367
0,32.84432,119.53483;1,127.70115,119.32481;2,35.985905,212.3165;3,128.33142,213.31342;1739246921.7460568;1739246921.7714796;0.025423765182495117#0.01598#1739246921.77154#1739246921.77973
0,33.422188,120.597336;1,127.47675,119.4575;2,37.054802,212.5828;3,128.0216,213.79031;1739246921.76608;1739246921.7949288;0.028850078582763672#0.02344#1739246921.79499#1739246921.79893
0,33.93971,121.00478;1,128.02803,120.11283;2,37.308056,212.76204;3,127.91686,213.58067;1739246921.7860832;1739246921.8136065;0.027524232864379883#0.01868#1739246921.81366#1739246921.82272
0,33.885857,121.7229;1,128.26346,120.47935;2,37.5045,213.7923;3,128.53986,213.08113;1739246921.80611;1739246921.8298724;0.023763418197631836#0.01627#1739246921.82993#1739246921.83826
0,33.67903,122.16036;1,127.40634,120.88959;2,36.664494,214.3852;3,128.39485,213.48428;1739246921.8261256;1739246921.844981;0.018856287002563477#0.01511#1739246921.84504#1739246921.85317
0,33.771675,122.696;1,127.98647,120.84357;2,37.721336,214.07253;3,127.98459,214.7977;1739246921.8361363;1739246921.8603222;0.024187088012695312#0.01534#1739246921.86039#1739246921.86854
0,33.02886,122.03576;1,127.60292,120.77018;2,36.764072,214.72362;3,127.38138,215.25322;1739246921.8561518;1739246921.875899;0.019748449325561523#0.01557#1739246921.87596#1739246921.88414
0,33.896736,122.76673;1,128.01921,120.80921;2,37.036564,213.86366;3,127.85907,213.91429;1739246921.8661737;1739246921.8994324;0.03325939178466797#0.02353#1739246921.8995#1739246921.90412
0,33.029243,121.50299;1,127.92991,120.356155;2,37.11007,213.87987;3,128.51428,214.72614;1739246921.896195;1739246921.9183412;0.022147178649902344#0.01891#1739246921.91841#1739246921.91934
0,33.431614,121.53618;1,128.03795,120.53685;2,36.85092,213.70784;3,127.685165,214.66168;1739246921.916231;1739246921.935194;0.018964290618896484#0.01686#1739246921.93527#1739246921.94336
0,34.016254,121.7223;1,127.80803,119.95939;2,36.34808,213.14043;3,127.290596,213.29541;1739246921.926208;1739246921.9501073;0.023900508880615234#0.01491#1739246921.95018#1739246921.95822
0,33.456314,120.6981;1,127.90609,119.81432;2,36.41862,213.51619;3,128.10858,214.72101;1739246921.9462254;1739246921.965365;0.01914072036743164#0.01526#1739246921.96544#1739246921.97358
0,33.6961,121.08668;1,127.662,120.03038;2,36.766937,213.84311;3,128.02213,213.25833;1739246921.9562316;1739246921.9803157;0.02408576011657715#0.01495#1739246921.98038#1739246921.98862
0,33.57805,121.2516;1,127.78394,119.84508;2,36.962902,213.10216;3,128.4393,212.87553;1739246921.9762502;1739246921.9957454;0.019496440887451172#0.01543#1739246921.99582#1739246922.0047
0,34.07548,121.51094;1,127.143936,120.01622;2,37.160866,212.76187;3,127.7595,213.7465;1739246921.9862823;1739246922.0120406;0.025759220123291016#0.01629#1739246922.01211#1739246922.01981
0,34.01867,121.639984;1,128.08485,120.15583;2,37.124207,213.12694;3,128.0202,214.18869;1739246922.0062823;1739246922.0346625;0.0283811092376709#0.02263#1739246922.03473#1739246922.0388
0,33.62054,120.88981;1,127.821686,119.991875;2,36.661316,212.97589;3,127.8485,213.33559;1739246922.026302;1739246922.055103;0.028801918029785156#0.02043#1739246922.05516#1739246922.06468
0,33.47902,120.37946;1,127.39781,120.02112;2,36.72835,214.06047;3,128.1262,214.42297;1739246922.0463467;1739246922.0713263;0.02498149871826172#0.01623#1739246922.07139#1739246922.07955
0,33.76875,122.14303;1,127.45634,121.12312;2,36.960655,214.172;3,127.47432,214.78355;1739246922.0663352;1739246922.0868134;0.020479440689086914#0.01549#1739246922.08688#1739246922.09501
0,33.634247,122.60261;1,127.250496,121.81511;2,37.09213,214.2033;3,127.23356,215.06041;1739246922.0863597;1739246922.1019738;0.015614986419677734#0.01515#1739246922.10203#1739246922.11057
0,33.246048,121.62431;1,127.44952,121.932724;2,37.148376,214.45326;3,128.12354,215.61845;1739246922.0963593;1739246922.117437;0.02107834815979004#0.01547#1739246922.1175#1739246922.12568
0,33.371803,122.084175;1,128.02301,120.73339;2,37.40886,214.16862;3,127.34747,215.14809;1739246922.1163754;1739246922.1326146;0.01624011993408203#0.01518#1739246922.13267#1739246922.14093
0,33.775192,122.35652;1,128.18668,120.869095;2,36.826744,213.75821;3,127.96571,214.24435;1739246922.1263762;1739246922.1476371;0.021262168884277344#0.01502#1739246922.1477#1739246922.15602
0,32.545086,121.07675;1,127.75982,119.972946;2,36.820374,213.37587;3,128.26465,213.47005;1739246922.1464086;1739246922.163472;0.01706409454345703#0.01584#1739246922.16353#1739246922.17198
0,34.409527,121.96139;1,127.81194,119.86497;2,36.88274,213.73941;3,128.17946,213.53337;1739246922.156414;1739246922.1785321;0.02211904525756836#0.01506#1739246922.17859#1739246922.18707
0,33.85639,120.384964;1,127.607956,119.67411;2,36.885387,212.37523;3,127.88,212.65143;1739246922.1764371;1739246922.193791;0.017354965209960938#0.01526#1739246922.19385#1739246922.20203
0,33.376575,120.65348;1,127.992714,119.347046;2,36.425556,212.17055;3,127.74866,213.09282;1739246922.1864483;1739246922.209208;0.022760868072509766#0.01542#1739246922.20927#1739246922.21815
0,33.65454,121.22222;1,127.996,119.195366;2,37.072525,212.97072;3,127.65886,213.11125;1739246922.2064576;1739246922.224555;0.01809835433959961#0.01535#1739246922.22462#1739246922.23275
0,33.684498,121.13933;1,128.62529,119.90947;2,36.811726,213.17023;3,127.62717,213.75165;1739246922.2164485;1739246922.240072;0.023624181747436523#0.01552#1739246922.24014#1739246922.24859
0,33.56239,122.36058;1,127.32264,120.25909;2,37.592148,213.65768;3,127.84665,214.79951;1739246922.236471;1739246922.2556376;0.01916790008544922#0.01556#1739246922.2557#1739246922.26382
0,33.963978,121.53686;1,128.26509,121.24318;2,37.106228,214.145;3,127.83953,214.94574;1739246922.2464848;1739246922.2712095;0.024725675582885742#0.01559#1739246922.27129#1739246922.27952
0,34.012386,122.19352;1,128.08954,121.23761;2,37.34421,214.81082;3,128.00189,214.79561;1739246922.2664855;1739246922.2870674;0.020583152770996094#0.01585#1739246922.28713#1739246922.2955
0,33.435013,122.73722;1,127.384125,121.03968;2,37.224697,214.35791;3,128.22342,214.88684;1739246922.2865055;1739246922.3027267;0.016222238540649414#0.01565#1739246922.30279#1739246922.31105
0,33.479942,122.14144;1,127.76239,121.33227;2,36.398518,214.55234;3,128.41736,214.57037;1739246922.2965527;1739246922.3174744;0.02092266082763672#0.01475#1739246922.31754#1739246922.32803
0,33.36075,121.52056;1,127.20778,120.54672;2,36.506355,214.18118;3,127.670975,214.31567;1739246922.3165574;1739246922.3325567;0.01600027084350586#0.01507#1739246922.33261#1739246922.34078
0,33.173733,121.1172;1,127.41635,120.48739;2,36.529053,212.84975;3,127.830536,212.92435;1739246922.3265512;1739246922.347618;0.02106761932373047#0.01507#1739246922.34768#1739246922.35586
0,33.547432,120.09905;1,127.63988,120.32135;2,36.796337,213.27702;3,128.52242,213.33908;1739246922.3465645;1739246922.3634658;0.01690196990966797#0.01585#1739246922.36353#1739246922.37168
0,33.758617,121.41269;1,127.671974,119.45262;2,37.337257,213.38165;3,128.02237,213.76639;1739246922.3565798;1739246922.379079;0.02250075340270996#0.01561#1739246922.37914#1739246922.38759
0,33.720573,121.45514;1,128.06679,120.01243;2,36.760693,212.35553;3,128.01855,213.19278;1739246922.3766024;1739246922.394634;0.018032312393188477#0.01555#1739246922.3947#1739246922.40287
0,33.31694,121.392365;1,127.97069,119.82692;2,36.964386,212.24715;3,127.97912,213.2054;1739246922.3866212;1739246922.409655;0.02303481101989746#0.01502#1739246922.40972#1739246922.41813
0,33.99178,121.00498;1,127.971695,119.727425;2,36.98765,213.13966;3,127.897026,213.89081;1739246922.4066205;1739246922.4249632;0.01834392547607422#0.01531#1739246922.42502#1739246922.43361
0,33.959747,121.139305;1,127.482216,120.39437;2,36.85256,213.43217;3,127.97465,213.73235;1739246922.416642;1739246922.4404252;0.023784637451171875#0.01546#1739246922.44048#1739246922.44907
0,33.914963,122.15625;1,127.83288,121.19064;2,36.82775,213.75534;3,127.81207,213.89664;1739246922.4366395;1739246922.456331;0.019692182540893555#0.01591#1739246922.45639#1739246922.46456
0,33.757843,121.98734;1,127.963875,120.83118;2,36.794632,213.67474;3,127.18351,214.69482;1739246922.4466703;1739246922.4720297;0.0253603458404541#0.0157#1739246922.47209#1739246922.48037
0,33.443924,121.27105;1,127.354195,120.542816;2,36.99026,213.64296;3,127.90604,214.30022;1739246922.4666693;1739246922.4871202;0.020452022552490234#0.0151#1739246922.48719#1739246922.49538
0,33.29543,122.47348;1,127.499794,120.46542;2,37.425373,214.12762;3,127.82889,214.791;1739246922.4866838;1739246922.5023475;0.01566481590270996#0.01522#1739246922.50241#1739246922.51051
0,33.84128,121.596146;1,128.21188,120.853226;2,35.989532,214.37901;3,127.56943,214.58597;1739246922.4967;1739246922.517451;0.0207521915435791#0.01511#1739246922.51752#1739246922.52565
0,33.27594,121.93933;1,127.83006,120.66738;2,36.77776,214.00732;3,128.0827,214.4818;1739246922.5167117;1739246922.5325177;0.015806913375854492#0.01506#1739246922.53258#1739246922.54128
