ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,34.500095,104.378555;1,128.99092,103.84015;2,36.03059,196.48865;3,129.44295,197.33989;1739252763.1548119;1739252763.1672049;0.012393951416015625#0.00582#Open Loop#Open Loop
0,34.61222,103.31221;1,128.20059,103.29998;2,36.906616,195.99428;3,128.39108,197.08481;1739252763.1648347;1739252763.17354;0.008706331253051758#0.00634#Open Loop#Open Loop
0,34.61222,103.31221;1,128.20059,103.29998;2,36.906616,195.99428;3,128.39108,197.08481;1739252763.1648347;1739252763.179613;0.01477956771850586#0.00607#Open Loop#Open Loop
0,34.68738,104.93316;1,127.90016,103.39825;2,37.553307,196.91861;3,128.68767,197.37238;1739252763.174831;1739252763.1854672;0.010637760162353516#0.00586#Open Loop#Open Loop
0,35.322205,105.642105;1,127.75433,104.02916;2,36.683506,196.1933;3,128.12846,197.93065;1739252763.1848414;1739252763.1916614;0.0068209171295166016#0.00619#Open Loop#Open Loop
0,35.322205,105.642105;1,127.75433,104.02916;2,36.683506,196.1933;3,128.12846,197.93065;1739252763.1848414;1739252763.197649;0.012808561325073242#0.00599#Open Loop#Open Loop
0,34.058926,104.63048;1,127.61766,103.80243;2,36.510445,195.75539;3,129.40027,197.70349;1739252763.1948426;1739252763.2038312;0.008989810943603516#0.00618#Open Loop#Open Loop
0,34.058926,104.63048;1,127.61766,103.80243;2,36.510445,195.75539;3,129.40027,197.70349;1739252763.1948426;1739252763.2101371;0.01529550552368164#0.00631#Open Loop#Open Loop
0,35.39072,104.64456;1,127.99079,103.59813;2,36.921787,197.09279;3,129.03386,197.17708;1739252763.204859;1739252763.2159846;0.01112675666809082#0.00585#Open Loop#Open Loop
0,34.426823,103.28791;1,127.37636,103.265045;2,35.996185,196.53174;3,129.04626,197.85068;1739252763.2149599;1739252763.222902;0.00794363021850586#0.00692#Open Loop#Open Loop
0,34.426823,103.28791;1,127.37636,103.265045;2,35.996185,196.53174;3,129.04626,197.85068;1739252763.2149599;1739252763.227808;0.012849092483520508#0.0049#Open Loop#Open Loop
0,34.879623,104.49788;1,128.20786,103.66613;2,36.762726,195.93793;3,128.34584,196.8501;1739252763.2248611;1739252763.2337694;0.008909463882446289#0.00597#Open Loop#Open Loop
0,34.879623,104.49788;1,128.20786,103.66613;2,36.762726,195.93793;3,128.34584,196.8501;1739252763.2248611;1739252763.240251;0.015391111373901367#0.00648#Open Loop#Open Loop
0,34.156605,103.53466;1,127.893616,103.80618;2,36.831596,195.17233;3,128.69908,197.0017;1739252763.2348688;1739252763.2461886;0.011321306228637695#0.00594#Open Loop#Open Loop
0,34.725548,104.15362;1,127.81412,103.666595;2,36.486008,196.11845;3,128.65306,197.42662;1739252763.2448986;1739252763.252289;0.007391452789306641#0.00609#Open Loop#Open Loop
0,34.725548,104.15362;1,127.81412,103.666595;2,36.486008,196.11845;3,128.65306,197.42662;1739252763.2448986;1739252763.258258;0.013360738754272461#0.00597#Open Loop#Open Loop
0,33.50105,104.51138;1,127.58168,103.34994;2,37.234653,195.90515;3,128.4342,198.26929;1739252763.2556632;1739252763.2644017;0.008739471435546875#0.00615#Open Loop#Open Loop
0,33.50105,104.51138;1,127.58168,103.34994;2,37.234653,195.90515;3,128.4342,198.26929;1739252763.2556632;1739252763.2707555;0.015093564987182617#0.00635#Open Loop#Open Loop
0,35.073307,104.8308;1,127.82909,103.21414;2,36.800568,195.78087;3,129.03229,197.55614;1739252763.2649004;1739252763.2764;0.011501789093017578#0.00565#Open Loop#Open Loop
0,34.616394,104.91908;1,127.6493,103.46607;2,36.507893,195.24896;3,128.90102,196.8202;1739252763.2749135;1739252763.2823975;0.007484912872314453#0.00599#Open Loop#Open Loop
0,34.616394,104.91908;1,127.6493,103.46607;2,36.507893,195.24896;3,128.90102,196.8202;1739252763.2749135;1739252763.2889347;0.014022111892700195#0.00654#Open Loop#Open Loop
0,34.47218,104.60813;1,128.4144,103.609215;2,36.481564,194.97293;3,129.68375,196.87517;1739252763.2857115;1739252763.294708;0.008997201919555664#0.00577#Open Loop#Open Loop
0,34.547787,103.930176;1,127.89785,103.77755;2,36.39584,195.48567;3,128.94298,197.87164;1739252763.2857115;1739252763.3006032;0.014892578125#0.0059#Open Loop#Open Loop
0,34.547787,103.930176;1,127.89785,103.77755;2,36.39584,195.48567;3,128.94298,197.87164;1739252763.294944;1739252763.307068;0.012125492095947266#0.00646#Open Loop#Open Loop
0,34.664433,104.97469;1,128.63492,103.77453;2,36.642857,196.18839;3,128.24582,198.00737;1739252763.3056684;1739252763.3129082;0.007241010665893555#0.00584#Open Loop#Open Loop
0,34.664433,104.97469;1,128.63492,103.77453;2,36.642857,196.18839;3,128.24582,198.00737;1739252763.3056684;1739252763.3188484;0.013180971145629883#0.00594#Open Loop#Open Loop
0,34.97274,103.64063;1,127.347046,103.550446;2,37.287144,196.0306;3,129.20024,197.63448;1739252763.3149834;1739252763.3248787;0.009898185729980469#0.00603#Open Loop#Open Loop
0,34.420494,104.46055;1,128.3465,103.240715;2,37.02101,195.5921;3,129.13498,197.13228;1739252763.3149834;1739252763.3308268;0.015844345092773438#0.00595#Open Loop#Open Loop
0,34.420494,104.46055;1,128.3465,103.240715;2,37.02101,195.5921;3,129.13498,197.13228;1739252763.3249786;1739252763.337163;0.012185335159301758#0.00633#Open Loop#Open Loop
0,33.68444,104.67479;1,127.40545,103.40704;2,36.36708,195.24652;3,129.01483,198.00693;1739252763.3349628;1739252763.343161;0.008198976516723633#0.006#Open Loop#Open Loop
0,33.68444,104.67479;1,127.40545,103.40704;2,36.36708,195.24652;3,129.01483,198.00693;1739252763.3349628;1739252763.3491316;0.014169692993164062#0.00597#Open Loop#Open Loop
0,34.562366,104.39261;1,128.22552,103.93262;2,36.0207,196.34503;3,128.36465,197.06946;1739252763.344985;1739252763.3555558;0.010572433471679688#0.00644#Open Loop#Open Loop
0,35.02539,104.71524;1,128.16945,104.170135;2,37.013927,195.9441;3,128.65602,198.28497;1739252763.354979;1739252763.3614073;0.006429433822631836#0.00584#Open Loop#Open Loop
0,35.02539,104.71524;1,128.16945,104.170135;2,37.013927,195.9441;3,128.65602,198.28497;1739252763.354979;1739252763.3672404;0.012262344360351562#0.00584#Open Loop#Open Loop
0,33.97415,103.938774;1,127.73311,103.810844;2,35.63358,196.15085;3,128.8094,198.0339;1739252763.3649929;1739252763.373565;0.008572816848754883#0.00632#Open Loop#Open Loop
0,33.97415,103.938774;1,127.73311,103.810844;2,35.63358,196.15085;3,128.8094,198.0339;1739252763.3649929;1739252763.3797727;0.014780759811401367#0.00621#Open Loop#Open Loop
0,34.768185,104.907524;1,127.984245,103.60746;2,36.50155,195.48425;3,128.73296,197.42052;1739252763.3749938;1739252763.3856974;0.01070547103881836#0.00601#Open Loop#Open Loop
0,34.42039,105.01918;1,127.44615,103.09368;2,36.721336,195.96402;3,128.50388,197.83774;1739252763.3849936;1739252763.3915148;0.006522417068481445#0.00573#Open Loop#Open Loop
0,34.42039,105.01918;1,127.44615,103.09368;2,36.721336,195.96402;3,128.50388,197.83774;1739252763.3849936;1739252763.397474;0.012481451034545898#0.00596#Open Loop#Open Loop
0,34.68765,104.683655;1,128.15778,104.23439;2,36.999268,195.96475;3,129.05226,198.1553;1739252763.3950102;1739252763.4037564;0.008746862411499023#0.00628#Open Loop#Open Loop
0,34.68765,104.683655;1,128.15778,104.23439;2,36.999268,195.96475;3,129.05226,198.1553;1739252763.3950102;1739252763.4099538;0.014944314956665039#0.00619#Open Loop#Open Loop
0,34.73562,104.6268;1,127.78826,103.885445;2,36.947353,195.53673;3,128.5722,197.68459;1739252763.4050074;1739252763.415913;0.01090693473815918#0.00596#Open Loop#Open Loop
0,32.246243,100.6622;1,216.94917,55.262535;2,43.39554,139.28136;3,222.23247,104.69486;1739252763.415024;1739252763.422397;0.007373809814453125#0.00648#Open Loop#Open Loop
0,32.246243,100.6622;1,216.94917,55.262535;2,43.39554,139.28136;3,222.23247,104.69486;1739252763.415024;1739252763.427661;0.012638092041015625#0.00526#Open Loop#Open Loop
0,130.6001,13.585645;1,219.59175,10.886351;2,130.01067,101.09846;3,222.90193,100.943;1739252763.4250395;1739252763.4339182;0.008879661560058594#0.00626#Open Loop#Open Loop
0,130.6001,13.585645;1,219.59175,10.886351;2,130.01067,101.09846;3,222.90193,100.943;1739252763.4250395;1739252763.4403195;0.015280961990356445#0.0064#Open Loop#Open Loop
0,129.97987,14.253043;1,219.6578,11.073212;2,128.93092,101.690384;3,222.17245,100.803925;1739252763.435057;1739252763.446069;0.011013507843017578#0.00575#Open Loop#Open Loop
0,129.85574,12.840749;1,219.54672,9.795187;2,129.03114,101.83075;3,222.6745,102.04613;1739252763.4450865;1739252763.451985;0.006899356842041016#0.00591#Open Loop#Open Loop
0,129.85574,12.840749;1,219.54672,9.795187;2,129.03114,101.83075;3,222.6745,102.04613;1739252763.4450865;1739252763.458574;0.013488531112670898#0.00659#1739252763.45889#1739252763.45982
0,130.04793,13.603403;1,218.79144,10.14951;2,129.5197,101.317825;3,222.45001,102.02737;1739252763.4558907;1739252763.4645007;0.008611202239990234#0.00593#1739252763.46456#1739252763.46589
0,130.04793,13.603403;1,218.79144,10.14951;2,129.5197,101.317825;3,222.45001,102.02737;1739252763.4558907;1739252763.4707575;0.014868021011352539#0.00626#1739252763.47082#1739252763.4719
0,129.77216,12.780613;1,218.85938,11.419415;2,128.80592,101.339;3,221.05453,101.047264;1739252763.4650793;1739252763.4764905;0.011412620544433594#0.00573#1739252763.47655#1739252763.47797
0,130.18756,12.583876;1,218.76416,10.402748;2,129.18678,101.71612;3,222.95349,101.44106;1739252763.47508;1739252763.482472;0.00739288330078125#0.00598#1739252763.48253#1739252763.48403
0,130.18756,12.583876;1,218.76416,10.402748;2,129.18678,101.71612;3,222.95349,101.44106;1739252763.47508;1739252763.4885643;0.013485193252563477#0.00609#1739252763.48862#1739252763.49009
0,129.97531,12.987904;1,219.71803,10.375851;2,129.46352,101.851105;3,222.8844,100.40826;1739252763.485696;1739252763.4946392;0.008944272994995117#0.00608#1739252763.4947#1739252763.49614
0,130.04163,12.563006;1,218.76898,9.557058;2,129.25821,101.96416;3,222.30304,101.79607;1739252763.485696;1739252763.500579;0.014883995056152344#0.00594#1739252763.50063#1739252763.50222
0,130.04163,12.563006;1,218.76898,9.557058;2,129.25821,101.96416;3,222.30304,101.79607;1739252763.4950948;1739252763.5069351;0.011841535568237305#0.00636#1739252763.507#1739252763.50827
0,130.12662,12.9051695;1,219.79012,10.756518;2,129.1973,101.73315;3,222.72955,101.49836;1739252763.505106;1739252763.51267;0.007565021514892578#0.00573#1739252763.51273#1739252763.51433
0,130.12662,12.9051695;1,219.79012,10.756518;2,129.1973,101.73315;3,222.72955,101.49836;1739252763.505106;1739252763.518979;0.013874053955078125#0.00631#1739252763.51904#1739252763.52039
0,129.862,12.276774;1,219.11201,10.992557;2,129.40787,101.893715;3,222.50082,101.626045;1739252763.5151458;1739252763.5250535;0.009908676147460938#0.00609#1739252763.52513#1739252763.52647
0,130.15111,12.643293;1,219.76024,10.76988;2,129.08824,101.65816;3,222.2892,101.269516;1739252763.5151458;1739252763.5310552;0.01591038703918457#0.00599#1739252763.53111#1739252763.53252
0,130.15111,12.643293;1,219.76024,10.76988;2,129.08824,101.65816;3,222.2892,101.269516;1739252763.5251133;1739252763.5370555;0.01194310188293457#0.006#1739252763.53711#1739252763.53857
0,129.64215,12.612313;1,218.68811,9.830444;2,129.0925,101.61574;3,222.84499,101.15532;1739252763.5351207;1739252763.543173;0.008053302764892578#0.00612#1739252763.54324#1739252763.54463
0,129.64215,12.612313;1,218.68811,9.830444;2,129.0925,101.61574;3,222.84499,101.15532;1739252763.5351207;1739252763.5489013;0.013782024383544922#0.00572#1739252763.54896#1739252763.55069
0,129.8411,11.654002;1,219.66647,9.728847;2,128.99364,101.838974;3,221.96101,101.67242;1739252763.5451586;1739252763.5562682;0.011111259460449219#0.00737#1739252763.55633#1739252763.55676
0,130.33182,12.62257;1,219.5937,10.389948;2,129.11737,100.86129;3,222.25182,100.489204;1739252763.5551434;1739252763.5612829;0.006140708923339844#0.00501#1739252763.56134#1739252763.56281
0,130.33182,12.62257;1,219.5937,10.389948;2,129.11737,100.86129;3,222.25182,100.489204;1739252763.5551434;1739252763.567184;0.012041568756103516#0.0059#1739252763.56724#1739252763.56887
0,129.98764,12.784448;1,218.72986,11.247116;2,129.02263,101.71635;3,222.16911,100.89611;1739252763.5651572;1739252763.5735734;0.008417129516601562#0.00639#1739252763.57364#1739252763.57494
0,129.98764,12.784448;1,218.72986,11.247116;2,129.02263,101.71635;3,222.16911,100.89611;1739252763.5651572;1739252763.579674;0.014517784118652344#0.00609#1739252763.57973#1739252763.581
0,130.17984,12.445289;1,219.49612,10.79698;2,128.46333,101.788086;3,222.61249,101.85596;1739252763.5751584;1739252763.5853307;0.010173559188842773#0.00566#1739252763.5854#1739252763.58706
0,129.86943,12.757064;1,218.66331,10.724973;2,129.1352,101.59399;3,222.30582,101.04993;1739252763.585195;1739252763.5914931;0.006299018859863281#0.00616#1739252763.59155#1739252763.59312
0,129.86943,12.757064;1,218.66331,10.724973;2,129.1352,101.59399;3,222.30582,101.04993;1739252763.585195;1739252763.5974252;0.01223134994506836#0.00593#1739252763.59748#1739252763.5992
0,129.5266,11.807516;1,218.63719,9.689693;2,129.23842,101.31487;3,222.4977,100.54412;1739252763.5951862;1739252763.6041424;0.008957147598266602#0.00672#1739252763.6042#1739252763.60535
0,129.5266,11.807516;1,218.63719,9.689693;2,129.23842,101.31487;3,222.4977,100.54412;1739252763.5951862;1739252763.6100693;0.014883995056152344#0.00592#1739252763.61013#1739252763.61134
0,130.03514,12.569037;1,219.37987,10.448109;2,128.97069,101.8942;3,222.97346,101.4757;1739252763.6052117;1739252763.616536;0.011325359344482422#0.00647#1739252763.6166#1739252763.61742
0,128.61128,13.477189;1,217.54095,13.71368;2,37.8609,192.50903;3,130.7707,196.23877;1739252763.615211;1739252763.6222172;0.0070078372955322266#0.00568#1739252763.62228#1739252763.62346
0,128.61128,13.477189;1,217.54095,13.71368;2,37.8609,192.50903;3,130.7707,196.23877;1739252763.615211;1739252763.6280692;0.012859344482421875#0.00585#1739252763.62812#1739252763.62952
0,34.308025,105.48005;1,128.00497,103.775116;2,37.094215,196.24324;3,129.07057,197.0675;1739252763.6252122;1739252763.6339498;0.008738517761230469#0.00588#1739252763.63401#1739252763.63564
0,34.308025,105.48005;1,128.00497,103.775116;2,37.094215,196.24324;3,129.07057,197.0675;1739252763.6252122;1739252763.640338;0.015126943588256836#0.00639#1739252763.6404#1739252763.6417
0,34.876556,104.561134;1,128.5206,104.58982;2,37.094765,195.84943;3,128.71324,197.2633;1739252763.635205;1739252763.6463203;0.011116743087768555#0.00598#1739252763.64638#1739252763.6477
0,34.450333,104.05822;1,128.1368,103.907455;2,36.663082,196.09343;3,128.27669,197.59303;1739252763.6452165;1739252763.6522427;0.007027149200439453#0.00592#1739252763.6523#1739252763.65378
0,34.450333,104.05822;1,128.1368,103.907455;2,36.663082,196.09343;3,128.27669,197.59303;1739252763.6452165;1739252763.6584663;0.013251066207885742#0.00622#1739252763.65853#1739252763.65983
0,35.07016,104.25212;1,127.84333,103.83165;2,36.538124,195.61292;3,128.61815,198.20827;1739252763.6552312;1739252763.664194;0.008963823318481445#0.00573#1739252763.66425#1739252763.66593
0,35.07016,104.25212;1,127.84333,103.83165;2,36.538124,195.61292;3,128.61815,198.20827;1739252763.6552312;1739252763.6708906;0.01566028594970703#0.00669#1739252763.67094#1739252763.67196
0,35.017765,104.47999;1,127.772934,103.41441;2,36.71341,195.73991;3,128.61513,197.00006;1739252763.6652417;1739252763.6762738;0.011033058166503906#0.0054#1739252763.67635#1739252763.67802
0,33.474155,104.07678;1,128.0932,103.333565;2,36.466255,195.97612;3,128.77562,197.51877;1739252763.6752477;1739252763.6824045;0.0071582794189453125#0.00612#1739252763.68247#1739252763.68408
0,33.474155,104.07678;1,128.0932,103.333565;2,36.466255,195.97612;3,128.77562,197.51877;1739252763.6752477;1739252763.6888123;0.013566017150878906#0.0064#1739252763.68887#1739252763.69013
0,34.579426,104.41202;1,128.01605,103.35946;2,36.732563,195.81097;3,128.24904,197.07758;1739252763.6852527;1739252763.6944187;0.009166955947875977#0.00561#1739252763.69448#1739252763.69621
0,34.579426,104.41202;1,128.01605,103.35946;2,36.732563,195.81097;3,128.24904,197.07758;1739252763.6852527;1739252763.7006526;0.01540064811706543#0.00623#1739252763.70071#1739252763.70225
0,33.99954,103.39863;1,127.41501,103.47117;2,36.875687,195.30629;3,129.23172,197.41733;1739252763.6952577;1739252763.706905;0.011648178100585938#0.00625#1739252763.70696#1739252763.70831
0,33.935677,103.335526;1,128.4401,103.22126;2,36.52601,195.36287;3,129.26637,197.12074;1739252763.7052655;1739252763.7126455;0.0073812007904052734#0.00574#1739252763.71271#1739252763.71438
0,33.935677,103.335526;1,128.4401,103.22126;2,36.52601,195.36287;3,129.26637,197.12074;1739252763.7052655;1739252763.718654;0.013389348983764648#0.00601#1739252763.71872#1739252763.72043
0,34.95081,104.1515;1,128.02394,103.60135;2,37.699787,196.57149;3,128.57988,197.08324;1739252763.7152872;1739252763.7249358;0.009649515151977539#0.00628#1739252763.725#1739252763.7265
0,34.576366,103.88095;1,128.48773,104.15289;2,37.213345,196.0309;3,129.45908,197.26161;1739252763.7152872;1739252763.7310963;0.01580977439880371#0.00617#1739252763.73117#1739252763.73256
0,34.576366,103.88095;1,128.48773,104.15289;2,37.213345,196.0309;3,129.45908,197.26161;1739252763.7252796;1739252763.7371619;0.01188349723815918#0.00605#1739252763.73722#1739252763.73862
0,35.080917,103.83238;1,127.84373,103.356476;2,36.44603,195.92871;3,128.69409,196.21846;1739252763.7353163;1739252763.7430606;0.007745265960693359#0.00591#1739252763.74313#1739252763.74468
0,35.080917,103.83238;1,127.84373,103.356476;2,36.44603,195.92871;3,128.69409,196.21846;1739252763.7353163;1739252763.7490065;0.013691425323486328#0.00595#1739252763.74909#1739252763.75073
0,33.887066,104.14593;1,127.42486,103.23027;2,37.248474,196.48941;3,128.69293,196.95578;1739252763.7454698;1739252763.7552252;0.009756326675415039#0.00621#1739252763.75529#1739252763.7568
0,33.887066,104.14593;1,127.42486,103.23027;2,37.248474,196.48941;3,128.69293,196.95578;1739252763.7454698;1739252763.7612782;0.01580953598022461#0.00605#1739252763.76133#1739252763.76286
0,34.888683,104.24815;1,127.81978,103.50086;2,37.630486,196.97665;3,128.93199,197.85173;1739252763.7553623;1739252763.7671778;0.01181650161743164#0.0059#1739252763.76723#1739252763.76897
0,35.108345,104.224106;1,127.50827,103.39046;2,36.256947,195.17732;3,128.63588,198.05096;1739252763.7653346;1739252763.7736232;0.008289813995361328#0.00644#1739252763.77368#1739252763.77499
0,35.108345,104.224106;1,127.50827,103.39046;2,36.256947,195.17732;3,128.63588,198.05096;1739252763.7653346;1739252763.7798297;0.014496088027954102#0.00621#1739252763.77989#1739252763.78108
0,34.507946,105.36042;1,128.41792,104.108826;2,37.384357,196.26024;3,128.6186,197.42363;1739252763.7753372;1739252763.7861032;0.010767459869384766#0.00628#1739252763.78618#1739252763.78711
0,34.919437,104.70081;1,127.62394,103.40214;2,37.205864,196.17247;3,128.90982,197.22873;1739252763.785341;1739252763.7917714;0.0064318180084228516#0.00566#1739252763.79183#1739252763.79319
0,34.919437,104.70081;1,127.62394,103.40214;2,37.205864,196.17247;3,128.90982,197.22873;1739252763.785341;1739252763.7975721;0.012232303619384766#0.00581#1739252763.79764#1739252763.79925
0,34.614372,104.29933;1,127.42319,103.04999;2,37.341522,196.59386;3,128.7904,198.21188;1739252763.7953703;1739252763.8041592;0.008790016174316406#0.00658#1739252763.80421#1739252763.80533
0,34.614372,104.29933;1,127.42319,103.04999;2,37.341522,196.59386;3,128.7904,198.21188;1739252763.7953703;1739252763.811584;0.016215085983276367#0.00743#1739252763.81164#Values Overwritten
0,35.64901,104.36338;1,128.20168,103.68159;2,37.513042,196.192;3,129.68964,197.65782;1739252763.8053486;1739252763.8172727;0.011925220489501953#0.00569#1739252763.81734#1739252763.81744
0,34.26142,104.326706;1,128.19965,103.92388;2,36.95085,196.09085;3,128.93263,198.19211;1739252763.8153648;1739252763.8232608;0.007896900177001953#0.00599#1739252763.82332#1739252763.82346
0,34.26142,104.326706;1,128.19965,103.92388;2,36.95085,196.09085;3,128.93263,198.19211;1739252763.8153648;1739252763.828587;0.013222932815551758#0.00532#1739252763.82865#1739252763.82954
0,33.74632,104.86182;1,127.48458,103.230446;2,36.879032,196.09146;3,128.91849,197.42511;1739252763.8253694;1739252763.8341343;0.008765935897827148#0.00554#1739252763.83419#1739252763.83562
0,33.74632,104.86182;1,127.48458,103.230446;2,36.879032,196.09146;3,128.91849,197.42511;1739252763.8253694;1739252763.8404465;0.01507878303527832#0.00632#1739252763.8405#1739252763.84169
0,34.91479,104.51869;1,127.51864,103.262184;2,36.624065,196.11794;3,129.30826,198.27312;1739252763.8353672;1739252763.846308;0.010942459106445312#0.00587#1739252763.84638#1739252763.84771
