ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,194.27829,98.77138;1,282.1004,93.20671;2,100.964134,90.6923;3,51.103607,63.64328;4,151.09962,59.27962;5,149.11913,160.00433;1742348474.7193954;1742348474.7284615;0.00906682014465332#0.03775#PreStim#PreStim
0,194.27829,98.77138;1,282.1004,93.20671;2,100.964134,90.6923;3,51.103607,63.64328;4,151.09962,59.27962;5,149.11913,160.00433;1742348474.7193954;1742348474.7356815;0.016287565231323242#0.00722#PreStim#PreStim
0,194.29057,98.99731;1,284.0074,105.79537;2,100.75986,89.01978;3,56.8141,55.643562;4,151.5202,58.92118;5,149.38335,159.55032;1742348474.7293978;1742348474.7408888;0.011492013931274414#0.00521#PreStim#PreStim
0,194.2828,99.10031;1,278.04868,100.81577;2,100.84172,89.612625;3,59.096745,57.605446;4,151.66138,58.779503;5,149.31221,159.76295;1742348474.7394233;1742348474.745717;0.006294727325439453#0.00483#PreStim#PreStim
0,194.2828,99.10031;1,278.04868,100.81577;2,100.84172,89.612625;3,59.096745,57.605446;4,151.66138,58.779503;5,149.31221,159.76295;1742348474.7394233;1742348474.7512238;0.011801481246948242#0.00551#PreStim#PreStim
0,193.05963,99.3656;1,285.7224,106.41758;2,100.605606,90.488106;3,52.09015,78.427635;4,151.25768,58.952583;5,149.23076,159.60861;1742348474.74943;1742348474.7572305;0.00780177116394043#0.006#PreStim#PreStim
0,193.05963,99.3656;1,285.7224,106.41758;2,100.605606,90.488106;3,52.09015,78.427635;4,151.25768,58.952583;5,149.23076,159.60861;1742348474.74943;1742348474.7634468;0.014017820358276367#0.00622#PreStim#PreStim
0,193.48589,100.601875;1,284.44287,113.50319;2,100.5024,90.14499;3,50.93149,64.983444;4,151.54654,58.656628;5,149.21298,159.13762;1742348474.759446;1742348474.7690477;0.009603023529052734#0.00559#PreStim#PreStim
0,193.48589,100.601875;1,284.44287,113.50319;2,100.5024,90.14499;3,50.93149,64.983444;4,151.54654,58.656628;5,149.21298,159.13762;1742348474.759446;1742348474.7751102;0.015665292739868164#0.00607#PreStim#PreStim
0,194.01796,100.27148;1,278.82886,108.59563;2,100.82811,90.10443;3,49.761894,66.66375;4,151.22482,59.48008;5,148.85689,159.63512;1742348474.7694368;1742348474.7810814;0.01164555549621582#0.00597#PreStim#PreStim
0,193.26422,99.32205;1,283.96967,110.677795;2,100.429756,88.464294;3,54.515156,57.67422;4,151.4148,59.129345;5,149.10216,159.88277;1742348474.779451;1742348474.787858;0.008408069610595703#0.00677#PreStim#PreStim
0,193.26422,99.32205;1,283.96967,110.677795;2,100.429756,88.464294;3,54.515156,57.67422;4,151.4148,59.129345;5,149.10216,159.88277;1742348474.779451;1742348474.7936165;0.014166831970214844#0.00576#PreStim#PreStim
