ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,206.70514,78.05004;1,253.81316,21.562654;2,113.49696,89.96653;3,56.886497,112.51263;4,158.3279,47.059624;5,158.52144,146.80309;1742258826.430147;1742258826.4477804;0.017635107040405273#2.58832#PreStim#PreStim
0,208.05302,78.06022;1,251.65038,34.763233;2,113.36811,91.338524;3,53.21725,106.00111;4,158.81311,44.04209;5,158.57286,146.46602;1742258826.440141;1742258826.4531853;0.013045549392700195#0.0054#PreStim#PreStim
0,206.20972,80.65476;1,263.29562,28.631159;2,113.345726,91.29631;3,57.412193,114.27143;4,157.814,47.663937;5,157.9935,147.52025;1742258826.4501653;1742258826.4588282;0.00866389274597168#0.00565#PreStim#PreStim
0,206.20972,80.65476;1,263.29562,28.631159;2,113.345726,91.29631;3,57.412193,114.27143;4,157.814,47.663937;5,157.9935,147.52025;1742258826.4501653;1742258826.4639833;0.013819217681884766#0.00515#PreStim#PreStim
0,206.93979,78.88695;1,261.46927,34.07516;2,113.39752,91.03974;3,52.980812,104.70567;4,158.25891,46.594986;5,158.40738,147.2276;1742258826.4601636;1742258826.4696124;0.009449481964111328#0.00562#PreStim#PreStim
0,206.93979,78.88695;1,261.46927,34.07516;2,113.39752,91.03974;3,52.980812,104.70567;4,158.25891,46.594986;5,158.40738,147.2276;1742258826.4601636;1742258826.4763105;0.016149044036865234#0.00671#PreStim#PreStim
0,206.24333,81.51015;1,254.67886,22.376757;2,113.11351,92.937164;3,56.296825,113.15844;4,157.90778,46.66948;5,158.49391,146.77544;1742258826.4701722;1742258826.481964;0.011792898178100586#0.00565#PreStim#PreStim
0,207.31786,77.12758;1,253.72856,21.949995;2,113.818275,90.77342;3,53.05417,103.54297;4,157.98471,46.16431;5,158.2208,146.8155;1742258826.4801774;1742258826.4876666;0.0074901580810546875#0.0057#PreStim#PreStim
0,207.31786,77.12758;1,253.72856,21.949995;2,113.818275,90.77342;3,53.05417,103.54297;4,157.98471,46.16431;5,158.2208,146.8155;1742258826.4801774;1742258826.4943197;0.014143705368041992#0.00666#PreStim#PreStim
0,206.46684,80.13052;1,265.13583,27.10804;2,113.668015,92.33174;3,53.605717,103.75461;4,158.17053,46.306114;5,158.57323,146.09404;1742258826.490176;1742258826.5000494;0.009874582290649414#0.00572#PreStim#PreStim
0,206.48692,77.882805;1,263.445,28.287329;2,113.60978,90.16685;3,52.33005,103.21469;4,158.34265,46.862457;5,158.26576,147.54762;1742258826.490176;1742258826.5058892;0.015714406967163086#0.00584#PreStim#PreStim
0,206.48692,77.882805;1,263.445,28.287329;2,113.60978,90.16685;3,52.33005,103.21469;4,158.34265,46.862457;5,158.26576,147.54762;1742258826.5001974;1742258826.5118315;0.01163482666015625#0.00595#PreStim#PreStim
0,207.6645,79.5871;1,262.12292,42.32318;2,112.775856,91.164856;3,52.633736,103.41776;4,157.9345,46.227203;5,158.44376,146.0998;1742258826.5101957;1742258826.5181;0.007905006408691406#0.00626#PreStim#PreStim
0,207.6645,79.5871;1,262.12292,42.32318;2,112.775856,91.164856;3,52.633736,103.41776;4,157.9345,46.227203;5,158.44376,146.0998;1742258826.5101957;1742258826.5251188;0.014924049377441406#0.00703#PreStim#PreStim
0,206.53862,79.266136;1,253.62947,21.13724;2,113.694305,89.65615;3,58.390076,109.02966;4,158.37729,47.02039;5,158.39049,146.78146;1742258826.5202262;1742258826.531049;0.010824203491210938#0.00594#PreStim#PreStim
0,207.51044,77.8449;1,251.93466,28.662155;2,113.38617,90.733406;3,55.347248,103.61252;4,159.47792,44.555687;5,158.23892,147.002;1742258826.5302315;1742258826.5366352;0.0064046382904052734#0.00558#PreStim#PreStim
0,207.51044,77.8449;1,251.93466,28.662155;2,113.38617,90.733406;3,55.347248,103.61252;4,159.47792,44.555687;5,158.23892,147.002;1742258826.5302315;1742258826.543331;0.013100385665893555#0.0067#PreStim#PreStim
0,206.22061,81.03011;1,263.3412,27.301645;2,113.23696,93.26388;3,55.87856,109.067375;4,157.82613,46.894493;5,158.66794,146.93045;1742258826.5402305;1742258826.5493414;0.009111642837524414#0.00601#PreStim#PreStim
0,206.22061,81.03011;1,263.3412,27.301645;2,113.23696,93.26388;3,55.87856,109.067375;4,157.82613,46.894493;5,158.66794,146.93045;1742258826.5402305;1742258826.5548007;0.014571189880371094#0.00546#PreStim#PreStim
0,206.65991,78.17992;1,262.68115,27.293758;2,113.370285,91.00201;3,51.68259,102.02034;4,158.18372,46.76448;5,158.3829,147.2903;1742258826.550256;1742258826.561087;0.010832071304321289#0.00629#PreStim#PreStim
0,205.8026,81.01927;1,256.35342,23.836367;2,112.106575,92.385445;3,52.52852,105.68264;4,158.11887,46.526432;5,158.28079,145.8829;1742258826.5602582;1742258826.5667582;0.006500959396362305#0.00566#PreStim#PreStim
0,205.8026,81.01927;1,256.35342,23.836367;2,112.106575,92.385445;3,52.52852,105.68264;4,158.11887,46.526432;5,158.28079,145.8829;1742258826.5602582;1742258826.5725439;0.012286663055419922#0.00579#PreStim#PreStim
0,207.13666,77.2372;1,254.55142,21.572609;2,113.58097,90.23876;3,54.501835,107.2588;4,158.34863,47.069786;5,158.33533,147.12805;1742258826.5702546;1742258826.578698;0.008444070816040039#0.00615#PreStim#PreStim
0,207.13666,77.2372;1,254.55142,21.572609;2,113.58097,90.23876;3,54.501835,107.2588;4,158.34863,47.069786;5,158.33533,147.12805;1742258826.5702546;1742258826.5853968;0.015143156051635742#0.0067#PreStim#PreStim
0,207.83835,79.1248;1,259.7415,42.77039;2,113.616394,91.08533;3,53.57906,104.63017;4,158.58232,44.772232;5,158.74818,146.16652;1742258826.5802624;1742258826.5916593;0.011397838592529297#0.00626#PreStim#PreStim
0,206.194,79.74604;1,263.95456,29.334814;2,113.67386,90.27315;3,57.132233,107.24092;4,158.0609,47.25882;5,158.32045,147.4748;1742258826.5902631;1742258826.597241;0.006978750228881836#0.00558#PreStim#PreStim
0,206.194,79.74604;1,263.95456,29.334814;2,113.67386,90.27315;3,57.132233,107.24092;4,158.0609,47.25882;5,158.32045,147.4748;1742258826.5902631;1742258826.6038284;0.01356649398803711#0.00659#PreStim#PreStim
0,206.9764,78.70399;1,259.5046,34.913963;2,112.92421,91.10019;3,52.80677,103.051125;4,159.01024,44.716396;5,158.12302,146.95259;1742258826.6002736;1742258826.6101274;0.009854793548583984#0.0063#PreStim#PreStim
0,206.44333,81.362854;1,254.56749,20.70223;2,113.32713,92.4733;3,55.831444,113.08533;4,157.88162,46.42592;5,158.48993,146.66852;1742258826.6002736;1742258826.6166205;0.016347885131835938#0.00651#PreStim#PreStim
0,206.44333,81.362854;1,254.56749,20.70223;2,113.32713,92.4733;3,55.831444,113.08533;4,157.88162,46.42592;5,158.48993,146.66852;1742258826.6102834;1742258826.6222172;0.011934757232666016#0.00558#PreStim#PreStim
0,206.6734,79.27018;1,266.94763,33.33985;2,113.593376,91.062775;3,51.145813,101.6169;4,158.40747,46.400387;5,158.02971,147.26006;1742258826.6203115;1742258826.627879;0.0075681209564208984#0.00566#PreStim#PreStim
0,206.6734,79.27018;1,266.94763,33.33985;2,113.593376,91.062775;3,51.145813,101.6169;4,158.40747,46.400387;5,158.02971,147.26006;1742258826.6203115;1742258826.633312;0.013001203536987305#0.00543#PreStim#PreStim
0,205.94118,81.2644;1,282.72507,59.850063;2,113.38736,91.46932;3,51.90625,100.980965;4,158.23924,46.317936;5,158.5085,146.01437;1742258826.6302986;1742258826.639106;0.008808374404907227#0.00579#PreStim#PreStim
0,205.94118,81.2644;1,282.72507,59.850063;2,113.38736,91.46932;3,51.90625,100.980965;4,158.23924,46.317936;5,158.5085,146.01437;1742258826.6302986;1742258826.6453598;0.015062332153320312#0.00626#PreStim#PreStim
0,205.90112,79.55059;1,270.22742,35.072662;2,113.3203,89.89873;3,52.18763,104.594864;4,158.37482,47.07185;5,158.32144,147.11507;1742258826.6403108;1742258826.6516302;0.011320352554321289#0.00627#PreStim#PreStim
0,206.97089,80.27338;1,264.74493,42.246407;2,113.29466,90.75231;3,51.02292,101.659485;4,158.5085,46.69659;5,157.9683,146.80168;1742258826.650332;1742258826.6580472;0.007716178894042969#0.00643#PreStim#PreStim
0,206.97089,80.27338;1,264.74493,42.246407;2,113.29466,90.75231;3,51.02292,101.659485;4,158.5085,46.69659;5,157.9683,146.80168;1742258826.650332;1742258826.6639023;0.01357126235961914#0.00584#PreStim#PreStim
0,205.7173,81.97044;1,271.83368,36.46445;2,113.38046,92.85101;3,53.95403,112.891365;4,157.97287,47.32065;5,157.91072,147.05269;1742258826.6603427;1742258826.6697774;0.009435653686523438#0.00587#PreStim#PreStim
0,205.7173,81.97044;1,271.83368,36.46445;2,113.38046,92.85101;3,53.95403,112.891365;4,157.97287,47.32065;5,157.91072,147.05269;1742258826.6603427;1742258826.6763296;0.01598811149597168#0.00656#PreStim#PreStim
0,206.24532,79.89539;1,272.14542,39.265278;2,113.221405,90.30742;3,50.234734,100.458954;4,158.51643,46.773094;5,157.84467,147.42093;1742258826.6703527;1742258826.681997;0.011645078659057617#0.00567#PreStim#PreStim
0,205.93861,80.80272;1,274.9379,61.708538;2,113.26674,91.63338;3,53.1702,102.06998;4,157.72218,45.631176;5,158.34427,145.8211;1742258826.680371;1742258826.6877093;0.0073394775390625#0.00571#PreStim#PreStim
0,205.93861,80.80272;1,274.9379,61.708538;2,113.26674,91.63338;3,53.1702,102.06998;4,157.72218,45.631176;5,158.34427,145.8211;1742258826.680371;1742258826.694076;0.013706207275390625#0.00637#PreStim#PreStim
0,206.23087,79.373566;1,266.93594,33.68632;2,113.54841,90.95374;3,53.80551,107.86973;4,158.53549,47.41032;5,157.9102,147.72177;1742258826.6903634;1742258826.6998153;0.009452581405639648#0.00573#PreStim#PreStim
0,206.23087,79.373566;1,266.93594,33.68632;2,113.54841,90.95374;3,53.80551,107.86973;4,158.53549,47.41032;5,157.9102,147.72177;1742258826.6903634;1742258826.7059903;0.01562786102294922#0.00618#PreStim#PreStim
