ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.5278,89.65705;1,287.4202,101.89507;2,112.66891,88.42745;3,57.333164,95.48644;4,163.26137,47.87276;5,158.21005,147.60373;1742259285.783595;1742259285.7936692;0.010075569152832031#0.0434#PreStim#PreStim
0,208.4114,91.92877;1,290.25424,109.32797;2,113.13646,91.51863;3,57.153103,105.322495;4,163.6575,47.349056;5,158.8476,146.5365;1742259285.7936008;1742259285.8016405;0.008040666580200195#0.00797#PreStim#PreStim
0,208.4114,91.92877;1,290.25424,109.32797;2,113.13646,91.51863;3,57.153103,105.322495;4,163.6575,47.349056;5,158.8476,146.5365;1742259285.7936008;1742259285.8070943;0.013494491577148438#0.00545#PreStim#PreStim
0,208.38356,89.83294;1,290.1677,113.972466;2,112.259224,88.551315;3,61.70267,94.83551;4,164.45409,46.873524;5,157.84872,147.79323;1742259285.8035955;1742259285.8123875;0.008793115615844727#0.00529#PreStim#PreStim
0,208.38356,89.83294;1,290.1677,113.972466;2,112.259224,88.551315;3,61.70267,94.83551;4,164.45409,46.873524;5,157.84872,147.79323;1742259285.8035955;1742259285.8181283;0.014533758163452148#0.00574#PreStim#PreStim
0,208.33246,90.61731;1,289.87665,135.36424;2,111.979614,90.99514;3,57.723785,110.982124;4,163.68655,47.663517;5,159.03073,146.40819;1742259285.813595;1742259285.823447;0.00985264778137207#0.00532#PreStim#PreStim
0,207.89839,88.102646;1,289.01233,104.50139;2,112.60636,87.52955;3,59.783646,88.09888;4,164.11827,47.216217;5,157.7669,147.33766;1742259285.813595;1742259285.829626;0.016032934188842773#0.00618#PreStim#PreStim
0,207.89839,88.102646;1,289.01233,104.50139;2,112.60636,87.52955;3,59.783646,88.09888;4,164.11827,47.216217;5,157.7669,147.33766;1742259285.8236191;1742259285.8355908;0.011973381042480469#0.00597#PreStim#PreStim
0,208.14407,90.21694;1,287.74118,110.53745;2,113.07536,85.456635;3,67.718475,82.424324;4,164.19193,47.333652;5,158.1787,147.36331;1742259285.8336177;1742259285.8422184;0.008602142333984375#0.00663#PreStim#PreStim
0,208.14407,90.21694;1,287.74118,110.53745;2,113.07536,85.456635;3,67.718475,82.424324;4,164.19193,47.333652;5,158.1787,147.36331;1742259285.8336177;1742259285.847864;0.014247417449951172#0.00565#PreStim#PreStim
0,208.63701,92.81617;1,295.2156,117.07314;2,112.7613,88.87487;3,60.55143,98.333595;4,165.02374,47.136578;5,157.84178,146.72766;1742259285.8436403;1742259285.853687;0.010048151016235352#0.00583#PreStim#PreStim
0,208.24326,89.952225;1,294.41852,115.555244;2,113.57282,83.790695;3,75.921104,72.43007;4,165.06032,47.612972;5,157.55528,147.34723;1742259285.85364;1742259285.8605564;0.0069179534912109375#0.00686#PreStim#PreStim
0,208.24326,89.952225;1,294.41852,115.555244;2,113.57282,83.790695;3,75.921104,72.43007;4,165.06032,47.612972;5,157.55528,147.34723;1742259285.85364;1742259285.8660743;0.012436389923095703#0.00552#PreStim#PreStim
0,208.33348,91.14832;1,290.55234,134.98886;2,113.42373,85.51441;3,65.47904,89.21021;4,164.29018,48.216927;5,158.82687,146.60295;1742259285.8636408;1742259285.8718882;0.00824880599975586#0.00581#PreStim#PreStim
0,208.33348,91.14832;1,290.55234,134.98886;2,113.42373,85.51441;3,65.47904,89.21021;4,164.29018,48.216927;5,158.82687,146.60295;1742259285.8636408;1742259285.8780527;0.01441335678100586#0.00616#PreStim#PreStim
0,208.40578,90.80858;1,293.13895,119.73617;2,112.62479,87.49472;3,63.425648,89.61223;4,164.91356,47.603592;5,158.35063,147.10735;1742259285.873666;1742259285.884014;0.010349035263061523#0.00597#PreStim#PreStim
0,208.50702,90.81297;1,287.26596,112.399414;2,112.6882,85.99805;3,61.557045,88.63696;4,164.39503,46.82415;5,157.83023,147.46416;1742259285.8837652;1742259285.8901792;0.006415128707885742#0.00615#PreStim#PreStim
0,208.50702,90.81297;1,287.26596,112.399414;2,112.6882,85.99805;3,61.557045,88.63696;4,164.39503,46.82415;5,157.83023,147.46416;1742259285.8837652;1742259285.896163;0.012399435043334961#0.00598#PreStim#PreStim
0,209.15538,93.62217;1,289.6575,119.38483;2,113.06166,91.474495;3,60.375317,107.36794;4,164.65599,46.46792;5,157.73024,147.05286;1742259285.893726;1742259285.9021087;0.008383989334106445#0.00595#PreStim#PreStim
0,209.15538,93.62217;1,289.6575,119.38483;2,113.06166,91.474495;3,60.375317,107.36794;4,164.65599,46.46792;5,157.73024,147.05286;1742259285.893726;1742259285.9090216;0.01529693603515625#0.00691#PreStim#PreStim
0,208.72522,90.291466;1,296.16675,120.34138;2,112.83998,90.17305;3,59.381866,106.66708;4,164.44135,47.612377;5,158.61728,147.31071;1742259285.9036763;1742259285.9159603;0.012285470962524414#0.00694#PreStim#PreStim
0,209.085,91.2533;1,281.22595,117.321846;2,112.69808,89.580025;3,58.784645,98.61093;4,163.61467,47.12118;5,158.98975,146.47025;1742259285.9137096;1742259285.9213495;0.007642030715942383#0.00539#PreStim#PreStim
0,209.085,91.2533;1,281.22595,117.321846;2,112.69808,89.580025;3,58.784645,98.61093;4,163.61467,47.12118;5,158.98975,146.47025;1742259285.9137096;1742259285.9273386;0.013629674911499023#0.00598#PreStim#PreStim
0,208.17744,91.22551;1,290.60995,109.11873;2,112.920975,92.03785;3,57.2065,108.58649;4,163.8116,47.45244;5,158.90277,146.321;1742259285.9237032;1742259285.9329207;0.009218454360961914#0.00559#PreStim#PreStim
0,208.17744,91.22551;1,290.60995,109.11873;2,112.920975,92.03785;3,57.2065,108.58649;4,163.8116,47.45244;5,158.90277,146.321;1742259285.9237032;1742259285.9385371;0.014834880828857422#0.00561#PreStim#PreStim
0,208.52365,90.558846;1,288.73453,118.96942;2,112.14199,88.567474;3,61.857845,93.83704;4,164.58621,46.919235;5,158.5637,147.43452;1742259285.933711;1742259285.9446638;0.010954141616821289#0.00613#PreStim#PreStim
0,208.48915,91.768425;1,284.4103,133.46756;2,112.767426,89.10988;3,63.954082,104.17836;4,164.09912,47.533108;5,159.08774,146.17635;1742259285.9437249;1742259285.9521215;0.008397579193115234#0.00746#PreStim#PreStim
0,208.48915,91.768425;1,284.4103,133.46756;2,112.767426,89.10988;3,63.954082,104.17836;4,164.09912,47.533108;5,159.08774,146.17635;1742259285.9437249;1742259285.958441;0.01471710205078125#0.00632#PreStim#PreStim
0,207.77303,89.89779;1,290.64865,110.4772;2,112.61341,89.59124;3,58.77846,97.044464;4,164.56737,47.256218;5,158.59804,146.65802;1742259285.9537246;1742259285.9646192;0.010895729064941406#0.00617#PreStim#PreStim
0,208.60056,90.99196;1,287.78436,117.32338;2,112.49511,91.29158;3,58.798042,106.51001;4,164.05832,46.42173;5,157.90785,147.7689;1742259285.9637294;1742259285.974909;0.011181116104125977#0.01029#PreStim#PreStim
0,208.94276,92.286354;1,297.34433,139.09276;2,112.64172,90.877914;3,59.791443,109.369774;4,164.4232,47.288193;5,157.78683,146.89899;1742259285.973745;1742259285.9809186;0.007174491882324219#0.006#PreStim#PreStim
0,208.94276,92.286354;1,297.34433,139.09276;2,112.64172,90.877914;3,59.791443,109.369774;4,164.4232,47.288193;5,157.78683,146.89899;1742259285.973745;1742259285.987314;0.013570308685302734#0.00641#PreStim#PreStim
0,208.28633,88.92743;1,289.4921,107.45076;2,113.16855,90.82878;3,58.714867,106.86936;4,164.15358,47.65758;5,157.82489,147.28113;1742259285.9837594;1742259285.9937077;0.009949684143066406#0.0064#PreStim#PreStim
0,208.3462,90.82723;1,286.77847,116.550385;2,112.277985,89.04001;3,59.25926,93.11159;4,163.92134,47.21518;5,158.65651,147.09888;1742259285.9837594;1742259285.9993415;0.015583038330078125#0.00562#PreStim#PreStim
