ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,209.01378,92.04103;1,282.91394,120.90176;2,114.10104,83.93418;3,74.497795,60.964863;4,164.93976,46.18048;5,157.94022,146.66661;1742259599.9072847;1742259599.920126;0.012842178344726562#0.05289#PreStim#PreStim
0,209.29747,94.02975;1,300.96756,136.23027;2,112.80464,88.03717;3,56.481544,94.19141;4,164.8181,47.426353;5,158.45325,146.81776;1742259599.9172866;1742259599.9250565;0.007771015167236328#0.00492#PreStim#PreStim
0,209.29747,94.02975;1,300.96756,136.23027;2,112.80464,88.03717;3,56.481544,94.19141;4,164.8181,47.426353;5,158.45325,146.81776;1742259599.9172866;1742259599.9301062;0.01282048225402832#0.00505#PreStim#PreStim
0,209.2314,91.631676;1,293.37793,128.02432;2,113.27125,83.33357;3,72.88287,67.139915;4,165.6784,47.075943;5,157.95874,146.97594;1742259599.9273021;1742259599.9357913;0.00849008560180664#0.00568#PreStim#PreStim
0,209.2314,91.631676;1,293.37793,128.02432;2,113.27125,83.33357;3,72.88287,67.139915;4,165.6784,47.075943;5,157.95874,146.97594;1742259599.9273021;1742259599.9418714;0.014569997787475586#0.00608#PreStim#PreStim
0,209.4964,92.59039;1,283.05597,123.916725;2,114.0218,84.12971;3,72.52664,64.48892;4,165.02414,46.764378;5,158.25595,146.79663;1742259599.9372904;1742259599.9483013;0.011011838912963867#0.00644#PreStim#PreStim
0,210.03137,94.63105;1,300.87167,138.48973;2,112.84713,88.02181;3,58.1037,93.373856;4,165.1323,47.163357;5,158.75082,146.84901;1742259599.9473066;1742259599.9540918;0.0067861080169677734#0.00577#PreStim#PreStim
0,210.03137,94.63105;1,300.87167,138.48973;2,112.84713,88.02181;3,58.1037,93.373856;4,165.1323,47.163357;5,158.75082,146.84901;1742259599.9473066;1742259599.961113;0.013807535171508789#0.00703#PreStim#PreStim
0,209.33482,92.25391;1,297.46295,133.61078;2,113.53481,83.160034;3,70.945335,71.65553;4,165.72493,47.271854;5,157.88171,146.97916;1742259599.957324;1742259599.9663818;0.009058713912963867#0.00527#PreStim#PreStim
0,209.33482,92.25391;1,297.46295,133.61078;2,113.53481,83.160034;3,70.945335,71.65553;4,165.72493,47.271854;5,157.88171,146.97916;1742259599.957324;1742259599.9723551;0.015031814575195312#0.00598#PreStim#PreStim
0,209.33896,92.63631;1,283.26163,124.895035;2,114.086716,83.8118;3,71.718796,61.283707;4,164.98889,46.572933;5,158.01926,146.98558;1742259599.967335;1742259599.9794161;0.012082338333129883#0.00706#PreStim#PreStim
0,209.50774,94.09126;1,302.88843,139.21239;2,113.07041,86.8702;3,57.67463,94.272606;4,164.88731,47.20489;5,158.53677,146.92519;1742259599.9773312;1742259599.9856448;0.00831460952758789#0.00623#PreStim#PreStim
0,209.50774,94.09126;1,302.88843,139.21239;2,113.07041,86.8702;3,57.67463,94.272606;4,164.88731,47.20489;5,158.53677,146.92519;1742259599.9773312;1742259599.9909055;0.013575553894042969#0.00525#PreStim#PreStim
0,209.14835,91.57971;1,293.75577,128.98099;2,113.56822,83.17938;3,70.61124,71.40985;4,165.44312,47.339275;5,157.89183,146.96416;1742259599.9873297;1742259599.9965105;0.009181737899780273#0.0056#PreStim#PreStim
0,209.14835,91.57971;1,293.75577,128.98099;2,113.56822,83.17938;3,70.61124,71.40985;4,165.44312,47.339275;5,157.89183,146.96416;1742259599.9873297;1742259600.0030437;0.01571488380432129#0.00654#PreStim#PreStim
0,209.11615,92.30632;1,282.76575,124.32465;2,114.05862,83.99688;3,70.46253,67.16712;4,164.7953,46.63197;5,158.1405,146.91579;1742259599.9973514;1742259600.0085723;0.011222362518310547#0.00553#PreStim#PreStim
0,210.1508,94.59966;1,300.14276,134.93007;2,112.8227,88.202;3,58.985863,94.742836;4,165.05563,47.159203;5,158.82436,147.0473;1742259600.007349;1742259600.0149658;0.0076177120208740234#0.00639#PreStim#PreStim
0,210.1508,94.59966;1,300.14276,134.93007;2,112.8227,88.202;3,58.985863,94.742836;4,165.05563,47.159203;5,158.82436,147.0473;1742259600.007349;1742259600.0207984;0.013450384140014648#0.00585#PreStim#PreStim
0,208.89343,91.310356;1,291.58762,128.8299;2,113.64496,83.20519;3,74.71145,70.93056;4,165.3621,46.937927;5,157.85498,147.00235;1742259600.017351;1742259600.027287;0.009936809539794922#0.00647#PreStim#PreStim
