ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.88176,92.04208;1,285.1891,127.94824;2,112.75338,83.68408;3,71.49072,69.41765;4,164.67209,48.616592;5,157.79344,148.48013;1742258544.4244802;1742258544.43322;0.008740663528442383#0#PreStim#PreStim
0,208.88176,92.04208;1,285.1891,127.94824;2,112.75338,83.68408;3,71.49072,69.41765;4,164.67209,48.616592;5,157.79344,148.48013;1742258544.4244802;1742258544.4405563;0.016077041625976562#0.00656#PreStim#PreStim
0,210.087,93.630516;1,280.2437,127.28496;2,112.830345,85.443275;3,59.575336,74.95596;4,164.12846,49.18591;5,158.11922,148.436;1742258544.4344854;1742258544.4459627;0.011478424072265625#0.00515#PreStim#PreStim
0,210.60579,95.49612;1,291.55145,135.50732;2,112.92969,88.889465;3,58.059963,93.305885;4,164.41425,48.432564;5,157.65897,149.01515;1742258544.4444916;1742258544.4551775;0.01068735122680664#0.00921#PreStim#PreStim
0,209.41841,92.28819;1,282.2081,128.46532;2,113.24043,83.99758;3,71.48522,70.93099;4,164.7543,47.766674;5,157.99757,148.56157;1742258544.4544868;1742258544.4600918;0.005606174468994141#0.00491#PreStim#PreStim
0,209.41841,92.28819;1,282.2081,128.46532;2,113.24043,83.99758;3,71.48522,70.93099;4,164.7543,47.766674;5,157.99757,148.56157;1742258544.4544868;1742258544.4657116;0.011225461959838867#0.00563#PreStim#PreStim
0,210.09094,94.29308;1,280.25034,130.03114;2,112.22819,85.40551;3,63.949898,77.04026;4,164.19643,48.897232;5,158.17226,148.2211;1742258544.4644954;1742258544.470423;0.005928754806518555#0.0047#PreStim#PreStim
0,210.09094,94.29308;1,280.25034,130.03114;2,112.22819,85.40551;3,63.949898,77.04026;4,164.19643,48.897232;5,158.17226,148.2211;1742258544.4644954;1742258544.4765058;0.01201176643371582#0.00609#PreStim#PreStim
0,209.29933,93.819885;1,289.96945,132.54582;2,112.84631,86.98168;3,64.800026,87.122955;4,165.15651,47.997627;5,158.11188,148.77982;1742258544.474502;1742258544.4823146;0.007813692092895508#0.00581#PreStim#PreStim
0,209.29933,93.819885;1,289.96945,132.54582;2,112.84631,86.98168;3,64.800026,87.122955;4,165.15651,47.997627;5,158.11188,148.77982;1742258544.474502;1742258544.4879718;0.013470888137817383#0.00566#PreStim#PreStim
0,209.54933,92.338905;1,282.59454,124.3633;2,112.61493,83.627075;3,79.75404,65.06592;4,165.16882,47.123363;5,157.99782,148.67203;1742258544.484514;1742258544.4940488;0.009535789489746094#0.00608#PreStim#PreStim
0,210.31172,94.41274;1,292.36255,139.92331;2,112.873474,86.650894;3,62.714287,85.80108;4,164.32355,49.03244;5,158.24197,147.98578;1742258544.484514;1742258544.500052;0.015538930892944336#0.00601#PreStim#PreStim
0,210.31172,94.41274;1,292.36255,139.92331;2,112.873474,86.650894;3,62.714287,85.80108;4,164.32355,49.03244;5,158.24197,147.98578;1742258544.494512;1742258544.5059357;0.011425018310546875#0.00589#PreStim#PreStim
0,209.60422,93.18678;1,288.89783,131.97336;2,112.67595,84.5451;3,65.82826,78.437546;4,165.1292,48.259476;5,157.57307,148.77388;1742258544.5045404;1742258544.5118842;0.007344961166381836#0.00594#PreStim#PreStim
0,209.60422,93.18678;1,288.89783,131.97336;2,112.67595,84.5451;3,65.82826,78.437546;4,165.1292,48.259476;5,157.57307,148.77388;1742258544.5045404;1742258544.51835;0.013810873031616211#0.00647#PreStim#PreStim
0,210.04364,93.06456;1,282.47836,125.07322;2,113.61048,84.48072;3,74.14625,66.99159;4,164.506,48.12944;5,157.91444,148.84445;1742258544.5145466;1742258544.5249777;0.010432720184326172#0.00663#PreStim#PreStim
0,210.60791,95.26993;1,291.8005,138.58475;2,112.63972,88.48729;3,55.638153,90.5304;4,163.70406,49.359932;5,157.63976,148.73425;1742258544.5245512;1742258544.5306296;0.006079435348510742#0.00565#PreStim#PreStim
0,210.60791,95.26993;1,291.8005,138.58475;2,112.63972,88.48729;3,55.638153,90.5304;4,163.70406,49.359932;5,157.63976,148.73425;1742258544.5245512;1742258544.53655;0.012000083923339844#0.00592#PreStim#PreStim
0,209.43085,93.31777;1,285.7111,129.92802;2,112.38205,85.509964;3,65.212456,78.69598;4,164.18742,48.561653;5,157.77322,149.09276;1742258544.5346618;1742258544.5428684;0.008207559585571289#0.00631#PreStim#PreStim
0,209.43085,93.31777;1,285.7111,129.92802;2,112.38205,85.509964;3,65.212456,78.69598;4,164.18742,48.561653;5,157.77322,149.09276;1742258544.5346618;1742258544.5487797;0.014119148254394531#0.00592#PreStim#PreStim
0,210.03839,93.50712;1,280.71207,128.14635;2,113.346985,84.867966;3,68.94618,68.86423;4,163.9091,48.290287;5,157.99246,148.74069;1742258544.5445786;1742258544.5555453;0.010967731475830078#0.00677#PreStim#PreStim
0,210.28133,95.21291;1,292.24506,134.95686;2,112.81651,87.400314;3,59.539944,89.51734;4,163.72778,48.74927;5,157.64867,148.5792;1742258544.5545847;1742258544.5619156;0.0073316097259521484#0.00637#PreStim#PreStim
0,210.28133,95.21291;1,292.24506,134.95686;2,112.81651,87.400314;3,59.539944,89.51734;4,163.72778,48.74927;5,157.64867,148.5792;1742258544.5545847;1742258544.567055;0.012471199035644531#0.00514#PreStim#PreStim
0,209.39851,92.97069;1,284.96606,128.87613;2,112.99285,84.771355;3,72.69684,73.23828;4,165.04482,47.610256;5,157.86845,149.16437;1742258544.56459;1742258544.5728545;0.008265495300292969#0.0058#PreStim#PreStim
0,209.39851,92.97069;1,284.96606,128.87613;2,112.99285,84.771355;3,72.69684,73.23828;4,165.04482,47.610256;5,157.86845,149.16437;1742258544.56459;1742258544.5790846;0.014495611190795898#0.00622#PreStim#PreStim
0,209.90405,93.73518;1,281.4694,131.21986;2,113.0295,83.7221;3,70.69567,66.55371;4,164.70811,47.963287;5,158.32068,148.57292;1742258544.5745986;1742258544.5850496;0.0104522705078125#0.00598#PreStim#PreStim
0,208.81866,92.932076;1,289.94165,131.40382;2,113.15682,85.03826;3,66.62962,86.99668;4,164.4461,48.52436;5,157.5209,148.46335;1742258544.5845985;1742258544.5917544;0.007157087326049805#0.0067#PreStim#PreStim
0,208.81866,92.932076;1,289.94165,131.40382;2,113.15682,85.03826;3,66.62962,86.99668;4,164.4461,48.52436;5,157.5209,148.46335;1742258544.5845985;1742258544.5973213;0.012723684310913086#0.00556#PreStim#PreStim
0,209.004,93.053154;1,281.56445,123.72822;2,112.924614,85.46167;3,75.903114,73.01303;4,164.61781,47.538795;5,158.03595,149.07182;1742258544.5946083;1742258544.6029074;0.008300065994262695#0.00558#PreStim#PreStim
0,209.004,93.053154;1,281.56445,123.72822;2,112.924614,85.46167;3,75.903114,73.01303;4,164.61781,47.538795;5,158.03595,149.07182;1742258544.5946083;1742258544.6103818;0.01577448844909668#0.00748#PreStim#PreStim
0,210.21092,94.15931;1,298.8652,141.63165;2,112.89657,87.81368;3,62.52305,91.23736;4,164.50464,48.702057;5,158.17447,148.68355;1742258544.6046102;1742258544.616894;0.012285232543945312#0.00651#PreStim#PreStim
