ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,130.27776,12.051429;1,219.55621,9.415133;2,129.59908,100.45572;3,222.38997,99.54939;1739252788.4057958;1739252788.4130785;0.007283687591552734#0.00576#Open Loop#Open Loop
0,130.27776,12.051429;1,219.55621,9.415133;2,129.59908,100.45572;3,222.38997,99.54939;1739252788.4057958;1739252788.41864;0.012845039367675781#0.00556#Open Loop#Open Loop
0,130.3741,12.835739;1,219.20436,10.704345;2,128.75249,100.732445;3,222.67516,100.61839;1739252788.415828;1739252788.4247725;0.008945703506469727#0.00613#Open Loop#Open Loop
0,130.3741,12.835739;1,219.20436,10.704345;2,128.75249,100.732445;3,222.67516,100.61839;1739252788.415828;1739252788.431227;0.015399694442749023#0.00646#Open Loop#Open Loop
0,129.69168,11.987594;1,219.03856,8.835575;2,128.70358,100.44858;3,222.23932,99.887146;1739252788.425824;1739252788.4376;0.011776924133300781#0.00638#Open Loop#Open Loop
0,129.38815,12.410524;1,218.49792,9.443472;2,129.2229,100.30686;3,222.667,100.47499;1739252788.4358463;1739252788.4433029;0.0074574947357177734#0.00569#Open Loop#Open Loop
0,129.38815,12.410524;1,218.49792,9.443472;2,129.2229,100.30686;3,222.667,100.47499;1739252788.4358463;1739252788.4490829;0.013237714767456055#0.00578#Open Loop#Open Loop
0,129.29884,11.92491;1,219.18819,9.286919;2,129.32683,101.08477;3,222.85611,100.59913;1739252788.4458442;1739252788.4557185;0.009875297546386719#0.00664#Open Loop#Open Loop
0,129.45128,12.628886;1,218.89241,9.804697;2,128.80193,100.47499;3,222.4489,100.60167;1739252788.4458442;1739252788.461335;0.015491962432861328#0.00561#Open Loop#Open Loop
0,129.45128,12.628886;1,218.89241,9.804697;2,128.80193,100.47499;3,222.4489,100.60167;1739252788.455846;1739252788.4675934;0.011748313903808594#0.00626#Open Loop#Open Loop
0,129.85365,13.177973;1,218.73058,9.562936;2,128.79991,100.82234;3,221.59267,101.076294;1739252788.4658682;1739252788.4739969;0.008129596710205078#0.0064#Open Loop#Open Loop
0,129.85365,13.177973;1,218.73058,9.562936;2,128.79991,100.82234;3,221.59267,101.076294;1739252788.4658682;1739252788.479541;0.013674259185791016#0.00555#Open Loop#Open Loop
0,129.30591,12.264511;1,218.35027,11.93123;2,129.58286,100.288506;3,221.27145,99.73169;1739252788.4758742;1739252788.4855385;0.009665489196777344#0.00599#Open Loop#Open Loop
0,34.813698,103.12329;1,127.308334,103.18708;2,36.753986,196.40335;3,128.84491,197.37769;1739252788.4758742;1739252788.491919;0.01604604721069336#0.00639#Open Loop#Open Loop
0,34.813698,103.12329;1,127.308334,103.18708;2,36.753986,196.40335;3,128.84491,197.37769;1739252788.485876;1739252788.4978704;0.011995553970336914#0.00595#Open Loop#Open Loop
0,35.105145,104.50263;1,127.86019,104.03769;2,36.196346,195.06999;3,128.56407,197.35236;1739252788.4958835;1739252788.504263;0.008380413055419922#0.0064#Open Loop#Open Loop
0,35.105145,104.50263;1,127.86019,104.03769;2,36.196346,195.06999;3,128.56407,197.35236;1739252788.4958835;1739252788.5102184;0.014335870742797852#0.00596#Open Loop#Open Loop
0,34.397846,103.54057;1,128.02142,103.78569;2,37.084087,196.09227;3,128.69855,197.6904;1739252788.5058868;1739252788.5157545;0.009868621826171875#0.00553#Open Loop#Open Loop
0,34.669422,104.33774;1,127.50694,103.08874;2,37.054813,196.1818;3,128.5866,197.21783;1739252788.5058868;1739252788.52234;0.016453981399536133#0.00659#Open Loop#Open Loop
0,34.669422,104.33774;1,127.50694,103.08874;2,37.054813,196.1818;3,128.5866,197.21783;1739252788.515899;1739252788.5280192;0.012121200561523438#0.00568#Open Loop#Open Loop
0,34.57845,104.660835;1,127.90902,103.37747;2,36.81529,195.6884;3,128.30275,197.16632;1739252788.5259037;1739252788.5340745;0.008171796798706055#0.00605#Open Loop#Open Loop
0,34.57845,104.660835;1,127.90902,103.37747;2,36.81529,195.6884;3,128.30275,197.16632;1739252788.5259037;1739252788.5408876;0.014984846115112305#0.00681#Open Loop#Open Loop
0,34.573067,103.539795;1,127.63688,103.054985;2,36.20425,194.29921;3,128.70122,196.55235;1739252788.535934;1739252788.5470994;0.011167287826538086#0.00622#Open Loop#Open Loop
0,34.570877,104.74923;1,127.67943,103.001945;2,37.772274,195.981;3,128.78316,197.869;1739252788.5459256;1739252788.552338;0.006413936614990234#0.00523#Open Loop#Open Loop
0,34.570877,104.74923;1,127.67943,103.001945;2,37.772274,195.981;3,128.78316,197.869;1739252788.5459256;1739252788.5583174;0.01239323616027832#0.00598#Open Loop#Open Loop
0,35.16287,103.711105;1,127.61646,102.88492;2,36.322155,194.87245;3,129.0242,197.29303;1739252788.5559258;1739252788.5646503;0.008725881576538086#0.00633#Open Loop#Open Loop
0,35.16287,103.711105;1,127.61646,102.88492;2,36.322155,194.87245;3,129.0242,197.29303;1739252788.5559258;1739252788.5712204;0.015295982360839844#0.00657#Open Loop#Open Loop
0,34.565334,104.18716;1,128.28961,103.55219;2,37.12913,195.79144;3,128.42378,197.29042;1739252788.5659761;1739252788.5764349;0.010460376739501953#0.00522#Open Loop#Open Loop
0,34.920254,103.962135;1,127.38698,102.63805;2,36.568535,195.70673;3,128.45776,196.56635;1739252788.5759513;1739252788.5827053;0.00675511360168457#0.00626#Open Loop#Open Loop
0,34.920254,103.962135;1,127.38698,102.63805;2,36.568535,195.70673;3,128.45776,196.56635;1739252788.5759513;1739252788.588991;0.013040781021118164#0.00628#Open Loop#Open Loop
0,34.569244,103.59256;1,127.272835,102.573685;2,36.533363,195.54333;3,128.24922,196.88762;1739252788.585974;1739252788.594652;0.008678913116455078#0.00567#Open Loop#Open Loop
0,34.569244,103.59256;1,127.272835,102.573685;2,36.533363,195.54333;3,128.24922,196.88762;1739252788.585974;1739252788.6009357;0.01496267318725586#0.00628#Open Loop#Open Loop
0,34.79232,103.85939;1,127.65695,103.25357;2,36.912727,195.34682;3,128.71959,196.89594;1739252788.5959866;1739252788.6073654;0.011380195617675781#0.00643#Open Loop#Open Loop
0,34.50248,103.38277;1,127.76686,102.8117;2,36.39105,195.34741;3,128.5251,196.65213;1739252788.6059868;1739252788.612938;0.006952524185180664#0.00557#Open Loop#Open Loop
0,34.50248,103.38277;1,127.76686,102.8117;2,36.39105,195.34741;3,128.5251,196.65213;1739252788.6059868;1739252788.6187546;0.012769222259521484#0.00582#Open Loop#Open Loop
0,35.058342,103.41602;1,127.80586,103.63187;2,36.892185,194.37381;3,128.18527,196.6013;1739252788.6159856;1739252788.6251185;0.009134292602539062#0.00636#Open Loop#Open Loop
0,35.058342,103.41602;1,127.80586,103.63187;2,36.892185,194.37381;3,128.18527,196.6013;1739252788.6159856;1739252788.631115;0.015130996704101562#0.006#Open Loop#Open Loop
0,34.20449,102.819824;1,127.711266,103.44856;2,37.020226,195.63008;3,128.36922,196.66461;1739252788.6260188;1739252788.6378021;0.011784791946411133#0.00668#Open Loop#Open Loop
0,34.07429,104.38743;1,127.0792,102.58424;2,37.31071,195.83623;3,128.39732,196.58287;1739252788.6359947;1739252788.6433423;0.007349252700805664#0.00554#Open Loop#Open Loop
0,34.07429,104.38743;1,127.0792,102.58424;2,37.31071,195.83623;3,128.39732,196.58287;1739252788.6359947;1739252788.6490183;0.013025283813476562#0.00568#Open Loop#Open Loop
0,34.93818,104.390015;1,128.08441,103.42236;2,36.93532,195.66962;3,128.47034,196.53331;1739252788.646005;1739252788.6556096;0.009605884552001953#0.00659#Open Loop#Open Loop
0,34.658157,104.957146;1,128.1909,103.43016;2,37.20284,195.83574;3,129.13805,197.38818;1739252788.646005;1739252788.661444;0.015439748764038086#0.00584#Open Loop#Open Loop
0,34.658157,104.957146;1,128.1909,103.43016;2,37.20284,195.83574;3,129.13805,197.38818;1739252788.6560018;1739252788.6671565;0.01115560531616211#0.00571#Open Loop#Open Loop
0,34.782932,103.68468;1,126.75568,103.3892;2,36.977024,196.04044;3,128.37178,197.49255;1739252788.6660264;1739252788.673815;0.00778961181640625#0.00666#Open Loop#Open Loop
0,34.782932,103.68468;1,126.75568,103.3892;2,36.977024,196.04044;3,128.37178,197.49255;1739252788.6660264;1739252788.679985;0.01396036148071289#0.00617#Open Loop#Open Loop
0,34.447052,103.17288;1,127.38672,103.19293;2,36.551353,195.4359;3,128.27968,197.0776;1739252788.6760268;1739252788.6856124;0.00958704948425293#0.00563#Open Loop#Open Loop
0,34.4727,104.65011;1,127.27786,102.995026;2,36.859074,195.6538;3,128.65428,196.97432;1739252788.6760268;1739252788.6918867;0.015860795974731445#0.00628#Open Loop#Open Loop
0,34.4727,104.65011;1,127.27786,102.995026;2,36.859074,195.6538;3,128.65428,196.97432;1739252788.686027;1739252788.6980615;0.012035608291625977#0.00617#Open Loop#Open Loop
0,33.785686,103.910484;1,127.589325,103.36479;2,36.84255,195.16116;3,128.0756,195.95181;1739252788.6960487;1739252788.7041583;0.008110523223876953#0.0061#Open Loop#Open Loop
0,33.785686,103.910484;1,127.589325,103.36479;2,36.84255,195.16116;3,128.0756,195.95181;1739252788.6960487;1739252788.7100644;0.01401662826538086#0.0059#Open Loop#Open Loop
0,35.346405,104.257095;1,127.77645,103.24209;2,36.45398,195.72049;3,128.3798,196.64056;1739252788.70607;1739252788.7157557;0.009686946868896484#0.00569#Open Loop#Open Loop
0,34.456017,103.49876;1,127.45741,102.91176;2,36.242115,195.41486;3,128.40755,197.39049;1739252788.70607;1739252788.722637;0.01656818389892578#0.00688#Open Loop#Open Loop
0,34.456017,103.49876;1,127.45741,102.91176;2,36.242115,195.41486;3,128.40755,197.39049;1739252788.716072;1739252788.7280502;0.011979103088378906#0.00541#Open Loop#Open Loop
0,34.26458,103.447235;1,127.22831,103.16569;2,36.49011,195.91441;3,128.58327,197.2025;1739252788.7260778;1739252788.7341254;0.008048295974731445#0.00607#Open Loop#Open Loop
0,34.26458,103.447235;1,127.22831,103.16569;2,36.49011,195.91441;3,128.58327,197.2025;1739252788.7260778;1739252788.7405865;0.01450967788696289#0.00647#Open Loop#Open Loop
0,34.173145,103.815254;1,127.75667,102.95185;2,36.60031,195.2744;3,128.75597,197.48761;1739252788.7360935;1739252788.7463825;0.01029062271118164#0.0058#Open Loop#Open Loop
0,35.085594,103.45618;1,127.82596,102.98821;2,36.6962,195.65993;3,128.98422,196.74376;1739252788.7461007;1739252788.7521908;0.006091117858886719#0.00581#Open Loop#Open Loop
0,35.085594,103.45618;1,127.82596,102.98821;2,36.6962,195.65993;3,128.98422,196.74376;1739252788.7461007;1739252788.7584214;0.012321949005126953#0.00623#Open Loop#Open Loop
0,34.976368,103.76092;1,127.26759,103.24665;2,36.482918,195.60452;3,128.01408,197.37122;1739252788.7561176;1739252788.7640295;0.007913351058959961#0.00561#Open Loop#Open Loop
0,34.976368,103.76092;1,127.26759,103.24665;2,36.482918,195.60452;3,128.01408,197.37122;1739252788.7561176;1739252788.7707663;0.01464986801147461#0.00673#Open Loop#Open Loop
0,34.96194,103.36241;1,127.719955,102.794495;2,36.704712,195.60733;3,129.00568,197.37718;1739252788.7662015;1739252788.7765276;0.010327577590942383#0.00577#Open Loop#Open Loop
0,33.656395,103.22154;1,128.60428,101.79399;2,42.068462,180.1024;3,127.06499,179.17284;1739252788.77612;1739252788.7824407;0.00632166862487793#0.00591#Open Loop#Open Loop
0,33.656395,103.22154;1,128.60428,101.79399;2,42.068462,180.1024;3,127.06499,179.17284;1739252788.77612;1739252788.7888553;0.012737512588500977#0.00642#Open Loop#Open Loop
0,129.48819,13.060823;1,219.68945,10.030154;2,128.85878,100.19887;3,222.58531,100.72624;1739252788.786127;1739252788.7948709;0.00874471664428711#0.00601#Open Loop#Open Loop
0,129.48819,13.060823;1,219.68945,10.030154;2,128.85878,100.19887;3,222.58531,100.72624;1739252788.786127;1739252788.8005729;0.01444697380065918#0.0057#Open Loop#Open Loop
0,128.59987,13.70691;1,218.06906,12.341098;2,129.17117,100.83755;3,221.61765,101.49252;1739252788.7962174;1739252788.8074346;0.011217832565307617#0.00686#Open Loop#Open Loop
0,129.92603,12.6605625;1,218.3256,9.206573;2,129.21068,100.89658;3,223.03046,101.179825;1739252788.8061285;1739252788.8128266;0.006699085235595703#0.00539#Open Loop#Open Loop
0,129.92603,12.6605625;1,218.3256,9.206573;2,129.21068,100.89658;3,223.03046,101.179825;1739252788.8061285;1739252788.818795;0.012667417526245117#0.00597#Open Loop#Open Loop
0,130.23862,12.900566;1,219.34949,9.999699;2,128.97707,101.69667;3,222.45027,101.06843;1739252788.8161569;1739252788.8250098;0.008854150772094727#0.00621#Open Loop#Open Loop
0,130.23862,12.900566;1,219.34949,9.999699;2,128.97707,101.69667;3,222.45027,101.06843;1739252788.8161569;1739252788.831293;0.015137434005737305#0.00629#Open Loop#Open Loop
0,129.82999,12.863964;1,219.35208,9.553667;2,128.88617,100.1361;3,221.98889,100.2369;1739252788.8261466;1739252788.837622;0.011476516723632812#0.00632#Open Loop#Open Loop
0,129.66911,12.53123;1,219.01535,9.517624;2,129.11696,101.26332;3,222.55246,100.60203;1739252788.8361552;1739252788.8430994;0.006945133209228516#0.00548#Open Loop#Open Loop
0,129.66911,12.53123;1,219.01535,9.517624;2,129.11696,101.26332;3,222.55246,100.60203;1739252788.8361552;1739252788.8489797;0.012825965881347656#0.00588#Open Loop#Open Loop
0,129.26956,13.061204;1,218.69121,10.167515;2,128.40137,101.232216;3,221.99261,101.16683;1739252788.8461783;1739252788.8556848;0.00950765609741211#0.00671#1739252788.85574#1739252788.85644
0,129.26956,13.061204;1,218.69121,10.167515;2,128.40137,101.232216;3,221.99261,101.16683;1739252788.8461783;1739252788.8615372;0.015360116958618164#0.00585#1739252788.86159#1739252788.86248
0,129.82533,12.060007;1,219.14664,9.68767;2,129.17123,100.78524;3,223.01762,100.81592;1739252788.8561685;1739252788.8673007;0.011133432388305664#0.00577#1739252788.86736#1739252788.86852
0,130.13385,12.928107;1,218.32993,8.9924135;2,129.49644,100.8693;3,221.90118,100.41339;1739252788.8662055;1739252788.873946;0.007741451263427734#0.00664#1739252788.874#1739252788.87455
0,130.13385,12.928107;1,218.32993,8.9924135;2,129.49644,100.8693;3,221.90118,100.41339;1739252788.8662055;1739252788.8793547;0.01314997673034668#0.00541#1739252788.87941#1739252788.88062
0,129.81918,12.749249;1,218.73633,9.606226;2,128.63794,100.027985;3,222.07428,100.461;1739252788.8762035;1739252788.885515;0.00931239128112793#0.00616#1739252788.88557#1739252788.88676
0,129.81918,12.749249;1,218.73633,9.606226;2,128.63794,100.027985;3,222.07428,100.461;1739252788.8762035;1739252788.8914952;0.015292644500732422#0.00598#1739252788.89155#1739252788.89273
0,129.19629,12.741872;1,218.51712,9.417565;2,129.31027,100.98876;3,221.49142,100.45367;1739252788.886204;1739252788.897673;0.01147007942199707#0.00618#1739252788.89773#1739252788.8988
0,129.12683,12.622473;1,219.35193,8.712193;2,128.83583,100.90894;3,222.36732,100.68112;1739252788.896228;1739252788.904218;0.007990598678588867#0.00654#1739252788.90428#1739252788.90487
0,129.12683,12.622473;1,219.35193,8.712193;2,128.83583,100.90894;3,222.36732,100.68112;1739252788.896228;1739252788.9098995;0.013672828674316406#0.00568#1739252788.90996#1739252788.91095
0,130.35588,12.251372;1,219.22125,9.571929;2,129.27821,100.43916;3,222.4965,101.09247;1739252788.9062374;1739252788.9159229;0.00968623161315918#0.00602#1739252788.91598#1739252788.91706
0,129.95897,12.353864;1,218.87924,8.360209;2,128.36183,100.44685;3,221.52376,99.97083;1739252788.9062374;1739252788.9223769;0.01614069938659668#0.00646#1739252788.92244#1739252788.92306
0,129.95897,12.353864;1,218.87924,8.360209;2,128.36183,100.44685;3,221.52376,99.97083;1739252788.916232;1739252788.9282212;0.011990070343017578#0.00584#1739252788.92828#1739252788.92912
0,129.68169,12.000271;1,218.705,9.507134;2,129.37936,100.430275;3,222.28915,100.93063;1739252788.926245;1739252788.933933;0.007688999176025391#0.00571#1739252788.93398#1739252788.93516
0,129.68169,12.000271;1,218.705,9.507134;2,129.37936,100.430275;3,222.28915,100.93063;1739252788.926245;1739252788.9401436;0.013899564743041992#0.00621#1739252788.9402#1739252788.94122
0,130.14235,12.057592;1,218.8669,9.404943;2,128.90637,101.04233;3,222.28008,100.31416;1739252788.9362445;1739252788.9463334;0.010090827941894531#0.0062#1739252788.9464#1739252788.94731
0,129.22165,11.971172;1,219.06256,9.539993;2,129.6203,101.06629;3,222.8805,100.38156;1739252788.9462576;1739252788.9520981;0.005841493606567383#0.00576#1739252788.95216#1739252788.95334
0,129.22165,11.971172;1,219.06256,9.539993;2,129.6203,101.06629;3,222.8805,100.38156;1739252788.9462576;1739252788.9583006;0.012043952941894531#0.0062#1739252788.95837#1739252788.95941
0,130.11406,12.366838;1,218.81993,9.993064;2,129.47977,100.77385;3,222.60332,100.9121;1739252788.9562647;1739252788.9644303;0.00816655158996582#0.00613#1739252788.96449#1739252788.96547
0,130.11406,12.366838;1,218.81993,9.993064;2,129.47977,100.77385;3,222.60332,100.9121;1739252788.9562647;1739252788.9709437;0.014680147171020508#0.00651#1739252788.97101#1739252788.97154
0,130.09059,12.245794;1,219.3004,9.421378;2,129.04083,100.52378;3,222.27725,101.3977;1739252788.966287;1739252788.9768262;0.01054072380065918#0.00589#1739252788.97689#1739252788.97759
0,129.06552,12.151389;1,218.60364,10.727424;2,128.75987,99.91608;3,222.33464,100.302574;1739252788.9762838;1739252788.9825845;0.0063018798828125#0.00575#1739252788.98264#1739252788.98368
0,129.06552,12.151389;1,218.60364,10.727424;2,128.75987,99.91608;3,222.33464,100.302574;1739252788.9762838;1739252788.9893582;0.01307535171508789#0.00677#1739252788.98941#1739252788.98972
0,34.010418,103.51226;1,127.93544,103.71404;2,36.28324,195.62343;3,127.61903,196.94467;1739252788.9862888;1739252788.994617;0.008329391479492188#0.00526#1739252788.99468#1739252788.99577
0,34.010418,103.51226;1,127.93544,103.71404;2,36.28324,195.62343;3,127.61903,196.94467;1739252788.9862888;1739252789.0005293;0.014241695404052734#0.00591#1739252789.00059#1739252789.00183
0,35.008904,104.56655;1,127.68417,103.40903;2,36.827934,195.29378;3,128.45679,197.7768;1739252788.9963171;1739252789.0072813;0.010965347290039062#0.00675#1739252789.00734#1739252789.00789
0,34.098724,103.16209;1,127.636,103.15896;2,36.27497,194.56308;3,128.31367,196.75584;1739252789.0063698;1739252789.012917;0.006548166275024414#0.00563#1739252789.01297#1739252789.01396
0,34.098724,103.16209;1,127.636,103.15896;2,36.27497,194.56308;3,128.31367,196.75584;1739252789.0063698;1739252789.0188165;0.012447595596313477#0.0059#1739252789.01887#1739252789.02002
0,34.302765,103.06251;1,127.76519,103.10721;2,36.952816,195.25455;3,128.26265,196.54395;1739252789.016331;1739252789.025049;0.00871896743774414#0.00623#1739252789.02511#1739252789.02609
0,34.302765,103.06251;1,127.76519,103.10721;2,36.952816,195.25455;3,128.26265,196.54395;1739252789.016331;1739252789.0315614;0.015231609344482422#0.00651#1739252789.03162#1739252789.03217
0,34.557934,103.89851;1,127.69604,102.967186;2,36.61826,195.47838;3,128.75945,197.3634;1739252789.02635;1739252789.0377684;0.011419534683227539#0.0062#1739252789.03782#1739252789.0382
0,35.21315,104.47373;1,127.75973,103.55774;2,36.841156,195.47603;3,128.57857,196.74146;1739252789.036335;1739252789.043128;0.0067937374114990234#0.00536#1739252789.04319#1739252789.04426
0,35.21315,104.47373;1,127.75973,103.55774;2,36.841156,195.47603;3,128.57857,196.74146;1739252789.036335;1739252789.0491347;0.012800931930541992#0.006#1739252789.04919#1739252789.05032
0,35.176968,104.33876;1,127.47688,102.87247;2,36.852577,196.07472;3,128.51822,197.27403;1739252789.0463412;1739252789.05576;0.009419679641723633#0.00662#1739252789.05581#1739252789.05641
0,35.176968,104.33876;1,127.47688,102.87247;2,36.852577,196.07472;3,128.51822,197.27403;1739252789.0463412;1739252789.061786;0.015445709228515625#0.00603#1739252789.06184#1739252789.06244
0,35.077408,104.06197;1,127.903206,103.03466;2,36.881195,194.16623;3,127.98431,197.35101;1739252789.0563781;1739252789.067392;0.011014699935913086#0.00561#1739252789.06745#1739252789.06849
0,33.939003,103.65064;1,127.48309,102.58911;2,37.015144,194.69542;3,128.18207,197.11874;1739252789.0663636;1739252789.0737758;0.007413387298583984#0.00638#1739252789.07383#1739252789.07457
0,33.939003,103.65064;1,127.48309,102.58911;2,37.015144,194.69542;3,128.18207,197.11874;1739252789.0663636;1739252789.0795693;0.013206958770751953#0.00579#1739252789.07962#1739252789.08062
0,35.1592,103.276886;1,127.70708,103.542366;2,36.86883,195.59975;3,128.7065,197.90947;1739252789.0763695;1739252789.0854447;0.00907588005065918#0.00587#1739252789.0855#1739252789.08676
0,35.1592,103.276886;1,127.70708,103.542366;2,36.86883,195.59975;3,128.7065,197.90947;1739252789.0763695;1739252789.0918634;0.015494585037231445#0.00642#1739252789.09192#1739252789.09276
0,34.84498,103.924614;1,127.555275,103.06515;2,36.833576,195.67671;3,129.32315,197.34421;1739252789.0863752;1739252789.0978768;0.011502504348754883#0.00601#1739252789.09793#1739252789.0988
0,34.559708,103.74821;1,127.35439,103.3737;2,36.53188,194.91249;3,128.23996,197.0786;1739252789.0964258;1739252789.104244;0.007819175720214844#0.00637#1739252789.1043#1739252789.10486
0,34.559708,103.74821;1,127.35439,103.3737;2,36.53188,194.91249;3,128.23996,197.0786;1739252789.0964258;1739252789.109731;0.013306140899658203#0.00548#1739252789.10979#1739252789.11092
0,34.28587,103.53938;1,127.806465,103.13388;2,37.102135,194.8412;3,128.88475,197.2295;1739252789.1063962;1739252789.1159046;0.009509086608886719#0.00618#1739252789.11596#1739252789.11705
0,34.28587,103.53938;1,127.806465,103.13388;2,37.102135,194.8412;3,128.88475,197.2295;1739252789.1063962;1739252789.1226213;0.01622605323791504#0.00671#1739252789.12267#1739252789.12304
0,35.18822,104.20059;1,127.642624,103.328766;2,37.2575,195.77415;3,127.76361,196.98938;1739252789.1163976;1739252789.1280153;0.011619091033935547#0.0054#1739252789.12808#1739252789.12913
0,34.897102,103.844315;1,127.89335,102.86444;2,36.219723,195.77686;3,128.45824,197.21521;1739252789.1264076;1739252789.1343367;0.007930278778076172#0.00631#1739252789.13439#1739252789.13519
0,34.897102,103.844315;1,127.89335,102.86444;2,36.219723,195.77686;3,128.45824,197.21521;1739252789.1264076;1739252789.1407864;0.014379739761352539#0.00645#1739252789.14084#1739252789.14123
0,35.048843,103.72745;1,128.28516,103.83733;2,36.65755,195.51918;3,128.56754,197.29219;1739252789.136427;1739252789.1467752;0.01034998893737793#0.006#1739252789.14684#1739252789.1473
0,35.038063,104.56879;1,128.2207,103.27727;2,36.748184,195.28638;3,127.90563,196.66121;1739252789.1464279;1739252789.153417;0.0069904327392578125#0.00663#1739252789.15347#Values Overwritten
0,35.038063,104.56879;1,128.2207,103.27727;2,36.748184,195.28638;3,127.90563,196.66121;1739252789.1464279;1739252789.1588788;0.012451887130737305#0.00546#1739252789.15893#1739252789.15942
0,34.006836,103.59919;1,127.292816,103.16584;2,36.106377,194.90034;3,128.20485,196.33145;1739252789.1564245;1739252789.1645753;0.008151769638061523#0.0057#1739252789.16463#1739252789.16548
0,34.006836,103.59919;1,127.292816,103.16584;2,36.106377,194.90034;3,128.20485,196.33145;1739252789.1564245;1739252789.1707702;0.014346599578857422#0.0062#1739252789.17083#1739252789.17154
0,34.60991,103.53686;1,127.67361,103.18719;2,36.376083,194.41922;3,128.22173,197.0036;1739252789.1664686;1739252789.1768517;0.010384321212768555#0.00608#1739252789.17691#1739252789.17759
0,34.45949,103.49176;1,127.9365,103.360466;2,36.125946,195.4775;3,128.80232,197.4645;1739252789.1765056;1739252789.182592;0.006087303161621094#0.00574#1739252789.18265#1739252789.1837
0,34.45949,103.49176;1,127.9365,103.360466;2,36.125946,195.4775;3,128.80232,197.4645;1739252789.1765056;1739252789.1891763;0.012671709060668945#0.00658#1739252789.18923#1739252789.18973
0,34.294678,104.13945;1,127.879654,102.948;2,35.915356,195.14839;3,129.20746,197.19353;1739252789.1864562;1739252789.1948123;0.00835728645324707#0.00564#1739252789.19487#1739252789.1958
0,34.294678,104.13945;1,127.879654,102.948;2,35.915356,195.14839;3,129.20746,197.19353;1739252789.1864562;1739252789.2005217;0.014066457748413086#0.00572#1739252789.20059#1739252789.20184
0,34.42034,105.03948;1,128.371,103.41899;2,36.890625,195.63786;3,128.5865,196.99008;1739252789.1965659;1739252789.2072866;0.010721683502197266#0.00676#1739252789.20735#1739252789.2079
0,35.107586,103.79476;1,128.04773,103.12758;2,36.509727,195.29938;3,128.41866,197.12395;1739252789.2064798;1739252789.212906;0.006427288055419922#0.00562#1739252789.21297#1739252789.21396
0,35.107586,103.79476;1,128.04773,103.12758;2,36.509727,195.29938;3,128.41866,197.12395;1739252789.2064798;1739252789.2189527;0.012473821640014648#0.00605#1739252789.21901#1739252789.22004
0,34.10813,103.94906;1,127.12488,103.46707;2,36.846455,195.7606;3,128.32326,196.86636;1739252789.2164996;1739252789.2251;0.00860142707824707#0.00615#1739252789.22516#1739252789.22609
0,34.10813,103.94906;1,127.12488,103.46707;2,36.846455,195.7606;3,128.32326,196.86636;1739252789.2164996;1739252789.2309656;0.014467000961303711#0.00586#1739252789.23102#1739252789.23217
0,34.019615,103.753654;1,128.05333,103.33927;2,36.62506,196.00693;3,129.09082,197.3348;1739252789.227842;1739252789.2378592;0.010018587112426758#0.0069#1739252789.23792#1739252789.23821
0,34.397217,103.412506;1,127.8298,102.955124;2,36.723827,195.53587;3,128.13792,196.94685;1739252789.2364979;1739252789.2433367;0.006839752197265625#0.00547#1739252789.24339#1739252789.24429
