ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,208.5479,76.14929;1,297.05435,75.514175;2,116.19853,79.3212;3,63.48198,72.444916;4,160.81375,36.847076;5,171.23705,135.92166;1741914956.7252402;1741914956.7430997;0.01786041259765625#0.05178#PreStim#PreStim
0,209.0495,77.208595;1,294.39825,77.84628;2,116.67504,80.02874;3,60.719124,79.231255;4,160.61246,36.59467;5,171.08336,135.56618;1741914956.735229;1741914956.7479415;0.012713432312011719#0.00484#PreStim#PreStim
0,209.5646,78.76806;1,296.64664,90.911354;2,116.75897,81.12148;3,63.474472,83.97595;4,160.77477,36.22125;5,171.2108,135.84805;1741914956.7452178;1741914956.7533405;0.008123636245727539#0.00539#PreStim#PreStim
0,209.5646,78.76806;1,296.64664,90.911354;2,116.75897,81.12148;3,63.474472,83.97595;4,160.77477,36.22125;5,171.2108,135.84805;1741914956.7452178;1741914956.7598634;0.014646530151367188#0.00653#PreStim#PreStim
0,209.82986,79.099335;1,295.3362,91.29023;2,116.69573,82.39071;3,63.41587,90.06077;4,160.25862,36.362663;5,170.92447,135.93861;1741914956.755235;1741914956.7658818;0.010648250579833984#0.00603#PreStim#PreStim
0,210.04767,79.4793;1,298.22427,98.32646;2,116.085686,83.80363;3,62.137917,92.98651;4,160.21245,36.409172;5,170.84326,136.14578;1741914956.7652414;1741914956.7713816;0.006141185760498047#0.00549#PreStim#PreStim
0,210.04767,79.4793;1,298.22427,98.32646;2,116.085686,83.80363;3,62.137917,92.98651;4,160.21245,36.409172;5,170.84326,136.14578;1741914956.7652414;1741914956.777972;0.01273202896118164#0.0066#PreStim#PreStim
0,210.32057,79.73389;1,300.33612,101.22415;2,116.7041,81.5211;3,65.52378,88.43986;4,160.68744,36.92746;5,170.84692,136.37505;1741914956.7752564;1741914956.7836225;0.008367061614990234#0.00564#PreStim#PreStim
0,210.32057,79.73389;1,300.33612,101.22415;2,116.7041,81.5211;3,65.52378,88.43986;4,160.68744,36.92746;5,170.84692,136.37505;1741914956.7752564;1741914956.78977;0.014514684677124023#0.00615#PreStim#PreStim
0,209.76105,79.39566;1,300.04407,98.14306;2,116.34638,83.556404;3,62.3515,94.34939;4,160.04834,36.749485;5,171.01567,136.50418;1741914956.7852635;1741914956.7960095;0.010746955871582031#0.00625#PreStim#PreStim
0,209.90083,78.98799;1,300.6932,99.35077;2,116.0966,82.07501;3,61.134254,88.85986;4,160.13593,36.367325;5,170.88402,136.49821;1741914956.795253;1741914956.8018746;0.006622791290283203#0.00588#PreStim#PreStim
0,209.90083,78.98799;1,300.6932,99.35077;2,116.0966,82.07501;3,61.134254,88.85986;4,160.13593,36.367325;5,170.88402,136.49821;1741914956.795253;1741914956.808136;0.012883663177490234#0.00624#PreStim#PreStim
0,209.64545,78.808136;1,298.09402,98.00072;2,116.193184,82.06108;3,60.932793,91.08912;4,159.73491,36.647533;5,170.6834,136.46477;1741914956.8052723;1741914956.8139658;0.008695125579833984#0.00583#PreStim#PreStim
0,209.64545,78.808136;1,298.09402,98.00072;2,116.193184,82.06108;3,60.932793,91.08912;4,159.73491,36.647533;5,170.6834,136.46477;1741914956.8052723;1741914956.8200345;0.014763593673706055#0.00607#PreStim#PreStim
0,209.02051,78.12313;1,296.71976,93.91953;2,115.72636,81.62445;3,62.037804,91.136566;4,159.79012,36.05523;5,170.71674,136.71857;1741914956.8152664;1741914956.8265142;0.01124882698059082#0.00648#PreStim#PreStim
0,209.0003,78.20142;1,292.59564,94.881226;2,116.02947,81.25001;3,58.700394,86.97106;4,159.38676,36.486435;5,170.6122,136.46632;1741914956.8252733;1741914956.8322587;0.006987094879150391#0.00574#PreStim#PreStim
0,209.0003,78.20142;1,292.59564,94.881226;2,116.02947,81.25001;3,58.700394,86.97106;4,159.38676,36.486435;5,170.6122,136.46632;1741914956.8252733;1741914956.8383462;0.013073921203613281#0.00609#PreStim#PreStim
