ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,207.17593,86.20563;1,289.2131,86.850845;2,111.6775,93.59952;3,60.59878,116.58072;4,160.28761,46.332493;5,158.84578,145.47014;1742259537.7950747;1742259537.8085697;0.013495922088623047#0.05578#PreStim#PreStim
0,207.42825,81.73587;1,286.9608,53.980755;2,112.24861,93.16349;3,53.776005,115.13833;4,160.17905,46.84589;5,157.97604,147.16524;1742259537.8050785;1742259537.8136632;0.008585691452026367#0.00509#PreStim#PreStim
0,207.42825,81.73587;1,286.9608,53.980755;2,112.24861,93.16349;3,53.776005,115.13833;4,160.17905,46.84589;5,157.97604,147.16524;1742259537.8050785;1742259537.8190713;0.01399374008178711#0.00541#PreStim#PreStim
0,206.55078,82.546585;1,287.41696,51.718708;2,111.18956,93.30922;3,55.530594,115.90233;4,159.29337,47.805923;5,158.72592,147.04951;1742259537.8150997;1742259537.8246996;0.009600639343261719#0.00562#PreStim#PreStim
0,206.55078,82.546585;1,287.41696,51.718708;2,111.18956,93.30922;3,55.530594,115.90233;4,159.29337,47.805923;5,158.72592,147.04951;1742259537.8150997;1742259537.8307216;0.015622854232788086#0.00603#PreStim#PreStim
0,206.80577,82.587395;1,287.63925,72.80549;2,111.17466,93.79897;3,55.86106,115.71596;4,159.89459,45.39375;5,158.34732,145.73692;1742259537.8250823;1742259537.8366892;0.011607646942138672#0.00596#PreStim#PreStim
0,207.00914,81.22122;1,283.44586,49.282005;2,111.397606,92.9433;3,52.6171,112.04847;4,159.54742,47.41246;5,157.99612,147.22197;1742259537.83511;1742259537.8434715;0.008362770080566406#0.00678#PreStim#PreStim
0,207.00914,81.22122;1,283.44586,49.282005;2,111.397606,92.9433;3,52.6171,112.04847;4,159.54742,47.41246;5,157.99612,147.22197;1742259537.83511;1742259537.8495257;0.014416933059692383#0.00605#PreStim#PreStim
0,206.86018,84.74087;1,285.73386,51.0013;2,111.21206,93.40603;3,56.522667,119.45528;4,159.65396,46.86574;5,158.5556,146.04979;1742259537.8451076;1742259537.8549988;0.00989222526550293#0.00547#PreStim#PreStim
0,207.2708,81.54804;1,283.62885,51.915295;2,112.565445,93.221085;3,51.81397,111.5461;4,159.74911,47.136143;5,158.0989,147.06233;1742259537.8451076;1742259537.8619332;0.016826868057250977#0.00694#PreStim#PreStim
0,207.2708,81.54804;1,283.62885,51.915295;2,112.565445,93.221085;3,51.81397,111.5461;4,159.74911,47.136143;5,158.0989,147.06233;1742259537.8551292;1742259537.8673167;0.012188434600830078#0.00538#PreStim#PreStim
