ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,160.33968,114.413345;1,27.022427,124.91242;2,86.474,115.995445;3,26.023453,129.56981;4,113.29839,81.05679;5,121.25889,173.91107;1730691325.8418758;1730691325.8514369;0.009562015533447266#0.02525#PreStim#PreStim
0,140.15399,131.35994;1,158.32892,105.10678;2,83.51881,110.22992;3,21.819365,118.288666;4,111.69342,76.64408;5,117.37896,170.74112;1730691325.8418758;1730691325.857276;0.015400886535644531#0.00583#PreStim#PreStim
0,140.15399,131.35994;1,158.32892,105.10678;2,83.51881,110.22992;3,21.819365,118.288666;4,111.69342,76.64408;5,117.37896,170.74112;1730691325.851892;1730691325.8639293;0.012038469314575195#0.00666#PreStim#PreStim
0,155.67307,128.93489;1,157.71472,121.91408;2,87.82075,117.7682;3,70.15656,54.698864;4,111.98913,77.191765;5,121.94812,171.52528;1730691325.8618977;1730691325.868925;0.0070285797119140625#0.00499#PreStim#PreStim
0,155.67307,128.93489;1,157.71472,121.91408;2,87.82075,117.7682;3,70.15656,54.698864;4,111.98913,77.191765;5,121.94812,171.52528;1730691325.8618977;1730691325.8749456;0.013048887252807617#0.00602#PreStim#PreStim
0,167.39651,36.48233;1,162.16554,1.6296601;2,92.78384,128.05336;3,68.27897,52.95763;4,107.96854,83.41742;5,122.45962,169.86238;1730691325.871908;1730691325.8810627;0.009156227111816406#0.00612#PreStim#PreStim
0,167.39651,36.48233;1,162.16554,1.6296601;2,92.78384,128.05336;3,68.27897,52.95763;4,107.96854,83.41742;5,122.45962,169.86238;1730691325.871908;1730691325.8871;0.015192747116088867#0.00603#PreStim#PreStim
0,170.55107,90.375916;1,234.39261,104.94658;2,100.17725,148.8689;3,70.715454,88.26613;4,115.172935,82.19784;5,122.48369,168.67421;1730691325.881916;1730691325.893551;0.011635780334472656#0.00645#PreStim#PreStim
0,163.7621,105.58949;1,228.1904,104.31843;2,89.21103,158.28389;3,70.53418,89.016525;4,118.345345,82.928345;5,123.16289,165.66295;1730691325.891917;1730691325.8994887;0.00757288932800293#0.00594#PreStim#PreStim
0,163.7621,105.58949;1,228.1904,104.31843;2,89.21103,158.28389;3,70.53418,89.016525;4,118.345345,82.928345;5,123.16289,165.66295;1730691325.891917;1730691325.9055712;0.013655424118041992#0.00608#PreStim#PreStim
0,162.09225,104.74258;1,225.94128,105.67858;2,90.323166,157.71292;3,120.59018,17.678877;4,118.820656,74.654854;5,123.3904,164.49883;1730691325.9019558;1730691325.9119294;0.00997471809387207#0.00636#PreStim#PreStim
0,162.74022,106.86218;1,230.6486,106.057915;2,85.22353,113.541;3,100.921646,18.298405;4,121.07066,74.33913;5,122.49307,165.24144;1730691325.9019558;1730691325.9179091;0.01595449447631836#0.00598#PreStim#PreStim
0,162.74022,106.86218;1,230.6486,106.057915;2,85.22353,113.541;3,100.921646,18.298405;4,121.07066,74.33913;5,122.49307,165.24144;1730691325.9119413;1730691325.9235544;0.011614084243774414#0.00564#PreStim#PreStim
0,161.40031,104.077034;1,231.39342,106.32956;2,72.54609,103.634995;3,75.10094,32.9825;4,116.20968,72.691475;5,121.21932,163.50711;1730691325.921974;1730691325.9302428;0.008269786834716797#0.00669#PreStim#PreStim
0,161.40031,104.077034;1,231.39342,106.32956;2,72.54609,103.634995;3,75.10094,32.9825;4,116.20968,72.691475;5,121.21932,163.50711;1730691325.921974;1730691325.9357858;0.013813018798828125#0.00554#PreStim#PreStim
0,163.23186,103.94806;1,237.67622,103.49954;2,74.776535,101.331764;3,61.92281,45.325325;4,117.031555,73.889275;5,122.11598,163.67424;1730691325.931981;1730691325.9418511;0.00987100601196289#0.00607#PreStim#PreStim
0,161.98877,101.77515;1,237.983,100.792;2,74.05638,94.96318;3,50.250362,45.614536;4,116.69732,72.28437;5,121.49176,161.57466;1730691325.931981;1730691325.948049;0.01606917381286621#0.0062#PreStim#PreStim
0,161.98877,101.77515;1,237.983,100.792;2,74.05638,94.96318;3,50.250362,45.614536;4,116.69732,72.28437;5,121.49176,161.57466;1730691325.9419672;1730691325.9538336;0.011867046356201172#0.00578#PreStim#PreStim
0,163.59451,102.30969;1,243.26936,100.44463;2,74.94446,93.9911;3,56.574913,44.84714;4,118.03257,72.09837;5,123.149956,162.60944;1730691325.9519746;1730691325.9605079;0.00853419303894043#0.00668#PreStim#PreStim
0,163.59451,102.30969;1,243.26936,100.44463;2,74.94446,93.9911;3,56.574913,44.84714;4,118.03257,72.09837;5,123.149956,162.60944;1730691325.9519746;1730691325.9663599;0.01438593864440918#0.00585#PreStim#PreStim
0,163.5486,102.775085;1,244.6465,101.36703;2,74.67297,93.057655;3,56.89526,45.35597;4,117.983795,71.59198;5,122.943855,161.91103;1730691325.9620028;1730691325.9721384;0.010137081146240234#0.00578#PreStim#PreStim
0,163.70184,102.84594;1,241.05919,100.20788;2,75.48443,94.72378;3,55.44233,46.247726;4,118.96981,71.31636;5,123.77521,161.9733;1730691325.9719915;1730691325.9787095;0.006718873977661133#0.00656#PreStim#PreStim
0,163.70184,102.84594;1,241.05919,100.20788;2,75.48443,94.72378;3,55.44233,46.247726;4,118.96981,71.31636;5,123.77521,161.9733;1730691325.9719915;1730691325.9844341;0.01244354248046875#0.00573#PreStim#PreStim
0,163.72003,102.985245;1,244.58015,99.955956;2,75.22782,94.89358;3,55.35289,48.582127;4,119.01928,71.57159;5,123.185425,161.91252;1730691325.9819942;1730691325.9901965;0.008203268051147461#0.00575#PreStim#PreStim
0,163.72003,102.985245;1,244.58015,99.955956;2,75.22782,94.89358;3,55.35289,48.582127;4,119.01928,71.57159;5,123.185425,161.91252;1730691325.9819942;1730691325.9968984;0.014905214309692383#0.00671#PreStim#PreStim
0,163.47348,102.30727;1,243.58574,100.00273;2,75.47632,94.01289;3,57.059772,45.637886;4,118.636345,71.35585;5,123.66347,161.64116;1730691325.9919887;1730691326.002572;0.010584592819213867#0.00567#PreStim#PreStim
0,164.05394,102.587654;1,244.2002,93.156364;2,75.65297,94.701004;3,57.048466,46.01068;4,119.2885,71.63128;5,123.75492,161.72603;1730691326.0020163;1730691326.008363;0.00634765625#0.00578#PreStim#PreStim
