ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,194.42696,98.337524;1,283.59747,101.43616;2,99.89198,90.240906;3,52.187996,66.09729;4,150.69585,59.906742;5,148.82481,160.55397;1742348170.5372024;1742348170.551258;0.014056682586669922#0.0362#PreStim#PreStim
0,194.1798,98.82587;1,281.9399,106.04702;2,99.53314,88.83378;3,52.168415,57.893898;4,150.42186,59.51783;5,148.72087,159.92685;1742348170.5472202;1742348170.558605;0.011386394500732422#0.00735#PreStim#PreStim
0,193.06876,98.51644;1,287.8833,102.96581;2,99.317535,90.301025;3,52.356434,67.59875;4,150.43077,59.522263;5,149.03188,160.15231;1742348170.557222;1742348170.5672588;0.010038614273071289#0.00865#PreStim#PreStim
0,193.11159,101.14771;1,284.25067,116.250534;2,99.25522,91.83742;3,50.769382,66.59995;4,150.28485,59.530594;5,148.91806,160.15187;1742348170.557222;1742348170.5743887;0.017168045043945312#0.00713#PreStim#PreStim
0,193.11159,101.14771;1,284.25067,116.250534;2,99.25522,91.83742;3,50.769382,66.59995;4,150.28485,59.530594;5,148.91806,160.15187;1742348170.5672305;1742348170.5799677;0.012738227844238281#0.00558#PreStim#PreStim
0,193.24988,99.169754;1,278.5225,109.55406;2,99.73784,89.8751;3,48.872154,66.89993;4,150.37741,58.97339;5,148.83934,160.32805;1742348170.577254;1742348170.5854487;0.008195638656616211#0.00547#PreStim#PreStim
0,193.24988,99.169754;1,278.5225,109.55406;2,99.73784,89.8751;3,48.872154,66.89993;4,150.37741,58.97339;5,148.83934,160.32805;1742348170.577254;1742348170.591668;0.01441502571105957#0.00623#PreStim#PreStim
0,194.22554,98.92179;1,284.299,107.21395;2,99.929436,90.838425;3,46.164055,69.223366;4,150.40112,59.37116;5,148.94463,160.31868;1742348170.5872414;1742348170.5976803;0.010440349578857422#0.00601#PreStim#PreStim
0,194.36246,98.71582;1,286.00293,103.05628;2,99.71353,89.18636;3,54.37126,60.02496;4,150.76518,59.213;5,148.63875,160.01085;1742348170.597259;1742348170.605731;0.008473396301269531#0.00805#PreStim#PreStim
0,194.36246,98.71582;1,286.00293,103.05628;2,99.71353,89.18636;3,54.37126,60.02496;4,150.76518,59.213;5,148.63875,160.01085;1742348170.597259;1742348170.6117525;0.01449441909790039#0.00602#PreStim#PreStim
0,192.9176,99.25308;1,286.4982,103.739006;2,99.72246,91.33946;3,52.691055,59.18242;4,150.49522,59.506584;5,148.74414,159.7974;1742348170.6076422;1742348170.6171594;0.00951838493347168#0.0054#PreStim#PreStim
