ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,205.9985,81.736725;1,255.6019,23.132385;2,111.722145,92.06453;3,55.020283,116.3138;4,158.21498,46.750973;5,158.32448,146.05402;1742258668.6294925;1742258668.6365812;0.0070896148681640625#0.04271#PreStim#PreStim
0,205.9985,81.736725;1,255.6019,23.132385;2,111.722145,92.06453;3,55.020283,116.3138;4,158.21498,46.750973;5,158.32448,146.05402;1742258668.6294925;1742258668.6441445;0.014653682708740234#0.00757#PreStim#PreStim
0,208.0056,77.84603;1,254.5495,28.298285;2,113.32277,91.36617;3,50.147427,105.80891;4,158.48009,46.639057;5,158.47687,145.97223;1742258668.6394897;1742258668.648896;0.009407281875610352#0.00475#PreStim#PreStim
0,208.0056,77.84603;1,254.5495,28.298285;2,113.32277,91.36617;3,50.147427,105.80891;4,158.48009,46.639057;5,158.47687,145.97223;1742258668.6394897;1742258668.6550589;0.015570402145385742#0.00616#PreStim#PreStim
0,206.40971,81.858864;1,263.97327,29.369024;2,113.61475,93.00641;3,53.621803,117.54601;4,157.89206,47.852757;5,157.76437,147.23877;1742258668.6495125;1742258668.6607938;0.01128244400024414#0.00574#PreStim#PreStim
0,207.53302,79.56785;1,258.73987,37.534206;2,112.87621,91.84913;3,49.69712,105.35173;4,158.15099,46.427032;5,158.25322,146.57214;1742258668.6595163;1742258668.6662142;0.0066986083984375#0.00542#PreStim#PreStim
0,207.53302,79.56785;1,258.73987,37.534206;2,112.87621,91.84913;3,49.69712,105.35173;4,158.15099,46.427032;5,158.25322,146.57214;1742258668.6595163;1742258668.671697;0.012181282043457031#0.00548#PreStim#PreStim
0,207.23206,80.239494;1,254.68982,22.694296;2,112.91191,91.61853;3,54.076096,112.76675;4,158.06,47.02858;5,158.3242,145.71619;1742258668.6695085;1742258668.6782072;0.008699893951416016#0.00652#PreStim#PreStim
0,207.23206,80.239494;1,254.68982,22.694296;2,112.91191,91.61853;3,54.076096,112.76675;4,158.06,47.02858;5,158.3242,145.71619;1742258668.6695085;1742258668.683932;0.014424800872802734#0.00573#PreStim#PreStim
0,208.14793,77.578125;1,250.87898,33.123222;2,113.27788,91.50139;3,50.416798,106.55328;4,157.68976,46.690086;5,158.6561,145.71179;1742258668.679543;1742258668.6898067;0.010265111923217773#0.00588#PreStim#PreStim
0,206.67229,79.312416;1,262.84003,27.991121;2,113.85386,91.76187;3,54.048744,112.17839;4,157.36896,48.037403;5,158.15263,147.27582;1742258668.6895525;1742258668.6961389;0.00658726692199707#0.00633#PreStim#PreStim
0,206.67229,79.312416;1,262.84003,27.991121;2,113.85386,91.76187;3,54.048744,112.17839;4,157.36896,48.037403;5,158.15263,147.27582;1742258668.6895525;1742258668.7019324;0.01238107681274414#0.0058#PreStim#PreStim
0,207.43895,79.62876;1,266.91998,45.806934;2,111.81224,91.63271;3,49.301758,105.46969;4,157.43811,46.07432;5,158.18796,145.86552;1742258668.699553;1742258668.70866;0.009108304977416992#0.00673#PreStim#PreStim
0,207.43895,79.62876;1,266.91998,45.806934;2,111.81224,91.63271;3,49.301758,105.46969;4,157.43811,46.07432;5,158.18796,145.86552;1742258668.699553;1742258668.7144763;0.01492452621459961#0.00581#PreStim#PreStim
0,207.22899,77.68482;1,255.2779,24.043869;2,112.976875,91.61152;3,52.944477,108.10891;4,157.71992,47.28007;5,158.14107,146.35483;1742258668.7095695;1742258668.7202668;0.010698795318603516#0.0058#PreStim#PreStim
0,207.05165,80.22626;1,277.50873,62.487007;2,113.218636,92.573685;3,49.93851,107.119865;4,157.62791,46.261166;5,158.698,145.74117;1742258668.7195685;1742258668.7267342;0.007166624069213867#0.00645#PreStim#PreStim
0,207.05165,80.22626;1,277.50873,62.487007;2,113.218636,92.573685;3,49.93851,107.119865;4,157.62791,46.261166;5,158.698,145.74117;1742258668.7195685;1742258668.7324655;0.012897968292236328#0.00574#PreStim#PreStim
0,206.67206,78.66;1,264.41937,32.02242;2,113.5155,91.9451;3,50.97426,106.62516;4,157.7371,47.37281;5,158.0161,147.15898;1742258668.7295697;1742258668.7382848;0.00871586799621582#0.00581#PreStim#PreStim
0,206.67206,78.66;1,264.41937,32.02242;2,113.5155,91.9451;3,50.97426,106.62516;4,157.7371,47.37281;5,158.0161,147.15898;1742258668.7295697;1742258668.7448626;0.01529383659362793#0.00659#PreStim#PreStim
0,206.16913,80.82973;1,283.5916,68.52556;2,112.00191,92.70372;3,50.582634,106.26136;4,158.16017,46.3126;5,158.11588,145.78304;1742258668.7395878;1742258668.7506404;0.01105356216430664#0.00577#PreStim#PreStim
0,207.58447,77.52556;1,255.74548,24.719376;2,113.54087,91.46361;3,51.68505,106.11635;4,157.84712,47.26039;5,158.42465,146.61119;1742258668.7495816;1742258668.7565253;0.006944417953491211#0.00589#PreStim#PreStim
0,207.58447,77.52556;1,255.74548,24.719376;2,113.54087,91.46361;3,51.68505,106.11635;4,157.84712,47.26039;5,158.42465,146.61119;1742258668.7495816;1742258668.7627985;0.013217687606811523#0.00628#PreStim#PreStim
0,206.18979,82.21621;1,288.96198,66.267586;2,112.27459,92.91896;3,50.354656,105.7922;4,157.96246,47.027664;5,158.44553,146.12793;1742258668.7596974;1742258668.768584;0.008887529373168945#0.00578#PreStim#PreStim
0,206.18979,82.21621;1,288.96198,66.267586;2,112.27459,92.91896;3,50.354656,105.7922;4,157.96246,47.027664;5,158.44553,146.12793;1742258668.7596974;1742258668.7744715;0.014774799346923828#0.00589#PreStim#PreStim
0,206.64246,79.150536;1,267.09384,34.987877;2,113.6657,91.60836;3,50.677452,103.964554;4,157.8422,47.354263;5,158.08044,147.09383;1742258668.7695987;1742258668.7823687;0.012771129608154297#0.00789#PreStim#PreStim
0,205.89813,79.79742;1,284.83557,65.2303;2,112.38339,92.365746;3,52.544106,105.312256;4,158.03816,46.420536;5,158.0947,145.8273;1742258668.7796128;1742258668.7872791;0.0076673030853271484#0.00491#PreStim#PreStim
0,205.89813,79.79742;1,284.83557,65.2303;2,112.38339,92.365746;3,52.544106,105.312256;4,158.03816,46.420536;5,158.0947,145.8273;1742258668.7796128;1742258668.7939272;0.014315128326416016#0.00664#PreStim#PreStim
0,206.84479,78.60888;1,264.4892,32.005653;2,113.75158,91.76117;3,50.33322,104.18137;4,157.60304,47.60773;5,158.17595,146.98595;1742258668.7896318;1742258668.7992854;0.009654760360717773#0.00536#PreStim#PreStim
