ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,193.10052,99.12274;1,284.38486,100.02728;2,100.14987,94.47801;3,39.930115,91.87994;4,149.49222,59.96374;5,149.04025,159.98042;1742347819.5106962;1742347819.520729;0.010034799575805664#0.03826#PreStim#PreStim
0,194.46448,97.6345;1,278.035,94.74917;2,99.79692,91.980515;3,39.788868,73.118904;4,149.59093,59.73577;5,149.47517,160.38054;1742347819.5106962;1742347819.5302212;0.019526243209838867#0.00949#PreStim#PreStim
0,194.46448,97.6345;1,278.035,94.74917;2,99.79692,91.980515;3,39.788868,73.118904;4,149.59093,59.73577;5,149.47517,160.38054;1742347819.5207255;1742347819.5367892;0.016064882278442383#0.00657#PreStim#PreStim
0,194.60461,97.04068;1,279.18176,86.0285;2,99.69212,91.98985;3,40.38388,72.82683;4,149.39572,59.805786;5,149.14133,160.59442;1742347819.5307248;1742347819.5429206;0.012197017669677734#0.00613#PreStim#PreStim
0,194.6184,96.80073;1,279.51456,83.7625;2,100.10303,92.36482;3,39.864002,73.8254;4,149.15404,60.02555;5,148.75584,160.35963;1742347819.540711;1742347819.548901;0.00819087028503418#0.00598#PreStim#PreStim
0,194.6184,96.80073;1,279.51456,83.7625;2,100.10303,92.36482;3,39.864002,73.8254;4,149.15404,60.02555;5,148.75584,160.35963;1742347819.540711;1742347819.5549781;0.014268636703491211#0.00608#PreStim#PreStim
0,193.76482,98.09895;1,271.85764,113.03556;2,100.37086,94.41303;3,39.755527,89.211624;4,148.62604,58.418716;5,148.78676,159.25397;1742347819.5507064;1742347819.5610116;0.010307073593139648#0.00621#PreStim#PreStim
0,194.86188,95.66393;1,265.82947,71.115234;2,99.717995,91.611984;3,38.869328,73.41214;4,148.54456,60.168133;5,148.9298,160.4624;1742347819.560837;1742347819.5673368;0.006501436233520508#0.00615#PreStim#PreStim
0,194.86188,95.66393;1,265.82947,71.115234;2,99.717995,91.611984;3,38.869328,73.41214;4,148.54456,60.168133;5,148.9298,160.4624;1742347819.560837;1742347819.5734475;0.012611865997314453#0.00611#PreStim#PreStim
0,194.34727,94.79888;1,264.55106,68.87165;2,99.644226,91.841385;3,41.264057,73.67648;4,148.44736,59.90167;5,148.86533,160.10043;1742347819.570751;1742347819.580392;0.009642601013183594#0.00694#PreStim#PreStim
0,193.71909,96.20656;1,266.4283,85.73551;2,100.452934,94.38881;3,41.155357,90.59044;4,148.27768,58.86265;5,149.00252,159.45425;1742347819.570751;1742347819.5867689;0.016019582748413086#0.00638#PreStim#PreStim
0,193.71909,96.20656;1,266.4283,85.73551;2,100.452934,94.38881;3,41.155357,90.59044;4,148.27768,58.86265;5,149.00252,159.45425;1742347819.5807273;1742347819.5925372;0.011811256408691406#0.00576#PreStim#PreStim
0,194.43713,94.91791;1,262.98587,68.1783;2,99.55505,90.33748;3,43.272602,67.25161;4,148.63245,59.951183;5,149.03586,160.38052;1742347819.5907488;1742347819.598619;0.007871389389038086#0.00608#PreStim#PreStim
0,194.43713,94.91791;1,262.98587,68.1783;2,99.55505,90.33748;3,43.272602,67.25161;4,148.63245,59.951183;5,149.03586,160.38052;1742347819.5907488;1742347819.6046336;0.013885736465454102#0.00603#PreStim#PreStim
0,194.33286,93.667885;1,256.30847,64.816475;2,99.75911,90.51858;3,43.800705,68.373215;4,148.222,59.43357;5,149.00552,159.88855;1742347819.6007416;1742347819.6097314;0.008990764617919922#0.00507#PreStim#PreStim
0,194.33286,93.667885;1,256.30847,64.816475;2,99.75911,90.51858;3,43.800705,68.373215;4,148.222,59.43357;5,149.00552,159.88855;1742347819.6007416;1742347819.6157916;0.015051126480102539#0.00607#PreStim#PreStim
0,193.91309,95.63329;1,271.41666,101.8457;2,100.196495,93.12855;3,40.97928,88.80878;4,148.43825,58.506996;5,149.01027,159.3468;1742347819.6107624;1742347819.6217327;0.010971546173095703#0.00594#PreStim#PreStim
0,194.72453,94.24559;1,259.3597,65.21314;2,99.78066,90.14174;3,45.460842,64.75829;4,148.60039,59.578636;5,149.00208,160.1801;1742347819.6207616;1742347819.6278038;0.0070438385009765625#0.00607#PreStim#PreStim
0,194.72453,94.24559;1,259.3597,65.21314;2,99.78066,90.14174;3,45.460842,64.75829;4,148.60039,59.578636;5,149.00208,160.1801;1742347819.6207616;1742347819.6339548;0.01319432258605957#0.00615#PreStim#PreStim
0,194.48254,94.10616;1,260.3873,66.16922;2,99.85536,92.75933;3,36.16889,81.557945;4,147.75415,59.652725;5,148.83347,159.93974;1742347819.6307611;1742347819.6397727;0.009012460708618164#0.00582#PreStim#PreStim
0,194.48254,94.10616;1,260.3873,66.16922;2,99.85536,92.75933;3,36.16889,81.557945;4,147.75415,59.652725;5,148.83347,159.93974;1742347819.6307611;1742347819.647022;0.016262054443359375#0.00725#PreStim#PreStim
0,194.06013,95.855;1,270.08994,105.31585;2,100.503044,94.77682;3,38.94118,96.83236;4,147.92902,58.638725;5,148.89687,159.54517;1742347819.64078;1742347819.652961;0.012183427810668945#0.00594#PreStim#PreStim
0,194.90823,94.8024;1,260.49564,67.215;2,99.885574,92.44507;3,31.322447,79.53069;4,148.07054,60.469982;5,149.13159,160.17232;1742347819.6507776;1742347819.6581743;0.007397651672363281#0.00521#PreStim#PreStim
0,194.90823,94.8024;1,260.49564,67.215;2,99.885574,92.44507;3,31.322447,79.53069;4,148.07054,60.469982;5,149.13159,160.17232;1742347819.6507776;1742347819.664668;0.01389169692993164#0.0065#PreStim#PreStim
0,194.36942,95.84944;1,267.7374,73.32585;2,100.24927,94.28661;3,37.070698,88.13473;4,148.05208,60.552002;5,148.8741,160.16504;1742347819.6608107;1742347819.6703758;0.009566307067871094#0.00573#PreStim#PreStim
0,194.36942,95.84944;1,267.7374,73.32585;2,100.24927,94.28661;3,37.070698,88.13473;4,148.05208,60.552002;5,148.8741,160.16504;1742347819.6608107;1742347819.6761851;0.015375375747680664#0.0058#PreStim#PreStim
0,194.67372,94.270256;1,258.0672,72.47064;2,100.56977,95.173645;3,38.556507,99.57305;4,147.80746,59.992367;5,148.71953,159.82916;1742347819.6708078;1742347819.682319;0.011512279510498047#0.00613#PreStim#PreStim
