ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,209.17905,78.20539;1,284.53513,119.86826;2,117.18794,84.448044;3,72.034004,110.956375;4,158.56343,37.022175;5,170.29625,137.429;1741914863.5566883;1741914863.5713844;0.014697074890136719#0.05048#PreStim#PreStim
0,209.83586,79.28279;1,286.35757,115.78036;2,116.70414,86.11017;3,66.54401,109.96194;4,158.87239,36.804585;5,170.46901,137.47112;1741914863.5667126;1741914863.5793297;0.012617826461791992#0.00795#PreStim#PreStim
0,209.99606,80.17338;1,292.75555,113.00951;2,116.89737,86.7557;3,65.98598,106.669785;4,158.8946,37.413246;5,170.38586,137.3147;1741914863.5767233;1741914863.5841188;0.007396221160888672#0.00479#PreStim#PreStim
0,209.99606,80.17338;1,292.75555,113.00951;2,116.89737,86.7557;3,65.98598,106.669785;4,158.8946,37.413246;5,170.38586,137.3147;1741914863.5767233;1741914863.5891442;0.012421846389770508#0.00503#PreStim#PreStim
0,210.34187,80.69684;1,301.75784,112.79035;2,117.032745,85.347404;3,65.08287,99.6456;4,159.16261,37.634056;5,170.38133,137.03865;1741914863.5867302;1741914863.594854;0.008124589920043945#0.00571#PreStim#PreStim
0,210.34187,80.69684;1,301.75784,112.79035;2,117.032745,85.347404;3,65.08287,99.6456;4,159.16261,37.634056;5,170.38133,137.03865;1741914863.5867302;1741914863.6002147;0.01348567008972168#0.00536#PreStim#PreStim
0,210.21802,80.35764;1,288.12314,108.62454;2,116.91583,85.20182;3,64.90159,103.33784;4,159.13959,37.182823;5,170.54071,136.7707;1741914863.5967457;1741914863.6058269;0.009082317352294922#0.00561#PreStim#PreStim
0,210.21802,80.35764;1,288.12314,108.62454;2,116.91583,85.20182;3,64.90159,103.33784;4,159.13959,37.182823;5,170.54071,136.7707;1741914863.5967457;1741914863.6121414;0.015396356582641602#0.00631#PreStim#PreStim
0,209.76794,79.780365;1,300.2412,100.62758;2,116.53647,84.12292;3,62.90391,94.472855;4,159.1354,37.142998;5,170.45381,136.41138;1741914863.6067667;1741914863.6180527;0.01128697395324707#0.00592#PreStim#PreStim
0,209.16661,78.62732;1,295.46933,92.64949;2,116.2482,84.419785;3,67.19521,97.461296;4,159.85779,36.815758;5,170.7512,136.96951;1741914863.6167614;1741914863.6241238;0.007363557815551758#0.00607#PreStim#PreStim
0,209.16661,78.62732;1,295.46933,92.64949;2,116.2482,84.419785;3,67.19521,97.461296;4,159.85779,36.815758;5,170.7512,136.96951;1741914863.6167614;1741914863.6301675;0.013407230377197266#0.00604#PreStim#PreStim
0,209.10019,78.05777;1,296.4906,94.83442;2,115.99998,81.93309;3,63.608185,91.36376;4,159.48994,36.645126;5,170.74413,136.66412;1741914863.6267636;1741914863.636383;0.009620428085327148#0.00621#PreStim#PreStim
0,208.99745,77.82078;1,287.66843,90.01301;2,116.08027,80.67816;3,58.125893,88.19284;4,158.07646,37.957836;5,170.58876,136.6542;1741914863.6267636;1741914863.642826;0.016063451766967773#0.00644#PreStim#PreStim
0,208.99745,77.82078;1,287.66843,90.01301;2,116.08027,80.67816;3,58.125893,88.19284;4,158.07646,37.957836;5,170.58876,136.6542;1741914863.6367774;1741914863.648282;0.011505842208862305#0.00546#PreStim#PreStim
0,208.78432,77.45955;1,287.10114,88.57184;2,115.9943,80.13;3,58.622555,88.80034;4,158.18488,38.046314;5,170.68265,137.39595;1741914863.6467702;1741914863.6546748;0.00790548324584961#0.00639#PreStim#PreStim
0,208.78432,77.45955;1,287.10114,88.57184;2,115.9943,80.13;3,58.622555,88.80034;4,158.18488,38.046314;5,170.68265,137.39595;1741914863.6467702;1741914863.660988;0.014219045639038086#0.00631#PreStim#PreStim
0,208.44545,76.44572;1,286.97095,86.19939;2,115.77373,78.60813;3,44.31405,72.3309;4,158.73412,37.98046;5,170.63153,137.46121;1741914863.65679;1741914863.6668427;0.010053873062133789#0.00586#PreStim#PreStim
0,208.50192,75.809395;1,287.9712,86.49992;2,115.477234,77.93765;3,42.842514,71.96574;4,159.0654,38.17607;5,170.38603,137.43617;1741914863.6667998;1741914863.6725314;0.00573277473449707#0.00568#PreStim#PreStim
0,208.50192,75.809395;1,287.9712,86.49992;2,115.477234,77.93765;3,42.842514,71.96574;4,159.0654,38.17607;5,170.38603,137.43617;1741914863.6667998;1741914863.678629;0.011829853057861328#0.0061#PreStim#PreStim
0,208.80534,76.46388;1,288.2826,87.55582;2,116.10588,76.76652;3,50.15145,64.6955;4,159.23322,38.36532;5,169.90295,137.13838;1741914863.6767995;1741914863.684936;0.008137226104736328#0.0063#PreStim#PreStim
0,208.80534,76.46388;1,288.2826,87.55582;2,116.10588,76.76652;3,50.15145,64.6955;4,159.23322,38.36532;5,169.90295,137.13838;1741914863.6767995;1741914863.6907363;0.013937950134277344#0.0058#PreStim#PreStim
0,208.83176,76.21969;1,288.36688,87.48711;2,116.2371,75.43353;3,52.942345,58.993282;4,159.93054,38.255653;5,170.34311,138.22476;1741914863.686813;1741914863.697166;0.010353803634643555#0.00644#PreStim#PreStim
0,208.64769,75.91265;1,287.9057,86.619514;2,116.26848,75.50125;3,54.44139,59.30226;4,160.01646,38.282375;5,170.18233,138.32108;1741914863.6968205;1741914863.7046537;0.007834911346435547#0.00749#PreStim#PreStim
0,208.64769,75.91265;1,287.9057,86.619514;2,116.26848,75.50125;3,54.44139,59.30226;4,160.01646,38.282375;5,170.18233,138.32108;1741914863.6968205;1741914863.710595;0.013775348663330078#0.00594#PreStim#PreStim
0,208.48741,75.90806;1,286.70047,86.693634;2,115.519424,76.70086;3,47.400826,65.122635;4,159.66693,38.542545;5,170.0332,138.52794;1741914863.7068145;1741914863.715474;0.008660078048706055#0.00488#PreStim#PreStim
0,208.48741,75.90806;1,286.70047,86.693634;2,115.519424,76.70086;3,47.400826,65.122635;4,159.66693,38.542545;5,170.0332,138.52794;1741914863.7068145;1741914863.7209728;0.014159202575683594#0.0055#PreStim#PreStim
0,208.6708,76.1318;1,286.85458,85.23463;2,115.41624,76.63927;3,45.488663,65.742195;4,159.66824,38.882153;5,170.01927,138.88483;1741914863.71683;1741914863.7276676;0.010838508605957031#0.00669#PreStim#PreStim
0,208.65652,76.50655;1,286.86072,86.38195;2,115.95977,75.83618;3,53.834778,57.685875;4,160.18513,37.97273;5,169.88097,138.93477;1741914863.7268353;1741914863.7350426;0.008208274841308594#0.00737#PreStim#PreStim
0,208.65652,76.50655;1,286.86072,86.38195;2,115.95977,75.83618;3,53.834778,57.685875;4,160.18513,37.97273;5,169.88097,138.93477;1741914863.7268353;1741914863.7401533;0.013319015502929688#0.00511#PreStim#PreStim
0,208.89189,76.81622;1,286.80618,87.455505;2,116.286705,75.88301;3,56.797546,56.610565;4,160.43619,37.37431;5,170.18617,139.2496;1741914863.7368753;1741914863.7456172;0.008742570877075195#0.00546#PreStim#PreStim
0,208.89189,76.81622;1,286.80618,87.455505;2,116.286705,75.88301;3,56.797546,56.610565;4,160.43619,37.37431;5,170.18617,139.2496;1741914863.7368753;1741914863.751626;0.014751672744750977#0.00601#PreStim#PreStim
0,208.7555,76.50752;1,287.12534,85.9013;2,116.32776,76.09906;3,56.357132,57.51099;4,160.24373,37.468864;5,170.23758,139.2704;1741914863.7471092;1741914863.7575774;0.010469675064086914#0.00595#PreStim#PreStim
0,209.00616,76.51908;1,286.8679,85.7214;2,116.204735,75.928665;3,56.150333,57.422104;4,159.96423,37.256138;5,170.30891,138.9596;1741914863.756863;1741914863.763525;0.006663084030151367#0.00594#PreStim#PreStim
0,209.00616,76.51908;1,286.8679,85.7214;2,116.204735,75.928665;3,56.150333,57.422104;4,159.96423,37.256138;5,170.30891,138.9596;1741914863.756863;1741914863.7694259;0.012563943862915039#0.00591#PreStim#PreStim
0,209.17607,76.63417;1,286.57846,88.42059;2,115.80073,76.30814;3,56.911255,59.147102;4,159.45532,37.36085;5,170.4333,138.82712;1741914863.7668989;1741914863.776103;0.009205341339111328#0.00668#PreStim#PreStim
0,209.17607,76.63417;1,286.57846,88.42059;2,115.80073,76.30814;3,56.911255,59.147102;4,159.45532,37.36085;5,170.4333,138.82712;1741914863.7668989;1741914863.7816482;0.014750003814697266#0.00554#PreStim#PreStim
0,208.9947,76.77768;1,286.53506,85.384575;2,116.18875,76.32306;3,58.421505,55.691555;4,159.7686,37.008118;5,170.52371,139.00012;1741914863.7768955;1741914863.788069;0.011174917221069336#0.00643#PreStim#PreStim
