ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,34.8007,102.49924;1,128.01889,102.549286;2,35.866356,194.42526;3,128.78008,196.6042;1739252784.0522082;1739252784.0677516;0.015544414520263672#0.00634#Open Loop#Open Loop
0,33.980705,102.62292;1,126.47441,101.80327;2,36.235004,194.70541;3,127.385414,196.06978;1739252784.062216;1739252784.0740335;0.011818408966064453#0.00628#Open Loop#Open Loop
0,34.083065,102.453255;1,127.77645,102.61933;2,35.158653,194.67079;3,127.09778,196.26317;1739252784.0722091;1739252784.079783;0.007574796676635742#0.00575#Open Loop#Open Loop
0,34.083065,102.453255;1,127.77645,102.61933;2,35.158653,194.67079;3,127.09778,196.26317;1739252784.0722091;1739252784.0851824;0.012974977493286133#0.0054#Open Loop#Open Loop
0,34.194317,104.35065;1,126.482994,102.61328;2,35.833847,195.08421;3,128.03636,196.9843;1739252784.082207;1739252784.0915766;0.009371519088745117#0.00639#Open Loop#Open Loop
0,34.194317,104.35065;1,126.482994,102.61328;2,35.833847,195.08421;3,128.03636,196.9843;1739252784.082207;1739252784.097631;0.015424966812133789#0.00605#Open Loop#Open Loop
0,33.686623,103.70018;1,126.75233,102.94344;2,35.623516,194.50246;3,128.40762,197.22023;1739252784.0922177;1739252784.1039796;0.011762857437133789#0.00635#Open Loop#Open Loop
0,34.49601,103.20234;1,127.70486,103.25559;2,37.36133,195.3424;3,128.30971,197.54759;1739252784.1022398;1739252784.1097782;0.007539033889770508#0.0058#Open Loop#Open Loop
0,34.49601,103.20234;1,127.70486,103.25559;2,37.36133,195.3424;3,128.30971,197.54759;1739252784.1022398;1739252784.1157844;0.01354527473449707#0.00601#Open Loop#Open Loop
0,35.483883,103.8162;1,127.808365,102.815094;2,37.079094,195.29163;3,128.52234,197.38654;1739252784.1122456;1739252784.1223202;0.010076045989990234#0.00654#Open Loop#Open Loop
0,35.771652,103.56351;1,128.7699,103.08875;2,37.536194,195.44653;3,129.59557,196.65604;1739252784.1222355;1739252784.1282058;0.005971670150756836#0.00588#Open Loop#Open Loop
0,35.771652,103.56351;1,128.7699,103.08875;2,37.536194,195.44653;3,129.59557,196.65604;1739252784.1222355;1739252784.1339116;0.011677026748657227#0.0057#Open Loop#Open Loop
0,35.959553,104.21972;1,129.30446,104.03492;2,37.96907,195.57463;3,129.71356,196.6549;1739252784.1322503;1739252784.1406372;0.008388042449951172#0.00673#Open Loop#Open Loop
0,35.959553,104.21972;1,129.30446,104.03492;2,37.96907,195.57463;3,129.71356,196.6549;1739252784.1322503;1739252784.1459157;0.013666391372680664#0.00528#Open Loop#Open Loop
0,35.085762,103.9969;1,128.93333,103.73188;2,37.979492,195.6556;3,129.50923,196.82185;1739252784.1422524;1739252784.1525505;0.010298728942871094#0.00664#Open Loop#Open Loop
0,36.37461,104.59264;1,128.88654,103.10626;2,39.095776,196.20256;3,129.16983,197.02888;1739252784.1522744;1739252784.158219;0.005945682525634766#0.00566#Open Loop#Open Loop
0,36.37461,104.59264;1,128.88654,103.10626;2,39.095776,196.20256;3,129.16983,197.02888;1739252784.1522744;1739252784.1642585;0.011985301971435547#0.00604#Open Loop#Open Loop
0,35.493366,104.064644;1,128.6224,103.61217;2,37.179276,195.80127;3,129.15967,197.16827;1739252784.1622972;1739252784.1706848;0.008388757705688477#0.00643#Open Loop#Open Loop
0,35.493366,104.064644;1,128.6224,103.61217;2,37.179276,195.80127;3,129.15967,197.16827;1739252784.1622972;1739252784.1761758;0.013879537582397461#0.00549#Open Loop#Open Loop
0,34.41004,103.3548;1,127.13416,102.21511;2,36.142628,195.33762;3,127.701,197.60683;1739252784.1722746;1739252784.1824312;0.01015782356262207#0.00626#Open Loop#Open Loop
0,33.84689,104.48768;1,127.10174,102.91482;2,36.67459,196.10123;3,127.144875,196.73347;1739252784.1822982;1739252784.1890252;0.006728172302246094#0.00659#Open Loop#Open Loop
0,33.84689,104.48768;1,127.10174,102.91482;2,36.67459,196.10123;3,127.144875,196.73347;1739252784.1822982;1739252784.1945984;0.012301206588745117#0.00557#Open Loop#Open Loop
0,33.552376,103.88852;1,126.53541,102.842064;2,35.243717,195.31581;3,126.51476,196.47156;1739252784.1922984;1739252784.2005713;0.008274078369140625#0.00597#Open Loop#Open Loop
0,33.552376,103.88852;1,126.53541,102.842064;2,35.243717,195.31581;3,126.51476,196.47156;1739252784.1922984;1739252784.207205;0.0149078369140625#0.00664#Open Loop#Open Loop
0,34.01169,102.49778;1,127.04902,103.14897;2,35.662994,195.27405;3,127.27203,197.21454;1739252784.20234;1739252784.2131321;0.01079416275024414#0.00593#Open Loop#Open Loop
0,34.530674,104.282036;1,126.96706,102.63135;2,37.001335,195.44159;3,128.0605,196.77963;1739252784.2123272;1739252784.2187643;0.006438016891479492#0.00562#Open Loop#Open Loop
0,34.530674,104.282036;1,126.96706,102.63135;2,37.001335,195.44159;3,128.0605,196.77963;1739252784.2123272;1739252784.2249432;0.012617111206054688#0.00618#Open Loop#Open Loop
0,35.13746,103.73182;1,128.36702,103.69474;2,37.14777,195.61612;3,128.53853,197.52232;1739252784.2223403;1739252784.2309854;0.008646488189697266#0.00605#Open Loop#Open Loop
0,35.13746,103.73182;1,128.36702,103.69474;2,37.14777,195.61612;3,128.53853,197.52232;1739252784.2223403;1739252784.2380981;0.01575946807861328#0.00711#Open Loop#Open Loop
0,35.705357,104.04442;1,128.94351,103.702126;2,37.6925,195.50076;3,130.07487,196.67178;1739252784.2323515;1739252784.2434783;0.011127710342407227#0.00538#Open Loop#Open Loop
0,35.98048,103.41186;1,128.72519,103.30098;2,37.63187,194.86949;3,129.24655,197.09622;1739252784.2423463;1739252784.2492087;0.006863594055175781#0.00573#Open Loop#Open Loop
0,35.98048,103.41186;1,128.72519,103.30098;2,37.63187,194.86949;3,129.24655,197.09622;1739252784.2423463;1739252784.2556155;0.013270378112792969#0.00641#Open Loop#Open Loop
0,36.474945,104.01751;1,129.2903,103.34519;2,38.03277,195.53008;3,129.6357,196.87204;1739252784.252354;1739252784.2611985;0.008846282958984375#0.00558#Open Loop#Open Loop
0,36.474945,104.01751;1,129.2903,103.34519;2,38.03277,195.53008;3,129.6357,196.87204;1739252784.252354;1739252784.2678673;0.01551508903503418#0.00667#Open Loop#Open Loop
0,35.098984,103.657;1,128.69052,103.271;2,37.897102,196.01414;3,128.38908,196.89294;1739252784.2623498;1739252784.273892;0.011543512344360352#0.00602#Open Loop#Open Loop
0,34.935417,104.175766;1,128.25853,103.16719;2,36.62125,194.09514;3,128.12263,194.08394;1739252784.2723775;1739252784.2797325;0.007355928421020508#0.00584#Open Loop#Open Loop
0,34.935417,104.175766;1,128.25853,103.16719;2,36.62125,194.09514;3,128.12263,194.08394;1739252784.2723775;1739252784.2851682;0.012791633605957031#0.00544#Open Loop#Open Loop
0,130.1655,12.579742;1,218.06845,10.190807;2,128.49182,100.37276;3,222.38876,100.8116;1739252784.2823796;1739252784.2917852;0.009406328201293945#0.00661#Open Loop#Open Loop
0,130.1655,12.579742;1,218.06845,10.190807;2,128.49182,100.37276;3,222.38876,100.8116;1739252784.2823796;1739252784.2977808;0.015402078628540039#0.006#Open Loop#Open Loop
0,129.59106,12.609548;1,217.8761,10.454528;2,128.7036,100.497284;3,222.14258,99.73646;1739252784.292377;1739252784.3040643;0.011688232421875#0.00629#Open Loop#Open Loop
0,128.95726,11.3644905;1,218.31926,8.547647;2,128.34787,100.81306;3,221.64085,100.27374;1739252784.3023975;1739252784.3097441;0.007347583770751953#0.00567#Open Loop#Open Loop
0,128.95726,11.3644905;1,218.31926,8.547647;2,128.34787,100.81306;3,221.64085,100.27374;1739252784.3023975;1739252784.31584;0.013443231582641602#0.0061#Open Loop#Open Loop
0,128.9352,12.729638;1,218.25224,9.38168;2,129.28505,101.08031;3,222.43419,100.414444;1739252784.312415;1739252784.3226905;0.010277748107910156#0.00686#Open Loop#Open Loop
0,129.16278,12.374493;1,218.46455,9.2402935;2,128.88055,100.944885;3,222.07979,100.88502;1739252784.3224037;1739252784.3280704;0.005667686462402344#0.00537#Open Loop#Open Loop
0,129.16278,12.374493;1,218.46455,9.2402935;2,128.88055,100.944885;3,222.07979,100.88502;1739252784.3224037;1739252784.3343065;0.011904001235961914#0.00624#Open Loop#Open Loop
0,129.45978,12.294728;1,219.66754,7.7508307;2,129.0111,100.26866;3,222.48328,99.36626;1739252784.33242;1739252784.340772;0.00835275650024414#0.00646#Open Loop#Open Loop
0,129.45978,12.294728;1,219.66754,7.7508307;2,129.0111,100.26866;3,222.48328,99.36626;1739252784.33242;1739252784.3461385;0.013719558715820312#0.00537#Open Loop#Open Loop
0,130.1024,12.011804;1,219.48337,9.1868725;2,129.05972,99.707436;3,222.88554,99.86345;1739252784.342429;1739252784.3521712;0.009743452072143555#0.00603#Open Loop#Open Loop
0,130.42877,11.691899;1,219.35492,7.3857174;2,129.49045,100.02899;3,223.23512,99.031715;1739252784.342429;1739252784.3585227;0.016094684600830078#0.00635#Open Loop#Open Loop
0,130.42877,11.691899;1,219.35492,7.3857174;2,129.49045,100.02899;3,223.23512,99.031715;1739252784.3524597;1739252784.3642707;0.011811971664428711#0.00574#Open Loop#Open Loop
0,130.37717,12.764671;1,220.0307,9.24941;2,129.45262,99.92133;3,222.9073,99.89427;1739252784.3624582;1739252784.3706744;0.008217334747314453#0.00641#Open Loop#Open Loop
0,130.37717,12.764671;1,220.0307,9.24941;2,129.45262,99.92133;3,222.9073,99.89427;1739252784.3624582;1739252784.376557;0.014099836349487305#0.00588#Open Loop#Open Loop
0,129.74722,12.3257065;1,220.08498,9.215681;2,128.70741,100.91813;3,222.61563,100.731186;1739252784.3724566;1739252784.3825746;0.010119438171386719#0.00603#Open Loop#Open Loop
0,130.33777,12.703846;1,218.85883,10.65068;2,129.18481,101.444466;3,222.50786,99.940636;1739252784.382475;1739252784.3892126;0.006738901138305664#0.00663#Open Loop#Open Loop
0,130.33777,12.703846;1,218.85883,10.65068;2,129.18481,101.444466;3,222.50786,99.940636;1739252784.382475;1739252784.3945708;0.012096881866455078#0.00535#Open Loop#Open Loop
0,129.25496,12.863299;1,219.25041,10.311046;2,128.62332,101.65114;3,221.95769,101.491615;1739252784.3924751;1739252784.4009688;0.008495569229125977#0.0064#Open Loop#Open Loop
0,129.25496,12.863299;1,219.25041,10.311046;2,128.62332,101.65114;3,221.95769,101.491615;1739252784.3924751;1739252784.4072607;0.014786481857299805#0.00629#Open Loop#Open Loop
0,129.29033,11.834219;1,219.25972,10.455649;2,128.69646,100.92554;3,222.26805,101.340034;1739252784.4026942;1739252784.4127269;0.010033369064331055#0.00546#Open Loop#Open Loop
0,129.5014,13.106893;1,218.0658,9.784741;2,129.2059,101.75275;3,221.94035,99.94881;1739252784.4124959;1739252784.418775;0.006280660629272461#0.00605#Open Loop#Open Loop
0,129.5014,13.106893;1,218.0658,9.784741;2,129.2059,101.75275;3,221.94035,99.94881;1739252784.4124959;1739252784.4247215;0.012226343154907227#0.00595#Open Loop#Open Loop
0,129.94107,12.635524;1,220.14447,11.17678;2,129.87003,101.603424;3,222.72066,101.474525;1739252784.4224935;1739252784.4308949;0.008402347564697266#0.00617#Open Loop#Open Loop
0,129.94107,12.635524;1,220.14447,11.17678;2,129.87003,101.603424;3,222.72066,101.474525;1739252784.4224935;1739252784.437429;0.014936447143554688#0.00653#Open Loop#Open Loop
0,129.92783,13.185194;1,220.1412,10.588766;2,129.37985,101.757996;3,222.4569,101.10843;1739252784.4325151;1739252784.4432304;0.010717153549194336#0.00581#Open Loop#Open Loop
0,130.27779,12.376297;1,219.85709,10.02937;2,128.75226,100.68481;3,222.95572,99.820076;1739252784.4425004;1739252784.4491746;0.006675243377685547#0.00594#Open Loop#Open Loop
0,130.27779,12.376297;1,219.85709,10.02937;2,128.75226,100.68481;3,222.95572,99.820076;1739252784.4425004;1739252784.4554522;0.012952804565429688#0.00628#Open Loop#Open Loop
0,129.98666,12.087025;1,220.13492,9.076697;2,130.11655,101.11136;3,223.19875,100.68057;1739252784.4525218;1739252784.461199;0.008678436279296875#0.00575#Open Loop#Open Loop
0,129.98666,12.087025;1,220.13492,9.076697;2,130.11655,101.11136;3,223.19875,100.68057;1739252784.4525218;1739252784.4676492;0.015128612518310547#0.00645#Open Loop#Open Loop
0,130.68166,12.880783;1,219.12791,9.142385;2,129.1609,99.80468;3,223.05685,99.40235;1739252784.462524;1739252784.473969;0.011446475982666016#0.00632#Open Loop#Open Loop
0,129.4105,12.362297;1,219.76425,9.54355;2,129.29112,100.37846;3,223.36809,100.419754;1739252784.4725404;1739252784.4794707;0.006931781768798828#0.0055#Open Loop#Open Loop
0,129.4105,12.362297;1,219.76425,9.54355;2,129.29112,100.37846;3,223.36809,100.419754;1739252784.4725404;1739252784.4851935;0.012654542922973633#0.00573#Open Loop#Open Loop
0,34.15684,103.170845;1,128.4682,103.77211;2,36.675594,195.08559;3,128.66438,196.00221;1739252784.4825428;1739252784.4916089;0.009067058563232422#0.00641#1739252784.49167#1739252784.49266
0,34.15684,103.170845;1,128.4682,103.77211;2,36.675594,195.08559;3,128.66438,196.00221;1739252784.4825428;1739252784.49749;0.014948368072509766#0.00588#1739252784.49755#1739252784.49867
0,35.493484,103.37623;1,127.40945,102.89619;2,36.897392,194.72458;3,128.23383,195.95982;1739252784.492565;1739252784.5042503;0.01168680191040039#0.00676#1739252784.5043#1739252784.50473
0,34.397217,103.14257;1,127.47762,102.528206;2,36.516254,194.87593;3,128.1962,196.82149;1739252784.502578;1739252784.509784;0.007207155227661133#0.00554#1739252784.50984#1739252784.5108
0,34.397217,103.14257;1,127.47762,102.528206;2,36.516254,194.87593;3,128.1962,196.82149;1739252784.502578;1739252784.515535;0.01295781135559082#0.00575#1739252784.5156#1739252784.51685
0,34.11044,102.585846;1,127.18254,102.10539;2,36.473625,195.05135;3,128.19096,196.8879;1739252784.5134103;1739252784.5219462;0.008536577224731445#0.00641#1739252784.522#1739252784.52297
0,34.11044,102.585846;1,127.18254,102.10539;2,36.473625,195.05135;3,128.19096,196.8879;1739252784.5134103;1739252784.528278;0.014868736267089844#0.00633#1739252784.52834#1739252784.52898
0,35.016193,102.69237;1,127.52241,102.781845;2,36.859097,195.10681;3,128.66743,196.52637;1739252784.5225866;1739252784.5339653;0.011379718780517578#0.00569#1739252784.53403#1739252784.53503
0,34.45118,103.64909;1,127.91247,103.11419;2,36.98073,196.10101;3,127.543335,196.6517;1739252784.5325837;1739252784.5406382;0.008055448532104492#0.00667#1739252784.54069#1739252784.54113
0,34.45118,103.64909;1,127.91247,103.11419;2,36.98073,196.10101;3,127.543335,196.6517;1739252784.5325837;1739252784.5462298;0.013646841049194336#0.00559#1739252784.54629#1739252784.54717
0,34.543793,104.17833;1,127.78976,102.61023;2,37.35003,195.43799;3,128.70708,197.8563;1739252784.5433748;1739252784.55222;0.008846044540405273#0.00599#1739252784.55228#1739252784.55329
0,35.415627,103.98942;1,128.13153,103.7734;2,38.013428,196.28073;3,128.90506,197.51994;1739252784.5433748;1739252784.5584683;0.015094518661499023#0.00625#1739252784.55853#1739252784.55929
0,35.415627,103.98942;1,128.13153,103.7734;2,38.013428,196.28073;3,128.90506,197.51994;1739252784.5526006;1739252784.5642352;0.011635780334472656#0.00576#1739252784.56429#1739252784.56534
0,35.19858,104.036285;1,128.4352,103.70145;2,37.435013,196.43973;3,129.80676,197.43442;1739252784.5626154;1739252784.5708983;0.008284568786621094#0.00667#1739252784.57096#1739252784.57143
0,35.19858,104.036285;1,128.4352,103.70145;2,37.435013,196.43973;3,129.80676,197.43442;1739252784.5626154;1739252784.576664;0.014050006866455078#0.00577#1739252784.57673#1739252784.57746
0,34.622337,103.71541;1,128.44691,103.823265;2,37.86145,195.93767;3,129.21867,197.98561;1739252784.5726268;1739252784.582458;0.009832382202148438#0.00579#1739252784.58252#1739252784.58353
0,34.649704,104.483215;1,128.17502,102.949585;2,37.924675,196.13527;3,128.4795,197.63486;1739252784.5726268;1739252784.5890431;0.016417503356933594#0.00658#1739252784.5891#1739252784.58958
0,34.649704,104.483215;1,128.17502,102.949585;2,37.924675,196.13527;3,128.4795,197.63486;1739252784.5826292;1739252784.5945337;0.011905193328857422#0.00549#1739252784.59459#1739252784.59564
0,34.051598,104.483025;1,127.92385,103.19212;2,37.535084,196.49113;3,128.68483,197.2815;1739252784.592625;1739252784.6007595;0.008135557174682617#0.00622#1739252784.60081#1739252784.60172
0,34.051598,104.483025;1,127.92385,103.19212;2,37.535084,196.49113;3,128.68483,197.2815;1739252784.592625;1739252784.6073267;0.014702796936035156#0.00657#1739252784.60738#1739252784.60776
0,34.588852,104.44223;1,128.23785,103.88975;2,36.578796,195.86266;3,128.50496,197.61346;1739252784.6028526;1739252784.6130998;0.010248422622680664#0.00578#1739252784.61317#1739252784.61386
0,33.720127,103.81109;1,127.29189,103.546074;2,36.36134,195.75854;3,128.61227,197.13478;1739252784.6127112;1739252784.6189978;0.006287813186645508#0.00589#1739252784.61906#1739252784.61993
0,33.720127,103.81109;1,127.29189,103.546074;2,36.36134,195.75854;3,128.61227,197.13478;1739252784.6127112;1739252784.6249442;0.012233972549438477#0.00595#1739252784.62501#1739252784.62597
0,33.41706,103.63593;1,127.76963,103.00099;2,36.753582,196.08972;3,127.96406,196.9219;1739252784.622654;1739252784.631233;0.008579730987548828#0.00628#1739252784.63129#1739252784.63206
0,33.41706,103.63593;1,127.76963,103.00099;2,36.753582,196.08972;3,127.96406,196.9219;1739252784.622654;1739252784.6376626;0.01501011848449707#0.00643#1739252784.63772#1739252784.63808
0,33.979317,103.7002;1,127.907776,103.30848;2,36.237858,194.9492;3,128.85762,196.9067;1739252784.6328633;1739252784.643392;0.01052999496459961#0.00573#1739252784.64345#1739252784.6442
0,35.4737,103.03853;1,127.70124,102.09387;2,36.991013,195.07924;3,128.3784,196.49104;1739252784.6426673;1739252784.6492002;0.00653386116027832#0.00581#1739252784.64926#1739252784.65022
0,35.4737,103.03853;1,127.70124,102.09387;2,36.991013,195.07924;3,128.3784,196.49104;1739252784.6426673;1739252784.6554437;0.012777328491210938#0.00624#1739252784.6555#1739252784.65629
0,34.45336,103.449;1,128.04686,103.02933;2,36.738277,195.09402;3,127.96768,196.2934;1739252784.652701;1739252784.660993;0.008292913436889648#0.00555#1739252784.66105#1739252784.66233
0,34.45336,103.449;1,128.04686,103.02933;2,36.738277,195.09402;3,127.96768,196.2934;1739252784.652701;1739252784.6671453;0.014445304870605469#0.00615#1739252784.6672#1739252784.6684
0,34.851273,102.67652;1,127.90833,102.518234;2,36.861492,195.07718;3,128.51021,196.33301;1739252784.6626978;1739252784.6740303;0.011333942413330078#0.00689#1739252784.67409#1739252784.67448
0,35.5292,103.17132;1,127.62469,101.979774;2,37.152752,195.09843;3,129.09303,196.8165;1739252784.6726968;1739252784.6795256;0.006829500198364258#0.00549#1739252784.67958#1739252784.68052
0,35.5292,103.17132;1,127.62469,101.979774;2,37.152752,195.09843;3,129.09303,196.8165;1739252784.6726968;1739252784.684979;0.012283086776733398#0.00545#1739252784.68504#1739252784.68658
0,34.26624,103.54961;1,128.29015,102.868546;2,37.484386,195.16386;3,128.57764,197.02005;1739252784.682722;1739252784.6915424;0.008821249008178711#0.00656#1739252784.6916#1739252784.69263
0,34.26624,103.54961;1,128.29015,102.868546;2,37.484386,195.16386;3,128.57764,197.02005;1739252784.682722;1739252784.6979325;0.015211105346679688#0.00639#1739252784.69799#1739252784.69872
0,35.270298,104.39801;1,128.85587,103.27783;2,37.59281,195.13808;3,128.66542,197.43881;1739252784.692726;1739252784.7041805;0.011455535888671875#0.00625#1739252784.70424#1739252784.70476
0,34.6325,103.40406;1,128.4766,103.39753;2,36.870773,195.87106;3,128.43742,196.89616;1739252784.702729;1739252784.7095566;0.0068285465240478516#0.00537#1739252784.70962#1739252784.71084
0,34.6325,103.40406;1,128.4766,103.39753;2,36.870773,195.87106;3,128.43742,196.89616;1739252784.702729;1739252784.7155292;0.012801170349121094#0.00597#1739252784.71558#1739252784.71689
0,34.37302,104.51468;1,127.33559,103.007706;2,36.954887,196.40498;3,128.99051,196.93414;1739252784.7127385;1739252784.7222366;0.009499073028564453#0.00671#1739252784.72229#1739252784.723
0,34.37302,104.51468;1,127.33559,103.007706;2,36.954887,196.40498;3,128.99051,196.93414;1739252784.7127385;1739252784.7283115;0.015574216842651367#0.00608#1739252784.72837#1739252784.72901
0,34.115173,103.59146;1,127.93352,103.54014;2,36.49038,195.83656;3,128.59607,197.19092;1739252784.7227366;1739252784.7339;0.011164665222167969#0.00559#1739252784.73396#1739252784.73505
0,34.892715,104.22256;1,128.14787,102.55259;2,36.78288,195.65346;3,128.02666,196.14653;1739252784.7327569;1739252784.7405148;0.0077593326568603516#0.00662#1739252784.74057#1739252784.74113
0,34.892715,104.22256;1,128.14787,102.55259;2,36.78288,195.65346;3,128.02666,196.14653;1739252784.7327569;1739252784.746292;0.013536453247070312#0.00577#1739252784.74635#1739252784.74721
0,35.245052,104.38786;1,127.317665,102.782;2,37.986847,195.67508;3,128.9222,196.82648;1739252784.74275;1739252784.7522342;0.009485483169555664#0.00594#1739252784.75229#1739252784.75336
0,35.245052,104.38786;1,127.317665,102.782;2,37.986847,195.67508;3,128.9222,196.82648;1739252784.74275;1739252784.7586486;0.015899658203125#0.00641#1739252784.75871#1739252784.75931
0,34.607746,104.27528;1,128.12343,103.39192;2,36.75826,195.80223;3,128.36398,197.37984;1739252784.752771;1739252784.7642455;0.011475563049316406#0.00559#1739252784.7643#1739252784.76538
0,35.641518,104.76919;1,128.01947,103.345566;2,37.55341,196.40656;3,128.75432,196.81253;1739252784.7627747;1739252784.7710195;0.00824594497680664#0.00677#1739252784.77107#1739252784.77142
0,35.641518,104.76919;1,128.01947,103.345566;2,37.55341,196.40656;3,128.75432,196.81253;1739252784.7627747;1739252784.7762077;0.01343393325805664#0.00519#1739252784.77626#1739252784.77748
0,34.422276,103.44977;1,128.29753,103.63716;2,37.831894,193.89426;3,128.44269,194.8835;1739252784.7727923;1739252784.782451;0.009659528732299805#0.00624#1739252784.78251#1739252784.78361
0,129.70203,12.749121;1,219.10016,9.276596;2,128.58832,100.22851;3,222.24652,100.09079;1739252784.7727923;1739252784.7894964;0.016705751419067383#0.00705#1739252784.78956#1739252784.78963
0,129.70203,12.749121;1,219.10016,9.276596;2,128.58832,100.22851;3,222.24652,100.09079;1739252784.7827945;1739252784.7945487;0.011755228042602539#0.00505#1739252784.79461#1739252784.79567
0,129.91243,13.244674;1,218.68137,10.809685;2,129.39618,100.66304;3,222.32385,100.1296;1739252784.792796;1739252784.8006115;0.00781702995300293#0.00606#1739252784.80067#1739252784.80173
0,129.91243,13.244674;1,218.68137,10.809685;2,129.39618,100.66304;3,222.32385,100.1296;1739252784.792796;1739252784.8072;0.014405012130737305#0.00659#1739252784.80725#1739252784.80779
0,130.25311,12.2114;1,219.66713,9.6679325;2,128.74861,100.32677;3,222.66527,100.53136;1739252784.8028035;1739252784.8127456;0.009943246841430664#0.00556#1739252784.81282#1739252784.81387
0,129.72278,12.716625;1,218.99904,9.382337;2,129.04959,100.53965;3,221.49966,100.9605;1739252784.8028035;1739252784.8188832;0.016080617904663086#0.00613#1739252784.81894#1739252784.81992
0,129.72278,12.716625;1,218.99904,9.382337;2,129.04959,100.53965;3,221.49966,100.9605;1739252784.8128245;1739252784.8247912;0.011967658996582031#0.00591#1739252784.82485#1739252784.82597
0,130.42108,13.078724;1,219.36151,9.742362;2,128.87459,101.40014;3,222.24878,100.73109;1739252784.8228292;1739252784.8307257;0.007897377014160156#0.00593#1739252784.83078#1739252784.83203
0,130.42108,13.078724;1,219.36151,9.742362;2,128.87459,101.40014;3,222.24878,100.73109;1739252784.8228292;1739252784.8374932;0.014664888381958008#0.00677#1739252784.83755#1739252784.8381
0,129.58466,12.10145;1,218.48595,10.257171;2,129.12129,101.34154;3,222.40826,100.606995;1739252784.8328545;1739252784.8434975;0.010643959045410156#0.006#1739252784.84356#1739252784.84415
0,129.4637,12.41998;1,219.50072,9.359824;2,129.29184,101.22521;3,221.56322,99.56193;1739252784.842848;1739252784.8494358;0.006588935852050781#0.00594#1739252784.84949#1739252784.85021
0,129.4637,12.41998;1,219.50072,9.359824;2,129.29184,101.22521;3,221.56322,99.56193;1739252784.842848;1739252784.8556726;0.012825489044189453#0.00624#1739252784.85573#1739252784.85627
0,130.1069,12.324281;1,219.2635,9.249;2,129.0372,101.65802;3,221.68335,100.14495;1739252784.852853;1739252784.861248;0.008395671844482422#0.00558#1739252784.86131#1739252784.86233
0,130.1069,12.324281;1,219.2635,9.249;2,129.0372,101.65802;3,221.68335,100.14495;1739252784.852853;1739252784.8674147;0.014562845230102539#0.00617#1739252784.86748#1739252784.86842
0,129.6053,12.228177;1,219.0166,11.407839;2,129.2147,101.26362;3,221.97919,100.664894;1739252784.862884;1739252784.8740945;0.011211872100830078#0.00667#1739252784.87415#1739252784.87446
0,129.83882,13.091682;1,218.31781,9.845852;2,129.7317,101.6795;3,222.95805,101.05773;1739252784.8728657;1739252784.879426;0.006561279296875#0.00533#1739252784.87948#1739252784.88052
