ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,199.49152,93.24528;1,283.02975,111.1959;2,107.01597,91.19057;3,48.63568,95.1318;4,153.52951,53.86698;5,154.83354,149.38397;1742343511.2788086;1742343511.2890375;0.010230064392089844#0.03384#PreStim#PreStim
0,199.91174,93.9124;1,273.06067,117.22336;2,107.63082,92.90332;3,54.589245,104.27972;4,153.26772,52.73638;5,155.06711,149.48897;1742343511.2879994;1742343511.2960193;0.008020639419555664#0.00698#PreStim#PreStim
0,199.91174,93.9124;1,273.06067,117.22336;2,107.63082,92.90332;3,54.589245,104.27972;4,153.26772,52.73638;5,155.06711,149.48897;1742343511.2879994;1742343511.3020935;0.014095306396484375#0.00607#PreStim#PreStim
0,200.14308,93.5263;1,284.5695,111.53252;2,107.15488,92.90524;3,49.759487,102.25235;4,153.27867,53.80724;5,154.7277,150.11722;1742343511.2979999;1742343511.3073359;0.009337186813354492#0.00525#PreStim#PreStim
0,200.14308,93.5263;1,284.5695,111.53252;2,107.15488,92.90524;3,49.759487,102.25235;4,153.27867,53.80724;5,154.7277,150.11722;1742343511.2979999;1742343511.3132606;0.015261650085449219#0.00592#PreStim#PreStim
0,200.80756,96.33552;1,279.06424,125.63026;2,107.615685,93.707954;3,56.060898,109.35283;4,153.72563,51.657402;5,155.14653,149.26842;1742343511.3080149;1742343511.3188512;0.010837554931640625#0.00559#PreStim#PreStim
0,200.08072,93.85091;1,282.95642,109.95524;2,106.58775,91.630806;3,49.112362,98.09828;4,153.17651,53.972496;5,154.75665,150.1045;1742343511.3180146;1742343511.3253481;0.007334709167480469#0.00649#PreStim#PreStim
0,200.08072,93.85091;1,282.95642,109.95524;2,106.58775,91.630806;3,49.112362,98.09828;4,153.17651,53.972496;5,154.75665,150.1045;1742343511.3180146;1742343511.331053;0.013039827346801758#0.00571#PreStim#PreStim
0,199.61949,94.888;1,283.35727,113.916595;2,107.48585,93.15879;3,49.037056,103.59901;4,153.30087,53.032776;5,154.73624,149.44075;1742343511.328024;1742343511.3374808;0.009458541870117188#0.00643#PreStim#PreStim
0,199.61949,94.888;1,283.35727,113.916595;2,107.48585,93.15879;3,49.037056,103.59901;4,153.30087,53.032776;5,154.73624,149.44075;1742343511.328024;1742343511.342818;0.014795064926147461#0.00533#PreStim#PreStim
0,200.26936,94.08709;1,281.16544,113.79524;2,107.62718,92.58839;3,53.449783,103.48161;4,153.72728,52.924828;5,154.86754,150.16754;1742343511.3380246;1742343511.3486524;0.01062917709350586#0.00584#PreStim#PreStim
0,200.14139,93.692894;1,283.0329,115.188705;2,107.420525,92.963005;3,50.345467,104.2229;4,153.95062,53.48948;5,154.77701,149.8648;1742343511.348047;1742343511.3545446;0.006498575210571289#0.00589#PreStim#PreStim
0,200.14139,93.692894;1,283.0329,115.188705;2,107.420525,92.963005;3,50.345467,104.2229;4,153.95062,53.48948;5,154.77701,149.8648;1742343511.348047;1742343511.3602295;0.012183666229248047#0.00568#PreStim#PreStim
0,200.12804,94.18142;1,271.86252,120.70286;2,107.46991,92.80057;3,56.22588,106.21199;4,153.79868,52.23441;5,155.2005,149.3551;1742343511.3580482;1742343511.3663387;0.00829172134399414#0.00611#PreStim#PreStim
0,200.12804,94.18142;1,271.86252,120.70286;2,107.46991,92.80057;3,56.22588,106.21199;4,153.79868,52.23441;5,155.2005,149.3551;1742343511.3580482;1742343511.372365;0.014317989349365234#0.00602#PreStim#PreStim
0,200.45465,93.972946;1,284.93707,115.26359;2,107.04995,92.465164;3,49.77633,101.217316;4,154.02295,53.75837;5,154.8129,150.4645;1742343511.368076;1742343511.379079;0.011003732681274414#0.00672#PreStim#PreStim
0,200.5434,96.03836;1,277.52444,131.72495;2,107.90065,92.226555;3,59.650276,106.31007;4,154.40796,51.646156;5,155.02429,149.33565;1742343511.3780694;1742343511.3856401;0.007571697235107422#0.00655#PreStim#PreStim
0,200.5434,96.03836;1,277.52444,131.72495;2,107.90065,92.226555;3,59.650276,106.31007;4,154.40796,51.646156;5,155.02429,149.33565;1742343511.3780694;1742343511.3911748;0.013106584548950195#0.00553#PreStim#PreStim
0,200.03319,93.689804;1,283.52106,112.28965;2,106.5012,90.83794;3,47.787376,94.58368;4,153.70999,53.702015;5,154.83902,150.10414;1742343511.388065;1742343511.3974836;0.009419679641723633#0.00631#PreStim#PreStim
0,200.03319,93.689804;1,283.52106,112.28965;2,106.5012,90.83794;3,47.787376,94.58368;4,153.70999,53.702015;5,154.83902,150.10414;1742343511.388065;1742343511.4031782;0.015114307403564453#0.0057#PreStim#PreStim
0,200.51,96.613716;1,280.77475,122.33658;2,107.39328,93.38488;3,53.31567,102.30375;4,154.47253,51.456985;5,155.00624,149.44789;1742343511.3980997;1742343511.4101028;0.01200413703918457#0.00692#PreStim#PreStim
0,200.22983,93.94897;1,282.93243,112.53667;2,106.77285,90.00948;3,45.300056,84.80567;4,153.85802,53.882893;5,155.0887,150.0977;1742343511.4081182;1742343511.416601;0.008483409881591797#0.0065#PreStim#PreStim
0,200.22983,93.94897;1,282.93243,112.53667;2,106.77285,90.00948;3,45.300056,84.80567;4,153.85802,53.882893;5,155.0887,150.0977;1742343511.4081182;1742343511.4220552;0.013937711715698242#0.00546#PreStim#PreStim
0,200.03282,95.741264;1,287.68692,118.74983;2,107.425415,91.77355;3,50.59853,94.594185;4,154.182,52.228706;5,154.91408,149.2348;1742343511.418116;1742343511.4289773;0.010862112045288086#0.00692#PreStim#PreStim
0,200.1053,93.724304;1,282.87143,110.57757;2,107.390236,88.84287;3,45.23911,81.64844;4,153.7636,53.978664;5,154.85674,149.8074;1742343511.4281132;1742343511.4340456;0.005933284759521484#0.00506#PreStim#PreStim
0,200.1053,93.724304;1,282.87143,110.57757;2,107.390236,88.84287;3,45.23911,81.64844;4,153.7636,53.978664;5,154.85674,149.8074;1742343511.4281132;1742343511.4395175;0.011405229568481445#0.00547#PreStim#PreStim
0,199.14624,94.435104;1,283.30896,113.90574;2,107.15573,91.95564;3,47.5997,97.601105;4,153.60774,53.57656;5,154.70787,149.33789;1742343511.4381294;1742343511.4457395;0.007610797882080078#0.00622#PreStim#PreStim
0,199.14624,94.435104;1,283.30896,113.90574;2,107.15573,91.95564;3,47.5997,97.601105;4,153.60774,53.57656;5,154.70787,149.33789;1742343511.4381294;1742343511.4517524;0.013623714447021484#0.00601#PreStim#PreStim
0,199.89267,93.78189;1,280.64636,112.04456;2,106.69395,89.786224;3,43.652714,87.72588;4,153.9156,53.752514;5,154.75928,149.66801;1742343511.4481323;1742343511.4573774;0.009246349334716797#0.00562#PreStim#PreStim
0,199.89267,93.78189;1,280.64636,112.04456;2,106.69395,89.786224;3,43.652714,87.72588;4,153.9156,53.752514;5,154.75928,149.66801;1742343511.4481323;1742343511.4639542;0.015822887420654297#0.00658#PreStim#PreStim
0,199.81857,93.37938;1,283.91794,111.07312;2,106.817184,90.2878;3,48.19677,90.8029;4,153.68523,53.555668;5,154.90515,149.89015;1742343511.4581468;1742343511.4696274;0.011481761932373047#0.00568#PreStim#PreStim
0,200.87454,95.71373;1,276.45062,131.48433;2,107.66665,93.27451;3,55.05759,106.82192;4,153.9753,52.182858;5,155.1167,149.29262;1742343511.468913;1742343511.475488;0.006576061248779297#0.00586#PreStim#PreStim
0,200.87454,95.71373;1,276.45062,131.48433;2,107.66665,93.27451;3,55.05759,106.82192;4,153.9753,52.182858;5,155.1167,149.29262;1742343511.468913;1742343511.4816184;0.01270604133605957#0.00613#PreStim#PreStim
0,200.56615,93.992195;1,284.1288,113.41605;2,106.58701,90.63824;3,46.279087,90.80802;4,154.08818,53.766033;5,155.05618,150.15993;1742343511.4781582;1742343511.4874742;0.009316682815551758#0.00586#PreStim#PreStim
0,200.56615,93.992195;1,284.1288,113.41605;2,106.58701,90.63824;3,46.279087,90.80802;4,154.08818,53.766033;5,155.05618,150.15993;1742343511.4781582;1742343511.493572;0.015414953231811523#0.0061#PreStim#PreStim
0,200.45352,96.02539;1,282.1131,117.68686;2,107.89652,92.87653;3,53.99681,95.90951;4,154.11125,51.67229;5,154.99571,149.32784;1742343511.4881573;1742343511.4997704;0.011614084243774414#0.0062#PreStim#PreStim
0,200.12141,93.98694;1,283.5868,112.47827;2,107.35197,88.88336;3,45.372684,81.435684;4,153.73485,54.31835;5,155.02576,149.8416;1742343511.4989476;1742343511.5063193;0.00737309455871582#0.00655#PreStim#PreStim
0,200.12141,93.98694;1,283.5868,112.47827;2,107.35197,88.88336;3,45.372684,81.435684;4,153.73485,54.31835;5,155.02576,149.8416;1742343511.4989476;1742343511.512616;0.013669252395629883#0.00629#PreStim#PreStim
