ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,47.64638,115.44924;1,139.21767,111.807014;2,51.229313,206.13376;3,141.88689,205.1015;1739254496.9340918;1739254496.948153;0.01406240463256836#0.00604#1739254496.94821#1739254496.94964
0,48.122257,114.69086;1,138.0694,111.420715;2,50.72826,206.09;3,141.10437,204.73523;1739254496.944376;1739254496.9540071;0.009631872177124023#0.00585#1739254496.95405#1739254496.95567
0,48.50176,114.93331;1,139.3844,112.00133;2,51.599335,205.72815;3,143.45805,204.36844;1739254496.944376;1739254496.9603791;0.016004085540771484#0.00638#1739254496.96043#1739254496.96176
0,48.50176,114.93331;1,139.3844,112.00133;2,51.599335,205.72815;3,143.45805,204.36844;1739254496.954115;1739254496.966374;0.012259960174560547#0.00599#1739254496.96642#1739254496.96781
0,48.38672,115.999664;1,140.23042,112.68692;2,51.307487,206.2172;3,143.92021,204.54001;1739254496.964296;1739254496.9722383;0.007943153381347656#0.00586#1739254496.97229#1739254496.97386
0,48.38672,115.999664;1,140.23042,112.68692;2,51.307487,206.2172;3,143.92021,204.54001;1739254496.964296;1739254496.9787388;0.014443635940551758#0.0065#1739254496.97879#1739254496.97993
0,48.163803,115.037605;1,138.33711,111.6639;2,50.203365,206.23927;3,141.47194,204.67543;1739254496.97413;1739254496.9844794;0.010350942611694336#0.00574#1739254496.98453#1739254496.98598
0,48.035038,116.41705;1,138.63881,112.972145;2,50.575665,207.02452;3,141.58083,207.1906;1739254496.9841259;1739254496.990554;0.006429910659790039#0.00608#1739254496.99061#1739254496.99205
0,48.035038,116.41705;1,138.63881,112.972145;2,50.575665,207.02452;3,141.58083,207.1906;1739254496.9841259;1739254496.9964614;0.012336492538452148#0.0059#1739254496.99651#1739254496.99815
0,47.92098,116.33482;1,139.331,112.81495;2,50.551468,207.29648;3,141.9923,207.90715;1739254496.994139;1739254497.0026164;0.008478403091430664#0.00616#1739254497.00267#1739254497.0042
0,47.92098,116.33482;1,139.331,112.81495;2,50.551468,207.29648;3,141.9923,207.90715;1739254496.994139;1739254497.0090306;0.014892816543579102#0.00641#1739254497.00908#1739254497.01024
0,47.779484,116.58577;1,139.30125,113.376625;2,50.42866,207.21144;3,143.75073,205.47414;1739254497.0041413;1739254497.0148344;0.010694265365600586#0.00582#1739254497.0149#1739254497.01631
0,47.67027,116.415016;1,138.63223,112.40679;2,51.03901,206.45767;3,143.91216,204.96587;1739254497.0141513;1739254497.020819;0.006668567657470703#0.00597#1739254497.02087#1739254497.02235
0,47.67027,116.415016;1,138.63223,112.40679;2,51.03901,206.45767;3,143.91216,204.96587;1739254497.0141513;1739254497.0269284;0.01277780532836914#0.00611#1739254497.02698#1739254497.02842
0,49.289665,115.036446;1,138.5417,111.50096;2,51.703304,205.46945;3,143.67226,203.88927;1739254497.024151;1739254497.0330215;0.008871316909790039#0.00609#1739254497.03308#1739254497.03454
0,49.289665,115.036446;1,138.5417,111.50096;2,51.703304,205.46945;3,143.67226,203.88927;1739254497.024151;1739254497.038985;0.01483464241027832#0.00596#1739254497.03903#1739254497.04053
0,48.963123,114.378876;1,139.07903,111.127;2,52.202015,205.03574;3,144.3677,204.25171;1739254497.03462;1739254497.0453792;0.010760307312011719#0.0064#1739254497.04543#1739254497.0466
0,49.016235,112.766426;1,140.86569,110.89687;2,52.27695,204.4688;3,144.44058,204.33513;1739254497.04417;1739254497.051119;0.0069501399993896484#0.00573#1739254497.05117#1739254497.05265
0,49.016235,112.766426;1,140.86569,110.89687;2,52.27695,204.4688;3,144.44058,204.33513;1739254497.04417;1739254497.0571063;0.012937307357788086#0.00599#1739254497.05716#1739254497.05876
0,48.465477,114.96189;1,139.84091,111.81523;2,50.7766,205.05777;3,143.4188,204.72897;1739254497.054188;1739254497.0630965;0.008909225463867188#0.00599#1739254497.06315#1739254497.06483
0,48.465477,114.96189;1,139.84091,111.81523;2,50.7766,205.05777;3,143.4188,204.72897;1739254497.054188;1739254497.0692272;0.015039920806884766#0.00613#1739254497.06928#1739254497.07083
0,47.727104,115.34145;1,138.39604,111.88559;2,50.118504,205.30147;3,140.91203,204.47148;1739254497.0641918;1739254497.0756092;0.011418819427490234#0.00638#1739254497.07566#1739254497.0769
0,46.343914,114.575066;1,135.76561,111.721634;2,49.186314,206.03735;3,140.71458,204.74167;1739254497.0741973;1739254497.081473;0.0072765350341796875#0.00586#1739254497.08152#1739254497.08297
0,46.343914,114.575066;1,135.76561,111.721634;2,49.186314,206.03735;3,140.71458,204.74167;1739254497.0741973;1739254497.0874126;0.013216257095336914#0.00594#1739254497.08747#1739254497.08903
0,46.896378,114.03599;1,136.19392,110.545784;2,50.48939,205.18552;3,141.2533,205.04532;1739254497.0842216;1739254497.093558;0.009337425231933594#0.00614#1739254497.09361#1739254497.0951
0,46.896378,114.03599;1,136.19392,110.545784;2,50.48939,205.18552;3,141.2533,205.04532;1739254497.0842216;1739254497.0996833;0.015462636947631836#0.00613#1739254497.09973#1739254497.10115
0,47.91286,114.4917;1,137.41582,111.06497;2,50.894226,206.03284;3,141.61737,205.24084;1739254497.0942183;1739254497.1057155;0.011498212814331055#0.00603#1739254497.10576#1739254497.10724
0,141.05031,25.660948;1,229.2905,23.119545;2,142.4404,110.024345;3,234.44865,108.10222;1739254497.1042433;1739254497.1122122;0.00796961784362793#0.0065#1739254497.11226#1739254497.11327
0,141.05031,25.660948;1,229.2905,23.119545;2,142.4404,110.024345;3,234.44865,108.10222;1739254497.1042433;1739254497.117586;0.013343572616577148#0.00538#1739254497.11764#1739254497.11933
0,141.43105,22.68472;1,229.14812,19.65708;2,143.47253,109.705864;3,235.06035,107.32902;1739254497.114244;1739254497.123626;0.009382963180541992#0.00603#1739254497.12367#1739254497.12538
0,141.43105,22.68472;1,229.14812,19.65708;2,143.47253,109.705864;3,235.06035,107.32902;1739254497.114244;1739254497.12982;0.015576839447021484#0.0062#1739254497.12987#1739254497.13145
0,140.88936,22.16748;1,231.48747,19.807535;2,141.77834,108.90146;3,234.71913,107.72089;1739254497.1242514;1739254497.135779;0.011528730392456055#0.00596#1739254497.13583#1739254497.13751
0,140.33746,22.805601;1,229.57092,19.54435;2,141.17862,108.321014;3,233.98799,106.603615;1739254497.1342587;1739254497.1420503;0.0077936649322509766#0.00627#1739254497.1421#1739254497.14357
0,140.33746,22.805601;1,229.57092,19.54435;2,141.17862,108.321014;3,233.98799,106.603615;1739254497.1342587;1739254497.1477802;0.01352238655090332#0.00573#1739254497.14783#1739254497.14965
0,140.83813,22.848188;1,228.64377,20.646389;2,141.60608,109.13418;3,235.34624,105.80823;1739254497.1442845;1739254497.1539133;0.009629964828491211#0.00613#1739254497.15396#1739254497.15571
0,140.87473,22.340908;1,228.80603,20.26071;2,141.40309,109.870056;3,233.11574,107.9575;1739254497.1442845;1739254497.160362;0.016078472137451172#0.00645#1739254497.16041#1739254497.16175
0,141.20901,22.380238;1,230.33102,20.559711;2,141.29752,110.01196;3,233.07857,108.1325;1739254497.1542802;1739254497.1662874;0.012008190155029297#0.00593#1739254497.16634#1739254497.16782
0,141.19469,22.46909;1,229.94412,20.780106;2,142.14174,109.31599;3,234.36838,107.90751;1739254497.1642892;1739254497.1723988;0.008110284805297852#0.0061#1739254497.17245#1739254497.17388
0,141.19469,22.46909;1,229.94412,20.780106;2,142.14174,109.31599;3,234.36838,107.90751;1739254497.1642892;1739254497.1787024;0.014414072036743164#0.00631#1739254497.17875#1739254497.17993
0,141.60571,22.376245;1,230.17549,20.394968;2,141.71323,109.44926;3,233.89902,107.74678;1739254497.174516;1739254497.1845224;0.010008096694946289#0.00582#1739254497.18458#1739254497.186
0,140.27419,23.064438;1,229.5047,19.196957;2,140.89893,109.16055;3,233.20105,107.609535;1739254497.1843;1739254497.1904533;0.006154537200927734#0.00592#1739254497.1905#1739254497.19209
0,140.27419,23.064438;1,229.5047,19.196957;2,140.89893,109.16055;3,233.20105,107.609535;1739254497.1843;1739254497.1964543;0.012155532836914062#0.00601#1739254497.19651#1739254497.19812
0,140.4288,22.265747;1,228.44852,19.703228;2,141.09135,108.65177;3,234.3891,105.35007;1739254497.1942942;1739254497.202625;0.008331537246704102#0.00616#1739254497.20267#1739254497.20416
0,140.4288,22.265747;1,228.44852,19.703228;2,141.09135,108.65177;3,234.3891,105.35007;1739254497.1942942;1739254497.2089276;0.01463460922241211#0.0063#1739254497.20898#1739254497.21025
0,138.94907,19.943518;1,229.02975,19.420303;2,140.97519,108.45786;3,232.59506,107.392944;1739254497.2043436;1739254497.2163272;0.01198434829711914#0.0074#1739254497.21637#Values Overwritten
0,140.04434,21.652403;1,228.92517,19.36486;2,141.60191,108.88126;3,234.29778,106.63952;1739254497.2143137;1739254497.2210302;0.006717205047607422#0.0047#1739254497.22108#1739254497.22235
0,140.04434,21.652403;1,228.92517,19.36486;2,141.60191,108.88126;3,234.29778,106.63952;1739254497.2143137;1739254497.2270596;0.012746810913085938#0.00603#1739254497.22711#1739254497.22842
0,140.974,21.529552;1,228.88715,18.46415;2,140.91061,108.442085;3,234.22505,106.60574;1739254497.2243264;1739254497.2329395;0.008614063262939453#0.00588#1739254497.233#1739254497.23454
0,140.974,21.529552;1,228.88715,18.46415;2,140.91061,108.442085;3,234.22505,106.60574;1739254497.2243264;1739254497.2391741;0.014848709106445312#0.00622#1739254497.23922#1739254497.24055
0,141.1461,22.084564;1,229.80028,17.070232;2,142.69942,108.0437;3,235.77,104.66831;1739254497.2343423;1739254497.2456415;0.011300086975097656#0.00647#1739254497.24569#1739254497.24661
0,141.65302,20.41056;1,229.91368,18.520687;2,143.07857,107.779976;3,235.44948,103.687035;1739254497.2443507;1739254497.2513196;0.0069696903228759766#0.00568#1739254497.25137#1739254497.25266
0,141.65302,20.41056;1,229.91368,18.520687;2,143.07857,107.779976;3,235.44948,103.687035;1739254497.2443507;1739254497.257268;0.012918233871459961#0.00595#1739254497.25732#1739254497.25872
0,140.81561,21.156557;1,230.37178,17.546167;2,141.8917,108.68417;3,235.68205,105.327354;1739254497.254371;1739254497.2631118;0.008742094039916992#0.00584#1739254497.26316#1739254497.26484
0,140.81561,21.156557;1,230.37178,17.546167;2,141.8917,108.68417;3,235.68205,105.327354;1739254497.254371;1739254497.2693324;0.01496267318725586#0.00622#1739254497.26939#1739254497.27084
0,141.10876,20.713795;1,229.46431,19.168686;2,141.03696,108.15339;3,233.49115,107.209114;1739254497.2643635;1739254497.275446;0.011083602905273438#0.00611#1739254497.2755#1739254497.2769
0,140.92036,22.381645;1,229.11351,19.62162;2,141.3975,108.62767;3,233.44159,107.083565;1739254497.2743769;1739254497.2814085;0.0070323944091796875#0.00597#1739254497.28147#1739254497.28297
0,140.92036,22.381645;1,229.11351,19.62162;2,141.3975,108.62767;3,233.44159,107.083565;1739254497.2743769;1739254497.2873635;0.012987852096557617#0.00595#1739254497.28741#1739254497.28903
0,140.6051,22.822914;1,229.1372,18.578472;2,141.05475,109.343765;3,232.46756,108.13603;1739254497.2843766;1739254497.2936194;0.009243488311767578#0.00626#1739254497.29367#1739254497.29515
0,140.6051,22.822914;1,229.1372,18.578472;2,141.05475,109.343765;3,232.46756,108.13603;1739254497.2843766;1739254497.2998738;0.015497922897338867#0.00625#1739254497.29993#1739254497.30119
0,140.30258,23.596085;1,229.14998,19.535427;2,141.59581,109.44966;3,233.1548,106.42466;1739254497.2944012;1739254497.3057914;0.011391162872314453#0.00592#1739254497.30585#1739254497.30722
0,47.579247,116.53011;1,138.52109,113.37751;2,51.026382,206.69626;3,143.7327,206.14911;1739254497.304412;1739254497.312317;0.007905960083007812#0.00653#1739254497.31238#1739254497.31328
0,47.579247,116.53011;1,138.52109,113.37751;2,51.026382,206.69626;3,143.7327,206.14911;1739254497.304412;1739254497.3179882;0.013576984405517578#0.00566#1739254497.31804#1739254497.31933
0,48.196804,115.829216;1,138.96341,114.10379;2,50.27078,207.08055;3,144.21182,205.66777;1739254497.3144193;1739254497.3237672;0.009348869323730469#0.00578#1739254497.32383#1739254497.32543
0,48.196804,115.829216;1,138.96341,114.10379;2,50.27078,207.08055;3,144.21182,205.66777;1739254497.3144193;1739254497.3300142;0.01559591293334961#0.00624#1739254497.33007#1739254497.33149
0,48.64625,116.051834;1,139.31894,112.89402;2,51.327408,205.98459;3,144.26167,205.22694;1739254497.3244276;1739254497.3360095;0.011583089828491211#0.006#1739254497.33607#1739254497.33755
0,48.954556,115.145615;1,141.05498,112.79456;2,51.42671,205.85612;3,144.45885,205.92053;1739254497.3344235;1739254497.3424041;0.007981538772583008#0.0064#1739254497.34247#1739254497.34361
0,48.954556,115.145615;1,141.05498,112.79456;2,51.42671,205.85612;3,144.45885,205.92053;1739254497.3344235;1739254497.3481395;0.013716697692871094#0.00574#1739254497.3482#1739254497.34966
0,47.921703,114.82772;1,140.18158,111.83223;2,51.009193,205.78935;3,144.05338,206.0584;1739254497.344436;1739254497.3540492;0.00961446762084961#0.00591#1739254497.35411#1739254497.3557
0,47.912514,114.74284;1,139.91644,111.73489;2,51.117054,206.50186;3,144.20236,204.90456;1739254497.344436;1739254497.360317;0.015882015228271484#0.00626#1739254497.36037#1739254497.36176
0,47.997013,115.260765;1,139.45929,111.82594;2,50.972393,206.4974;3,144.20876,204.74184;1739254497.3544393;1739254497.3663003;0.01186227798461914#0.00599#1739254497.36636#1739254497.36786
0,49.576523,115.46276;1,139.42642,111.653496;2,51.465164,205.61626;3,143.42488,204.7136;1739254497.3644538;1739254497.372437;0.007984161376953125#0.00613#1739254497.37249#1739254497.37388
0,49.576523,115.46276;1,139.42642,111.653496;2,51.465164,205.61626;3,143.42488,204.7136;1739254497.3644538;1739254497.3788326;0.01437997817993164#0.0064#1739254497.37889#1739254497.37995
0,48.38781,115.04232;1,139.92134,112.70262;2,50.7984,205.77461;3,142.13312,204.29991;1739254497.3744667;1739254497.3847134;0.010248422622680664#0.00589#1739254497.38478#1739254497.38601
0,47.955807,114.863434;1,138.74268,112.22455;2,50.09812,205.76999;3,141.26138,204.81313;1739254497.3844779;1739254497.3907497;0.006272554397583008#0.00603#1739254497.3908#1739254497.39207
0,47.955807,114.863434;1,138.74268,112.22455;2,50.09812,205.76999;3,141.26138,204.81313;1739254497.3844779;1739254497.3965714;0.012094259262084961#0.00582#1739254497.39663#1739254497.39813
0,47.837154,115.30668;1,138.68169,111.610535;2,50.41159,206.48776;3,141.01112,204.88452;1739254497.3944805;1739254497.402515;0.00803518295288086#0.00594#1739254497.40257#1739254497.40419
0,47.837154,115.30668;1,138.68169,111.610535;2,50.41159,206.48776;3,141.01112,204.88452;1739254497.3944805;1739254497.4089136;0.014434337615966797#0.0064#1739254497.40897#1739254497.41025
0,47.70178,116.02936;1,137.35959,112.32634;2,50.3041,206.41586;3,141.20413,205.90105;1739254497.4045105;1739254497.4148126;0.010303497314453125#0.0059#1739254497.41487#1739254497.41631
0,46.918686,115.755135;1,138.856,113.31988;2,50.63191,207.14378;3,143.48033,204.08258;1739254497.4144876;1739254497.4207594;0.006272792816162109#0.00594#1739254497.42081#1739254497.42237
0,46.918686,115.755135;1,138.856,113.31988;2,50.63191,207.14378;3,143.48033,204.08258;1739254497.4144876;1739254497.427054;0.012567281723022461#0.00629#1739254497.4271#1739254497.42843
0,48.401833,115.68776;1,139.77127,112.879745;2,51.537407,205.93405;3,144.2595,203.9534;1739254497.4245043;1739254497.43288;0.0083770751953125#0.00583#1739254497.43293#1739254497.43451
0,48.401833,115.68776;1,139.77127,112.879745;2,51.537407,205.93405;3,144.2595,203.9534;1739254497.4245043;1739254497.4394257;0.014922618865966797#0.00655#1739254497.43948#1739254497.44055
0,48.423546,114.91777;1,140.0658,112.06647;2,52.10737,205.50821;3,144.4888,205.25343;1739254497.434518;1739254497.445649;0.011131763458251953#0.00622#1739254497.4457#1739254497.44663
0,49.661842,113.93566;1,141.33548,112.35194;2,51.948696,205.9057;3,144.91336,204.96211;1739254497.4445283;1739254497.451333;0.006805896759033203#0.00568#1739254497.45139#1739254497.45267
0,49.661842,113.93566;1,141.33548,112.35194;2,51.948696,205.9057;3,144.91336,204.96211;1739254497.4445283;1739254497.45738;0.012852668762207031#0.00604#1739254497.45743#1739254497.45873
0,49.944717,115.180954;1,140.53172,111.52847;2,52.24154,205.77557;3,144.21597,204.6562;1739254497.45452;1739254497.4637063;0.009187459945678711#0.00633#1739254497.46377#1739254497.46486
0,49.944717,115.180954;1,140.53172,111.52847;2,52.24154,205.77557;3,144.21597,204.6562;1739254497.45452;1739254497.4700298;0.015510797500610352#0.00632#1739254497.47008#1739254497.47086
0,49.07978,115.51162;1,140.2041,112.64179;2,50.93997,206.77148;3,141.77544,204.94559;1739254497.46453;1739254497.475738;0.011208772659301758#0.00571#1739254497.47579#1739254497.47692
0,47.45035,115.648415;1,138.68806,112.317055;2,50.350227,206.26494;3,142.05455,204.35056;1739254497.4746194;1739254497.4823205;0.007702350616455078#0.00658#1739254497.48238#1739254497.48298
0,47.45035,115.648415;1,138.68806,112.317055;2,50.350227,206.26494;3,142.05455,204.35056;1739254497.4746194;1739254497.487148;0.012529850006103516#0.00482#1739254497.4872#1739254497.48903
0,46.830166,115.213745;1,138.17572,112.0043;2,49.83059,205.74648;3,140.69208,205.51234;1739254497.4845479;1739254497.4935243;0.008977651596069336#0.00638#1739254497.49358#1739254497.49517
0,46.830166,115.213745;1,138.17572,112.0043;2,49.83059,205.74648;3,140.69208,205.51234;1739254497.4845479;1739254497.5013235;0.01677727699279785#0.0078#1739254497.50138#Values Overwritten
0,47.087574,114.52097;1,137.88521,111.49322;2,50.483353,205.82104;3,141.75188,204.62637;1739254497.4945443;1739254497.5065794;0.012036800384521484#0.00526#1739254497.50664#1739254497.50727
0,47.85417,114.6207;1,137.85541,111.60486;2,51.27333,205.61185;3,143.6788,204.97198;1739254497.5045686;1739254497.5124476;0.007880449295043945#0.00587#1739254497.51251#1739254497.5133
0,47.85417,114.6207;1,137.85541,111.60486;2,51.27333,205.61185;3,143.6788,204.97198;1739254497.5045686;1739254497.5178602;0.013292551040649414#0.00541#1739254497.51792#1739254497.51936
0,47.557014,116.37639;1,140.01752,112.16889;2,51.489246,206.1396;3,143.77322,205.56723;1739254497.5145712;1739254497.5241;0.009529829025268555#0.00623#1739254497.52415#1739254497.52543
0,47.557014,116.37639;1,140.01752,112.16889;2,51.489246,206.1396;3,143.77322,205.56723;1739254497.5145712;1739254497.5300877;0.015517473220825195#0.00599#1739254497.53014#1739254497.53148
0,48.391964,116.1624;1,138.99193,112.39787;2,50.922142,206.0453;3,141.60257,205.05254;1739254497.524575;1739254497.5359817;0.011407613754272461#0.00589#1739254497.53604#1739254497.53754
0,47.657288,115.4661;1,138.18912,112.55777;2,50.69495,206.70912;3,143.92972,205.10817;1739254497.5345998;1739254497.5421913;0.007592678070068359#0.00621#1739254497.54225#1739254497.5436
0,47.657288,115.4661;1,138.18912,112.55777;2,50.69495,206.70912;3,143.92972,205.10817;1739254497.5345998;1739254497.547869;0.013270139694213867#0.00568#1739254497.54792#1739254497.54966
0,47.35261,115.79467;1,138.77577,112.22961;2,50.348103,206.9517;3,143.86626,206.558;1739254497.5446227;1739254497.5541296;0.009508132934570312#0.00626#1739254497.55419#1739254497.55571
0,47.35261,115.79467;1,138.77577,112.22961;2,50.348103,206.9517;3,143.86626,206.558;1739254497.5446227;1739254497.5604448;0.0158236026763916#0.00631#1739254497.5605#1739254497.56178
0,47.430973,115.78321;1,138.41159,112.00846;2,50.76304,205.96082;3,143.72054,205.18555;1739254497.5546312;1739254497.5665667;0.011936426162719727#0.00612#1739254497.56662#1739254497.56784
0,48.438847,116.24629;1,139.73805,111.987236;2,51.062332,206.41536;3,144.01562,204.33237;1739254497.5646262;1739254497.572361;0.0077359676361083984#0.0058#1739254497.57242#1739254497.57393
0,48.438847,116.24629;1,139.73805,111.987236;2,51.062332,206.41536;3,144.01562,204.33237;1739254497.5646262;1739254497.578886;0.014261007308959961#0.00652#1739254497.57894#1739254497.57996
0,48.525948,115.10367;1,140.68082,113.59193;2,51.46007,206.28981;3,144.10374,205.016;1739254497.5746489;1739254497.5845585;0.009910821914672852#0.0057#1739254497.58464#1739254497.58603
0,48.59262,115.58998;1,140.40584,113.26647;2,51.23376,206.46416;3,144.24751,206.0608;1739254497.5746489;1739254497.590586;0.01593804359436035#0.006#1739254497.59064#1739254497.59211
0,48.59262,115.58998;1,140.40584,113.26647;2,51.23376,206.46416;3,144.24751,206.0608;1739254497.5846312;1739254497.596801;0.012170553207397461#0.00622#1739254497.59686#1739254497.59815
0,47.596554,116.263336;1,139.07431,112.53808;2,50.42713,206.66585;3,141.83969,207.70268;1739254497.5946596;1739254497.60276;0.008101463317871094#0.00596#1739254497.60282#1739254497.60421
0,47.596554,116.263336;1,139.07431,112.53808;2,50.42713,206.66585;3,141.83969,207.70268;1739254497.5946596;1739254497.6091573;0.014498472213745117#0.0064#1739254497.60922#1739254497.61028
0,138.5276,23.926458;1,229.40515,22.47516;2,140.83769,108.88267;3,232.8487,108.31496;1739254497.6046867;1739254497.6149504;0.010264873504638672#0.00579#1739254497.61501#1739254497.61633
0,139.64268,22.972319;1,228.11418,18.97164;2,140.3679,108.07981;3,232.53601,107.8401;1739254497.6146588;1739254497.6209285;0.006270647048950195#0.00598#1739254497.62099#1739254497.6224
0,139.64268,22.972319;1,228.11418,18.97164;2,140.3679,108.07981;3,232.53601,107.8401;1739254497.6146588;1739254497.6271298;0.012472152709960938#0.0062#1739254497.62719#1739254497.62845
0,138.82416,20.920301;1,228.14798,20.221117;2,140.62675,108.51769;3,232.70384,107.87942;1739254497.6246638;1739254497.6334116;0.00874948501586914#0.00628#1739254497.63347#1739254497.63452
0,138.82416,20.920301;1,228.14798,20.221117;2,140.62675,108.51769;3,232.70384,107.87942;1739254497.6246638;1739254497.6395187;0.01485586166381836#0.0061#1739254497.63957#1739254497.6406
0,139.97205,21.660435;1,228.40715,17.137093;2,141.39471,108.27413;3,233.62517,106.35552;1739254497.634682;1739254497.6456008;0.010919809341430664#0.00609#1739254497.64566#1739254497.64663
0,140.73428,21.512865;1,229.28883,19.018559;2,141.6204,107.60621;3,234.83356,105.54152;1739254497.6446884;1739254497.6514516;0.006763935089111328#0.00584#1739254497.65152#1739254497.65268
0,140.73428,21.512865;1,229.28883,19.018559;2,141.6204,107.60621;3,234.83356,105.54152;1739254497.6446884;1739254497.6571753;0.01248788833618164#0.00573#1739254497.65723#1739254497.65875
0,139.97227,21.462616;1,228.784,20.264967;2,142.22466,108.755394;3,235.95657,105.675354;1739254497.654709;1739254497.663289;0.008580684661865234#0.00611#1739254497.66334#1739254497.66489
0,139.97227,21.462616;1,228.784,20.264967;2,142.22466,108.755394;3,235.95657,105.675354;1739254497.654709;1739254497.6694012;0.014693021774291992#0.00611#1739254497.66946#1739254497.67091
0,141.32741,21.30025;1,229.66289,19.434519;2,142.66325,108.70465;3,234.29424,106.35885;1739254497.6646943;1739254497.6757576;0.01106405258178711#0.00635#1739254497.67581#1739254497.67696
0,141.05484,21.112709;1,229.35298,19.437553;2,141.29097,107.76151;3,234.25497,106.746185;1739254497.6747048;1739254497.6818273;0.007123470306396484#0.00607#1739254497.68188#1739254497.68303
0,141.05484,21.112709;1,229.35298,19.437553;2,141.29097,107.76151;3,234.25497,106.746185;1739254497.6747048;1739254497.6875014;0.012797355651855469#0.00567#1739254497.68755#1739254497.68908
0,138.88704,20.312586;1,229.5379,17.444155;2,140.8717,108.77519;3,233.00288,106.734116;1739254497.6847303;1739254497.6940217;0.009292125701904297#0.00652#1739254497.69408#1739254497.69518
0,138.88704,20.312586;1,229.5379,17.444155;2,140.8717,108.77519;3,233.00288,106.734116;1739254497.6847303;1739254497.7003417;0.015612602233886719#0.00633#1739254497.7004#1739254497.70118
0,140.3747,22.716248;1,228.38538,20.410603;2,140.80417,108.48119;3,234.19705,106.44371;1739254497.6947238;1739254497.7057638;0.011040925979614258#0.00542#1739254497.70583#1739254497.70724
0,138.88068,21.462217;1,228.08765,19.667759;2,141.24728,109.22615;3,234.10129,107.64543;1739254497.70475;1739254497.7121727;0.00742340087890625#0.00641#1739254497.71223#1739254497.7133
0,138.88068,21.462217;1,228.08765,19.667759;2,141.24728,109.22615;3,234.10129,107.64543;1739254497.70475;1739254497.7179437;0.013194561004638672#0.00577#1739254497.718#1739254497.71936
0,139.90414,22.334185;1,228.54669,19.338755;2,141.4702,109.957214;3,233.73427,107.559;1739254497.7147448;1739254497.7239542;0.009210348129272461#0.00601#1739254497.72402#1739254497.72548
