ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,207.9425,90.605736;1,289.124,114.3391;2,112.87113,91.44528;3,58.986366,107.863716;4,163.48523,47.00561;5,158.49608,146.32614;1742259316.8396184;1742259316.8498714;0.010254859924316406#0.05001#PreStim#PreStim
0,208.82446,89.6719;1,287.7021,107.55022;2,112.65831,91.55924;3,58.921894,106.85762;4,163.18178,46.341057;5,158.61905,147.40398;1742259316.849618;1742259316.8553903;0.005773782730102539#0.00504#PreStim#PreStim
0,208.82446,89.6719;1,287.7021,107.55022;2,112.65831,91.55924;3,58.921894,106.85762;4,163.18178,46.341057;5,158.61905,147.40398;1742259316.849618;1742259316.8609953;0.011378288269042969#0.00561#PreStim#PreStim
0,209.27403,92.66716;1,286.82007,114.91423;2,111.97235,92.23416;3,58.318386,112.764694;4,163.25491,46.470924;5,158.88933,145.89438;1742259316.8596225;1742259316.8666341;0.007013082504272461#0.00563#PreStim#PreStim
0,209.27403,92.66716;1,286.82007,114.91423;2,111.97235,92.23416;3,58.318386,112.764694;4,163.25491,46.470924;5,158.88933,145.89438;1742259316.8596225;1742259316.8722954;0.012673616409301758#0.00567#PreStim#PreStim
0,208.35204,90.046684;1,289.64218,116.80904;2,112.470406,91.08154;3,63.033386,107.450096;4,163.84077,46.526787;5,158.62602,147.50983;1742259316.8696527;1742259316.8782842;0.008632659912109375#0.00598#PreStim#PreStim
0,208.35204,90.046684;1,289.64218,116.80904;2,112.470406,91.08154;3,63.033386,107.450096;4,163.84077,46.526787;5,158.62602,147.50983;1742259316.8696527;1742259316.8843458;0.014694690704345703#0.00606#PreStim#PreStim
0,208.12943,91.26693;1,286.22552,133.21599;2,112.747856,90.39319;3,62.201027,108.56112;4,163.47473,47.077602;5,158.5929,146.08772;1742259316.8796475;1742259316.890243;0.010596513748168945#0.0059#PreStim#PreStim
0,208.3155,88.903625;1,288.68826,105.56289;2,113.01084,91.64792;3,58.625996,107.91566;4,163.41129,47.3868;5,158.80252,146.99615;1742259316.8896635;1742259316.8965642;0.00690150260925293#0.00632#PreStim#PreStim
0,208.3155,88.903625;1,288.68826,105.56289;2,113.01084,91.64792;3,58.625996,107.91566;4,163.41129,47.3868;5,158.80252,146.99615;1742259316.8896635;1742259316.9026837;0.013021230697631836#0.00612#PreStim#PreStim
0,208.25137,86.95329;1,285.37338,98.04953;2,113.01006,91.4312;3,57.24313,108.01396;4,162.47989,47.14689;5,157.87587,147.23343;1742259316.899668;1742259316.9092593;0.009592294692993164#0.00657#PreStim#PreStim
0,208.25137,86.95329;1,285.37338,98.04953;2,113.01006,91.4312;3,57.24313,108.01396;4,162.47989,47.14689;5,157.87587,147.23343;1742259316.899668;1742259316.9150622;0.015395402908325195#0.0058#PreStim#PreStim
0,208.16171,90.710106;1,288.35535,106.983864;2,113.000946,92.11268;3,57.062088,109.95621;4,162.69781,46.588852;5,158.56764,146.13629;1742259316.9096787;1742259316.9207375;0.011059761047363281#0.00568#PreStim#PreStim
