ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,207.69759,90.657585;1,288.659,108.56869;2,112.80507,92.19383;3,57.45614,108.18115;4,163.13425,47.11382;5,158.4887,146.32195;1742259378.9316912;1742259378.9473493;0.015659093856811523#0.0492#PreStim#PreStim
0,207.91966,86.957306;1,288.7083,97.70716;2,112.74683,90.55859;3,55.414703,103.59814;4,162.23395,46.89211;5,158.03384,147.23215;1742259378.9416902;1742259378.952604;0.010915279388427734#0.00525#PreStim#PreStim
0,208.41353,91.45998;1,286.0647,107.37441;2,111.9059,91.98701;3,60.84029,108.82074;4,163.19434,46.246777;5,159.00034,146.13864;1742259378.9517076;1742259378.9576442;0.005937814712524414#0.00503#PreStim#PreStim
0,208.41353,91.45998;1,286.0647,107.37441;2,111.9059,91.98701;3,60.84029,108.82074;4,163.19434,46.246777;5,159.00034,146.13864;1742259378.9517076;1742259378.9635186;0.011811971664428711#0.00588#PreStim#PreStim
0,208.08832,87.48663;1,289.2972,100.88436;2,112.74377,90.92697;3,56.048264,105.88319;4,162.57942,47.28023;5,158.04147,147.61864;1742259378.961711;1742259378.9692295;0.007519721984863281#0.0057#PreStim#PreStim
0,208.08832,87.48663;1,289.2972,100.88436;2,112.74377,90.92697;3,56.048264,105.88319;4,162.57942,47.28023;5,158.04147,147.61864;1742259378.961711;1742259378.9760528;0.014342784881591797#0.00683#PreStim#PreStim
0,208.37782,92.00893;1,283.2547,116.62505;2,113.25308,91.12257;3,63.31597,110.691055;4,163.52843,46.306187;5,159.00826,145.87022;1742259378.9717343;1742259378.98145;0.009716510772705078#0.0054#PreStim#PreStim
0,208.20058,87.36393;1,290.61996,100.355576;2,113.01423,91.593765;3,58.00487,108.24647;4,162.99214,47.575024;5,157.9797,147.5607;1742259378.9717343;1742259378.987371;0.015637636184692383#0.00592#PreStim#PreStim
0,208.20058,87.36393;1,290.61996,100.355576;2,113.01423,91.593765;3,58.00487,108.24647;4,162.99214,47.575024;5,157.9797,147.5607;1742259378.9817293;1742259378.9942853;0.012557029724121094#0.00691#PreStim#PreStim
0,208.08461,87.876884;1,282.18192,102.46362;2,113.03712,89.76427;3,59.283985,105.532364;4,162.69688,46.944057;5,158.56754,146.2223;1742259378.9917276;1742259378.999661;0.007934808731079102#0.00538#PreStim#PreStim
0,208.08461,87.876884;1,282.18192,102.46362;2,113.03712,89.76427;3,59.283985,105.532364;4,162.69688,46.944057;5,158.56754,146.2223;1742259378.9917276;1742259379.0055456;0.013818979263305664#0.00588#PreStim#PreStim
