ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,207.01056,82.45103;1,289.151,56.044075;2,112.42306,93.59906;3,52.263702,113.61787;4,160.22968,47.619854;5,158.51001,147.33894;1742258969.0788002;1742258969.0940216;0.015222549438476562#0.03869#PreStim#PreStim
0,206.82289,86.269104;1,289.1515,87.37226;2,111.36245,93.36674;3,57.041664,117.1956;4,160.52899,46.240936;5,158.53725,145.8527;1742258969.088823;1742258969.0994322;0.010610103607177734#0.0054#PreStim#PreStim
0,207.3561,81.35928;1,282.16876,49.989807;2,112.583305,91.29907;3,49.00273,103.68586;4,160.21635,47.40974;5,158.62204,146.84813;1742258969.0988126;1742258969.1038206;0.005008697509765625#0.00438#PreStim#PreStim
0,207.3561,81.35928;1,282.16876,49.989807;2,112.583305,91.29907;3,49.00273,103.68586;4,160.21635,47.40974;5,158.62204,146.84813;1742258969.0988126;1742258969.1096575;0.010846853256225586#0.00585#PreStim#PreStim
0,206.45424,83.83742;1,291.8355,57.802765;2,111.60362,92.80549;3,56.106445,116.73797;4,160.06502,47.816303;5,158.87938,146.88718;1742258969.1088207;1742258969.1149688;0.0061492919921875#0.00531#PreStim#PreStim
0,206.45424,83.83742;1,291.8355,57.802765;2,111.60362,92.80549;3,56.106445,116.73797;4,160.06502,47.816303;5,158.87938,146.88718;1742258969.1088207;1742258969.1208482;0.01202845573425293#0.00588#PreStim#PreStim
0,207.4478,82.66234;1,290.6173,58.553085;2,112.21957,93.16344;3,52.07203,113.258965;4,160.49022,47.015232;5,158.55879,147.00624;1742258969.118833;1742258969.127137;0.008304834365844727#0.00628#PreStim#PreStim
0,207.4478,82.66234;1,290.6173,58.553085;2,112.21957,93.16344;3,52.07203,113.258965;4,160.49022,47.015232;5,158.55879,147.00624;1742258969.118833;1742258969.1330676;0.014235734939575195#0.00593#PreStim#PreStim
0,206.34103,81.435074;1,283.11902,45.93664;2,111.51154,92.72498;3,52.10117,112.703606;4,159.33652,47.951225;5,158.27054,146.82822;1742258969.1288345;1742258969.1396887;0.010854959487915039#0.00663#PreStim#PreStim
0,206.74936,82.26914;1,282.99332,67.8905;2,111.60928,93.31974;3,54.19738,112.417496;4,159.69667,46.66546;5,158.30878,145.54816;1742258969.1388533;1742258969.1451714;0.006319522857666016#0.00548#PreStim#PreStim
0,206.74936,82.26914;1,282.99332,67.8905;2,111.60928,93.31974;3,54.19738,112.417496;4,159.69667,46.66546;5,158.30878,145.54816;1742258969.1388533;1742258969.1516092;0.012757062911987305#0.00644#PreStim#PreStim
