ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,210.1457,79.74252;1,301.8004,98.25009;2,116.354515,84.08627;3,61.871784,94.30238;4,159.5343,37.467278;5,170.71288,135.90819;1741914925.6790717;1741914925.6888514;0.0097808837890625#0.05356#PreStim#PreStim
0,210.1457,79.74252;1,301.8004,98.25009;2,116.354515,84.08627;3,61.871784,94.30238;4,159.5343,37.467278;5,170.71288,135.90819;1741914925.6790717;1741914925.6949685;0.015897750854492188#0.00612#PreStim#PreStim
0,209.79713,79.008415;1,298.7723,93.435196;2,116.53062,83.55404;3,62.979794,90.01771;4,159.27568,37.28047;5,170.84724,135.77666;1741914925.689054;1741914925.7014067;0.012353897094726562#0.00644#PreStim#PreStim
0,210.06174,80.06519;1,299.96356,99.543495;2,116.369606,84.479996;3,61.019905,94.97022;4,159.05188,37.56614;5,170.69292,136.03447;1741914925.6990564;1741914925.7059278;0.006872653961181641#0.00452#PreStim#PreStim
0,210.06174,80.06519;1,299.96356,99.543495;2,116.369606,84.479996;3,61.019905,94.97022;4,159.05188,37.56614;5,170.69292,136.03447;1741914925.6990564;1741914925.712124;0.013068437576293945#0.0062#PreStim#PreStim
0,209.92142,79.30357;1,293.5368,97.529015;2,116.788246,82.42361;3,64.95099,89.50332;4,159.59749,36.771633;5,170.8209,135.74045;1741914925.7090552;1741914925.7171633;0.008109331130981445#0.00503#PreStim#PreStim
0,209.92142,79.30357;1,293.5368,97.529015;2,116.788246,82.42361;3,64.95099,89.50332;4,159.59749,36.771633;5,170.8209,135.74045;1741914925.7090552;1741914925.7228723;0.013817787170410156#0.00571#PreStim#PreStim
0,210.44507,80.35866;1,299.9584,98.95612;2,116.8756,84.09569;3,61.94365,93.50737;4,159.2747,37.601128;5,170.74907,136.22125;1741914925.7190754;1741914925.7289531;0.00987863540649414#0.00608#PreStim#PreStim
0,210.23378,80.138824;1,287.90485,102.42548;2,116.69185,83.860275;3,63.620857,91.85097;4,159.68578,36.889374;5,170.73521,135.77605;1741914925.7190754;1741914925.735059;0.015984296798706055#0.0061#PreStim#PreStim
0,210.23378,80.138824;1,287.90485,102.42548;2,116.69185,83.860275;3,63.620857,91.85097;4,159.68578,36.889374;5,170.73521,135.77605;1741914925.729075;1741914925.7410321;0.011958122253417969#0.00598#PreStim#PreStim
0,210.3357,79.930504;1,297.3424,101.61002;2,116.78846,83.88566;3,65.030205,91.91257;4,159.64825,37.056736;5,170.88512,136.03381;1741914925.7391076;1741914925.747113;0.008006095886230469#0.00608#PreStim#PreStim
0,210.3357,79.930504;1,297.3424,101.61002;2,116.78846,83.88566;3,65.030205,91.91257;4,159.64825,37.056736;5,170.88512,136.03381;1741914925.7391076;1741914925.753237;0.014130592346191406#0.00612#PreStim#PreStim
0,210.46313,80.551544;1,306.7862,105.85105;2,116.86389,85.11625;3,62.169277,100.25448;4,159.19412,37.884983;5,170.82814,136.56268;1741914925.7491095;1741914925.7601104;0.011002063751220703#0.00688#PreStim#PreStim
0,210.32733,80.27482;1,291.3087,104.94115;2,116.97826,82.64742;3,64.76106,90.74206;4,159.60956,37.042027;5,170.76706,136.14429;1741914925.759386;1741914925.7663448;0.006959676742553711#0.00623#PreStim#PreStim
0,210.32733,80.27482;1,291.3087,104.94115;2,116.97826,82.64742;3,64.76106,90.74206;4,159.60956,37.042027;5,170.76706,136.14429;1741914925.759386;1741914925.7723093;0.0129241943359375#0.00596#PreStim#PreStim
0,210.17172,80.23261;1,302.00363,107.04504;2,116.4586,84.48764;3,63.091396,97.35916;4,158.89081,37.32537;5,170.52646,136.41591;1741914925.7691348;1741914925.7782393;0.009105682373046875#0.00593#PreStim#PreStim
0,210.17172,80.23261;1,302.00363,107.04504;2,116.4586,84.48764;3,63.091396,97.35916;4,158.89081,37.32537;5,170.52646,136.41591;1741914925.7691348;1741914925.7836404;0.01450657844543457#0.0054#PreStim#PreStim
0,210.0314,80.10945;1,289.59833,101.45895;2,116.46111,82.814255;3,59.89676,90.98494;4,159.02979,37.098785;5,170.3714,136.50653;1741914925.7791328;1741914925.7899477;0.010816335678100586#0.00631#PreStim#PreStim
