ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;ID,x,y;Time Frame was Captured;Time Packet was Sent;DLC_Latency#DeltaPacketTime#ValuesUpdate#FrameCreated
0,211.6782,38.471348;1,274.84427,3.9748561;2,112.00019,27.51137;3,81.860245,-3.4946737;4,183.42986,19.73233;5,167.76466,45.70933;1730691473.035921;1730691473.0451436;0.009223699569702148#0.02648#PreStim#PreStim
0,211.6782,38.471348;1,274.84427,3.9748561;2,112.00019,27.51137;3,81.860245,-3.4946737;4,183.42986,19.73233;5,167.76466,45.70933;1730691473.035921;1730691473.050781;0.014860868453979492#0.00563#PreStim#PreStim
0,229.57755,33.848732;1,274.45532,6.475213;2,131.15302,30.570982;3,85.18425,2.8483686;4,183.63069,6.6856775;5,195.18442,58.798534;1730691473.0459073;1730691473.0555973;0.009690999984741211#0.00482#PreStim#PreStim
0,207.07222,51.65214;1,250.8259,4.7039456;2,134.05092,22.165619;3,90.43842,9.932466;4,169.59332,6.606472;5,193.70502,145.16368;1730691473.0459073;1730691473.0614567;0.015550374984741211#0.00586#PreStim#PreStim
0,207.07222,51.65214;1,250.8259,4.7039456;2,134.05092,22.165619;3,90.43842,9.932466;4,169.59332,6.606472;5,193.70502,145.16368;1730691473.055928;1730691473.06786;0.011933326721191406#0.00641#PreStim#PreStim
0,225.05772,31.36341;1,278.20245,3.6219316;2,111.019035,44.65519;3,75.42224,-1.7986369;4,138.71353,9.036342;5,157.23677,128.99503;1730691473.0659266;1730691473.073843;0.007917165756225586#0.00597#PreStim#PreStim
0,225.05772,31.36341;1,278.20245,3.6219316;2,111.019035,44.65519;3,75.42224,-1.7986369;4,138.71353,9.036342;5,157.23677,128.99503;1730691473.0659266;1730691473.0796628;0.013737201690673828#0.00582#PreStim#PreStim
0,233.2401,48.473614;1,267.07034,5.838242;2,153.05635,13.906914;3,81.147606,-1.4946971;4,206.73244,25.196033;5,195.0166,96.849724;1730691473.0759306;1730691473.0864913;0.010562419891357422#0.00684#PreStim#PreStim
0,208.76868,26.947155;1,250.62614,4.7426453;2,150.06313,28.920021;3,129.54605,88.610756;4,194.13736,10.926044;5,108.009186,187.4759;1730691473.0859485;1730691473.0920181;0.006070613861083984#0.00552#PreStim#PreStim
0,208.76868,26.947155;1,250.62614,4.7426453;2,150.06313,28.920021;3,129.54605,88.610756;4,194.13736,10.926044;5,108.009186,187.4759;1730691473.0859485;1730691473.097895;0.011947393417358398#0.00588#PreStim#PreStim
0,224.0553,28.42199;1,241.60661,1.6294963;2,117.5564,25.980848;3,82.30758,-2.6844778;4,183.75558,7.4938717;5,172.46472,103.760284;1730691473.0959516;1730691473.103795;0.00784444808959961#0.0059#PreStim#PreStim
0,224.0553,28.42199;1,241.60661,1.6294963;2,117.5564,25.980848;3,82.30758,-2.6844778;4,183.75558,7.4938717;5,172.46472,103.760284;1730691473.0959516;1730691473.1099405;0.013989686965942383#0.00614#PreStim#PreStim
0,203.40848,45.349632;1,275.03516,4.105995;2,131.66956,35.27757;3,77.84664,-1.5616775;4,178.48347,18.254208;5,244.41873,158.35701;1730691473.1060026;1730691473.116674;0.010672807693481445#0.00674#PreStim#PreStim
0,171.29665,53.925716;1,248.31248,3.6298397;2,124.865265,23.394207;3,91.856735,50.964317;4,200.5176,11.397656;5,220.06409,1.4409921;1730691473.1159828;1730691473.1222498;0.006268024444580078#0.00557#PreStim#PreStim
0,171.29665,53.925716;1,248.31248,3.6298397;2,124.865265,23.394207;3,91.856735,50.964317;4,200.5176,11.397656;5,220.06409,1.4409921;1730691473.1159828;1730691473.128092;0.012110471725463867#0.00584#PreStim#PreStim
0,231.19843,44.38682;1,276.03174,1.6495585;2,132.17677,32.797775;3,86.59412,-1.4159002;4,271.56595,105.88149;5,143.53064,88.2606;1730691473.1259937;1730691473.1346;0.008607149124145508#0.00651#PreStim#PreStim
0,231.19843,44.38682;1,276.03174,1.6495585;2,132.17677,32.797775;3,86.59412,-1.4159002;4,271.56595,105.88149;5,143.53064,88.2606;1730691473.1259937;1730691473.1407027;0.014709949493408203#0.0061#PreStim#PreStim
0,230.48141,51.325874;1,311.43484,13.889192;2,130.19165,32.77865;3,186.31161,93.77792;4,184.34477,9.598337;5,198.29613,99.69157;1730691473.1360087;1730691473.1462998;0.010291814804077148#0.0056#PreStim#PreStim
0,223.70114,21.715391;1,275.7201,1.7044821;2,124.37873,36.013252;3,89.35824,70.30125;4,180.23611,8.660906;5,194.70804,75.67773;1730691473.146013;1730691473.1533482;0.007336139678955078#0.00705#PreStim#PreStim
0,223.70114,21.715391;1,275.7201,1.7044821;2,124.37873,36.013252;3,89.35824,70.30125;4,180.23611,8.660906;5,194.70804,75.67773;1730691473.146013;1730691473.1582613;0.012249231338500977#0.00491#PreStim#PreStim
0,218.17511,32.55639;1,264.88998,0.48570776;2,139.58818,39.014538;3,93.96183,1.184227;4,186.25778,9.329798;5,183.01051,76.129944;1730691473.1560125;1730691473.164455;0.008443355560302734#0.0062#PreStim#PreStim
0,218.17511,32.55639;1,264.88998,0.48570776;2,139.58818,39.014538;3,93.96183,1.184227;4,186.25778,9.329798;5,183.01051,76.129944;1730691473.1560125;1730691473.1713843;0.015372514724731445#0.00694#PreStim#PreStim
0,202.10274,56.696415;1,276.906,5.023861;2,138.09521,20.52538;3,109.98575,74.5261;4,218.13217,166.87904;5,173.54874,105.24959;1730691473.1660075;1730691473.1776402;0.011633634567260742#0.00625#PreStim#PreStim
0,198.72324,39.066;1,252.51477,-1.919251;2,123.641426,43.12632;3,84.717224,-2.560462;4,175.46727,13.772287;5,166.61089,105.07417;1730691473.1760182;1730691473.1843126;0.008295297622680664#0.00667#PreStim#PreStim
0,198.72324,39.066;1,252.51477,-1.919251;2,123.641426,43.12632;3,84.717224,-2.560462;4,175.46727,13.772287;5,166.61089,105.07417;1730691473.1760182;1730691473.1903155;0.014299154281616211#0.00601#PreStim#PreStim
0,235.35904,32.516624;1,254.631,1.7680197;2,119.970184,37.0945;3,81.781944,-0.72245646;4,192.62576,14.736599;5,190.40155,62.52799;1730691473.1860406;1730691473.1962159;0.01017618179321289#0.00589#PreStim#PreStim
0,230.02803,21.819624;1,311.17203,12.707387;2,135.40292,53.642456;3,140.23006,97.96005;4,198.46883,7.067408;5,194.7092,56.828754;1730691473.1960354;1730691473.2031348;0.007100343704223633#0.00692#PreStim#PreStim
0,230.02803,21.819624;1,311.17203,12.707387;2,135.40292,53.642456;3,140.23006,97.96005;4,198.46883,7.067408;5,194.7092,56.828754;1730691473.1960354;1730691473.208201;0.012166738510131836#0.00507#PreStim#PreStim
0,224.13278,39.11418;1,277.30957,4.814784;2,133.96466,66.76391;3,85.18022,0.6042781;4,196.46553,10.456624;5,188.74213,38.20274;1730691473.2060688;1730691473.2143228;0.008255243301391602#0.00612#PreStim#PreStim
0,224.13278,39.11418;1,277.30957,4.814784;2,133.96466,66.76391;3,85.18022,0.6042781;4,196.46553,10.456624;5,188.74213,38.20274;1730691473.2060688;1730691473.22075;0.014682292938232422#0.00643#PreStim#PreStim
0,230.56018,40.2649;1,273.9391,2.9752889;2,117.165665,19.741932;3,68.532326,1.5813625;4,189.27583,9.139435;5,171.65253,102.68438;1730691473.2160563;1730691473.22646;0.010404825210571289#0.0057#PreStim#PreStim
0,236.08366,33.538082;1,301.19904,13.437143;2,106.8616,60.911373;3,85.42947,55.716747;4,131.35434,11.661598;5,181.20497,41.39939;1730691473.2260578;1730691473.2331812;0.007124423980712891#0.00673#PreStim#PreStim
0,236.08366,33.538082;1,301.19904,13.437143;2,106.8616,60.911373;3,85.42947,55.716747;4,131.35434,11.661598;5,181.20497,41.39939;1730691473.2260578;1730691473.238434;0.012377262115478516#0.00525#PreStim#PreStim
0,237.44786,38.950855;1,301.85883,10.183823;2,101.20611,41.20176;3,80.933754,48.641552;4,193.34071,2.2942338;5,178.92313,51.47445;1730691473.2360747;1730691473.2443566;0.008282899856567383#0.00592#PreStim#PreStim
0,237.44786,38.950855;1,301.85883,10.183823;2,101.20611,41.20176;3,80.933754,48.641552;4,193.34071,2.2942338;5,178.92313,51.47445;1730691473.2360747;1730691473.251262;0.015187978744506836#0.0069#PreStim#PreStim
0,246.74886,54.537346;1,311.26953,11.569407;2,123.46107,19.445536;3,82.04693,-2.4885998;4,217.97072,15.504568;5,215.09097,4.742667;1730691473.2460773;1730691473.256672;0.010596752166748047#0.00542#PreStim#PreStim
0,223.86449,36.20882;1,254.71175,3.6080165;2,144.38925,20.38197;3,65.025894,-1.729734;4,197.6544,9.560279;5,164.18684,99.39344;1730691473.2561085;1730691473.2626212;0.0065135955810546875#0.00594#PreStim#PreStim
0,223.86449,36.20882;1,254.71175,3.6080165;2,144.38925,20.38197;3,65.025894,-1.729734;4,197.6544,9.560279;5,164.18684,99.39344;1730691473.2561085;1730691473.2690337;0.012925863265991211#0.00641#PreStim#PreStim
0,245.62904,23.790735;1,246.79128,-0.43619537;2,150.52054,15.757752;3,83.411705,-2.6986108;4,207.18623,2.6398013;5,211.4281,65.75141;1730691473.266104;1730691473.275091;0.008987665176391602#0.00606#PreStim#PreStim
0,245.62904,23.790735;1,246.79128,-0.43619537;2,150.52054,15.757752;3,83.411705,-2.6986108;4,207.18623,2.6398013;5,211.4281,65.75141;1730691473.266104;1730691473.2812784;0.015175580978393555#0.00618#PreStim#PreStim
0,226.60077,35.99146;1,270.23453,2.577118;2,109.45251,19.62994;3,159.06808,92.884346;4,196.10411,7.9089227;5,164.91394,91.39685;1730691473.2761045;1730691473.287339;0.011235475540161133#0.00607#PreStim#PreStim
0,225.90999,43.432686;1,279.6381,2.5932903;2,139.95589,42.831635;3,98.797905,54.441566;4,236.31522,4.1628027;5,181.8082,80.222435;1730691473.2861276;1730691473.2930045;0.006877899169921875#0.00566#PreStim#PreStim
0,225.90999,43.432686;1,279.6381,2.5932903;2,139.95589,42.831635;3,98.797905,54.441566;4,236.31522,4.1628027;5,181.8082,80.222435;1730691473.2861276;1730691473.299082;0.012955427169799805#0.00608#PreStim#PreStim
0,267.58728,18.978632;1,277.68823,4.354601;2,155.2728,20.33171;3,96.241974,0.21137094;4,210.2674,15.212814;5,245.4215,141.28296;1730691473.2961266;1730691473.305148;0.009022235870361328#0.00607#PreStim#PreStim
0,267.58728,18.978632;1,277.68823,4.354601;2,155.2728,20.33171;3,96.241974,0.21137094;4,210.2674,15.212814;5,245.4215,141.28296;1730691473.2961266;1730691473.31128;0.015154600143432617#0.00613#PreStim#PreStim
0,202.09616,36.52744;1,247.76189,2.3946295;2,132.20042,21.77172;3,95.95039,-2.4330115;4,178.70752,8.289319;5,143.2974,104.17506;1730691473.306132;1730691473.3176856;0.011554479598999023#0.00641#PreStim#PreStim
0,223.9702,3.843807;1,310.74316,13.965821;2,129.41656,98.94776;3,61.96971,-0.76163435;4,192.62503,13.218115;5,183.79889,37.586052;1730691473.3161433;1730691473.3234637;0.00732111930847168#0.00578#PreStim#PreStim
0,223.9702,3.843807;1,310.74316,13.965821;2,129.41656,98.94776;3,61.96971,-0.76163435;4,192.62503,13.218115;5,183.79889,37.586052;1730691473.3161433;1730691473.3294272;0.013284921646118164#0.00596#PreStim#PreStim
0,227.64517,38.78897;1,256.39532,3.1075974;2,119.0325,35.74668;3,172.39616,107.23771;4,193.76091,8.514809;5,183.12262,54.680367;1730691473.326152;1730691473.3360145;0.009863615036010742#0.00659#PreStim#PreStim
0,239.88702,52.901203;1,248.99916,9.271152;2,155.25163,19.066263;3,110.70372,0.78344154;4,205.84987,20.001728;5,192.65227,90.2952;1730691473.326152;1730691473.3416657;0.015514612197875977#0.00565#PreStim#PreStim
0,239.88702,52.901203;1,248.99916,9.271152;2,155.25163,19.066263;3,110.70372,0.78344154;4,205.84987,20.001728;5,192.65227,90.2952;1730691473.3361604;1730691473.347729;0.011569499969482422#0.00606#PreStim#PreStim
